Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1547200800.0 1.0 81 107 214 NA NA NA NA NA NA 191 583 319 NA NA NA NA NA NA 1479 502 1224 NA NA NA NA NA NA 1365 1140 1333 NA NA NA NA NA NA
1547200800.0 10.0 NA 121 301 0 NA NA NA NA NA NA 590 449 0 NA NA NA NA NA NA 2559 4076 686 NA NA NA NA NA NA 1982 2772 905 NA NA NA NA NA
1547200800.0 1000.0 NA 289 165 0 59 NA NA NA NA NA 427 283 0 109 NA NA NA NA NA 2836 1380 790 324 NA NA NA NA NA 1693 1420 887 363 NA NA NA NA
1547200800.0 10001.0 NA 158 349 0 75 NA NA NA NA NA 561 531 0 133 NA NA NA NA NA 1379 3369 1612 347 NA NA NA NA NA 1283 4993 1953 594 NA NA NA NA
1547200800.0 10002.0 NA 158 350 0 81 NA NA NA NA NA 562 547 0 132 NA NA NA NA NA 851 2232 1287 555 NA NA NA NA NA 623 2385 1385 1167 NA NA NA NA
1547200800.0 10003.0 NA 168 365 0 83 NA NA NA NA NA 559 556 0 133 NA NA NA NA NA 1220 3597 1914 484 NA NA NA NA NA 1063 4594 2827 672 NA NA NA NA
1547200800.0 10004.0 NA 169 360 0 81 NA NA NA NA NA 563 570 0 132 NA NA NA NA NA 768 2164 1253 491 NA NA NA NA NA 514 2514 1380 693 NA NA NA NA
1547200800.0 10005.0 NA 169 364 0 85 NA NA NA NA NA 562 580 0 127 NA NA NA NA NA 827 2288 1524 281 NA NA NA NA NA 716 2851 2040 416 NA NA NA NA
1547200800.0 10006.0 NA 163 349 0 87 NA NA NA NA NA 561 523 0 130 NA NA NA NA NA 841 2341 1525 337 NA NA NA NA NA 692 2929 2019 485 NA NA NA NA
1547200800.0 10007.0 NA 175 360 0 79 NA NA NA NA NA 607 542 0 128 NA NA NA NA NA 695 2232 1443 294 NA NA NA NA NA 495 2491 1619 457 NA NA NA NA
