Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1547460000.0 250402.171 333 433 0 NA NA NA 668 769 0 NA NA NA 2116 2500 320 NA NA NA 4393 1800 359 NA NA NA
1547460000.0 250407.0 304 0 139 NA NA NA 711 0 206 NA NA NA 1282 284 1083 NA NA NA 1481 626 1733 NA NA NA
1547460000.0 25204.0 NA 285 585 0 NA NA NA 623 843 0 NA NA NA 3241 4233 783 NA NA NA 2214 2803 824 NA NA
1547460000.0 25205.0 NA 265 606 0 NA NA NA 579 836 0 NA NA NA 3998 4099 864 NA NA NA 2087 2577 905 NA NA
1547460000.0 25206.0 NA 286 587 0 NA NA NA 533 839 0 NA NA NA 3766 6114 933 NA NA NA 1909 4153 977 NA NA
1547460000.0 25208.0 NA 274 621 0 NA NA NA 533 834 0 NA NA NA 3749 5183 793 NA NA NA 2366 2862 840 NA NA
1547460000.0 25209.0 NA 281 607 0 NA NA NA 578 867 0 NA NA NA 4324 4692 872 NA NA NA 2834 2695 912 NA NA
1547460000.0 25400.17 574 0 130 NA NA NA 846 0 214 NA NA NA 9830 667 1880 NA NA NA 7158 1216 2132 NA NA NA
1547460000.0 25407.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1547460000.0 25407.17 513 0 137 NA NA NA 787 0 216 NA NA NA 9712 437 1233 NA NA NA 12352 904 1366 NA NA NA
1547460000.0 26.0 NA 131 308 0 NA NA NA 589 464 0 NA NA NA 2813 5138 1013 NA NA NA 2063 5899 1295 NA NA
1547460000.0 27.0 NA 130 297 0 NA NA NA 545 429 0 NA NA NA 3112 4956 1163 NA NA NA 1891 4726 1753 NA NA
1547460000.0 280.0 101 98 272 0 NA NA 280 582 421 0 NA NA 5626 1254 3344 1031 NA NA 2707 1220 3937 1582 NA NA
1547460000.0 29.0 NA 128 306 0 NA NA NA 589 484 0 NA NA NA 3274 5172 829 NA NA NA 2667 6858 1266 NA NA
1547460000.0 34.0 101 99 277 0 NA NA 219 537 412 0 NA NA 4548 1005 3438 1101 NA NA 2394 809 3939 1695 NA NA
1547460000.0 35.0 NA 135 300 0 NA NA NA 591 463 0 NA NA NA 2957 5553 1181 NA NA NA 1494 4784 1810 NA NA
1547460000.0 37.0 NA 124 294 0 NA NA NA 590 461 0 NA NA NA 3463 7242 774 NA NA NA 2052 6053 830 NA NA
1547460000.0 39.0 NA 126 315 0 NA NA NA 545 471 0 NA NA NA 4002 8897 687 NA NA NA 1944 4569 736 NA NA
1547460000.0 4.17 NA 40 298 0 176 NA NA 93 443 0 274 NA NA 364 4730 868 1852 NA NA 489 3349 1114 1578 NA
1547460000.0 4.26 NA 73 304 0 NA NA NA 120 444 0 NA NA NA 422 4000 835 NA NA NA 828 5008 965 NA NA
1547460000.0 4.28 NA 76 292 0 NA NA NA 143 430 0 NA NA NA 294 2975 2531 NA NA NA 545 4558 3178 NA NA
1547460000.0 4.29 NA 40 302 0 193 NA NA 96 430 0 300 NA NA 377 5558 982 1817 NA NA 358 3915 1077 1704 NA
1547460000.0 4.36 NA 69 309 0 NA NA NA 134 427 0 NA NA NA 478 6484 1195 NA NA NA 574 5263 1523 NA NA
1547460000.0 4.37 NA 67 318 0 NA NA NA 122 436 0 NA NA NA 386 4523 826 NA NA NA 536 3437 1152 NA NA
1547460000.0 4.4 NA 40 318 0 NA NA NA 98 424 0 NA NA NA 305 4480 751 NA NA NA 605 3514 947 NA NA
1547460000.0 4.41 NA 37 316 0 NA NA NA 100 454 0 NA NA NA 335 8108 1004 NA NA NA 405 4760 1079 NA NA
1547460000.0 4.43 NA 43 307 0 NA NA NA 100 451 0 NA NA NA 296 5967 1118 NA NA NA 384 3905 1249 NA NA
1547460000.0 4.44 NA 36 315 0 NA NA NA 98 433 0 NA NA NA 326 7324 1071 NA NA NA 419 4475 1153 NA NA
1547460000.0 4.51 NA 36 323 0 NA NA NA 99 462 0 NA NA NA 330 8622 924 NA NA NA 408 4582 983 NA NA
1547460000.0 4.57 NA 63 324 0 NA NA NA 119 472 0 NA NA NA 388 12420 952 NA NA NA 520 6682 1078 NA NA
1547460000.0 4.6 NA 302 0 NA NA NA NA 440 0 NA NA NA NA 3217 646 NA NA NA NA 4938 797 NA NA NA
1547460000.0 4.63 NA 39 324 0 NA NA NA 99 476 0 NA NA NA 344 10760 1007 NA NA NA 467 5397 1081 NA NA
1547460000.0 4.64 NA 37 331 0 NA NA NA 98 478 0 NA NA NA 347 10325 1057 NA NA NA 484 5308 1156 NA NA
1547460000.0 4.65 NA 44 334 0 NA NA NA 99 464 0 NA NA NA 366 10602 883 NA NA NA 684 5370 1131 NA NA
1547460000.0 4.77 NA 65 329 0 NA NA NA 122 516 0 NA NA NA 454 13988 1165 NA NA NA 634 7737 1686 NA NA
1547460000.0 4000.0 NA 128 311 NA NA NA NA 591 435 NA NA NA NA 3840 6315 NA NA NA NA 2560 3787 NA NA NA
1547460000.0 4001.0 NA 166 357 NA NA NA NA 557 509 NA NA NA NA 1522 4555 NA NA NA NA 1732 4354 NA NA NA
1547460000.0 4002.0 NA 126 290 NA NA NA NA 591 437 NA NA NA NA 3270 5084 NA NA NA NA 2261 4761 NA NA NA
1547460000.0 4006.0 70 173 352 NA NA NA 147 603 479 NA NA NA 1514 1160 2944 NA NA NA 1572 1025 3297 NA NA NA
1547460000.0 4008.0 63 99 291 NA NA NA 133 598 436 NA NA NA 1154 579 2399 NA NA NA 1085 1109 4192 NA NA NA
1547460000.0 5.1 301 0 NA NA NA NA 693 0 NA NA NA NA 1183 277 NA NA NA NA 985 421 NA NA NA NA
1547460000.0 5.4 285 0 NA NA NA NA 688 0 NA NA NA NA 1026 263 NA NA NA NA 2411 391 NA NA NA NA
1547460000.0 5.5 290 0 NA NA NA NA 699 0 NA NA NA NA 1059 258 NA NA NA NA 972 321 NA NA NA NA
1547460000.0 5.6 312 0 NA NA NA NA 721 0 NA NA NA NA 1092 254 NA NA NA NA 1172 389 NA NA NA NA
1547460000.0 5.7 277 0 NA NA NA NA 683 0 NA NA NA NA 1117 231 NA NA NA NA 1003 325 NA NA NA NA
1547460000.0 500199.0 235 NA NA NA NA NA 587 NA NA NA NA NA 2187 NA NA NA NA NA 1610 NA NA NA NA NA
1547460000.0 500200.0 NA 192 340 0 NA NA NA 572 476 0 NA NA NA 6936 3049 708 NA NA NA 4239 3485 1348 NA NA
1547460000.0 500200.1 84 192 235 NA NA NA 174 571 366 NA NA NA 3383 1285 3320 NA NA NA 2250 1355 3458 NA NA NA
1547460000.0 500203.0 NA 206 341 0 NA NA NA 528 486 0 NA NA NA 8170 5399 1031 NA NA NA 4494 4696 1406 NA NA
1547460000.0 50204.0 NA 190 417 0 NA NA NA 601 597 0 NA NA NA 2581 6058 966 NA NA NA 2913 7029 1453 NA NA
1547460000.0 503.0 37 0 NA NA NA NA 85 0 NA NA NA NA 190 109 NA NA NA NA 339 260 NA NA NA NA
1547460000.0 504.0 47 0 NA NA NA NA 88 0 NA NA NA NA 164 111 NA NA NA NA 274 166 NA NA NA NA
1547460000.0 505.0 42 0 NA NA NA NA 87 0 NA NA NA NA 162 109 NA NA NA NA 436 498 NA NA NA NA
1547460000.0 506.0 48 0 NA NA NA NA 88 0 NA NA NA NA 169 109 NA NA NA NA 783 206 NA NA NA NA
1547460000.0 507.0 39 0 NA NA NA NA 84 0 NA NA NA NA 193 115 NA NA NA NA 401 296 NA NA NA NA
1547460000.0 508.0 44 0 NA NA NA NA 87 0 NA NA NA NA 143 106 NA NA NA NA 467 287 NA NA NA NA
1547460000.0 509.0 40 0 NA NA NA NA 84 0 NA NA NA NA 155 109 NA NA NA NA 284 219 NA NA NA NA
1547460000.0 510.0 37 0 NA NA NA NA 86 0 NA NA NA NA 224 125 NA NA NA NA 433 222 NA NA NA NA
1547460000.0 511.0 50 0 NA NA NA NA 98 0 NA NA NA NA 9339 113 NA NA NA NA 12504 230 NA NA NA NA
1547460000.0 512.0 21 45 0 NA NA NA 67 93 0 NA NA NA 1689 175 109 NA NA NA 33319 770 227 NA NA NA
1547460000.0 513.0 19 47 0 NA NA NA 67 93 0 NA NA NA 542 147 115 NA NA NA 3162 240 223 NA NA NA
1547460000.0 514.0 22 46 0 NA NA NA 68 93 0 NA NA NA 349 151 117 NA NA NA 496 471 245 NA NA NA
1547460000.0 515.0 22 39 0 NA NA NA 68 91 0 NA NA NA 1691 162 105 NA NA NA 32939 282 211 NA NA NA
1547460000.0 516.0 20 39 0 NA NA NA 68 94 0 NA NA NA 593 172 130 NA NA NA 2402 388 515 NA NA NA
1547460000.0 517.0 21 46 0 NA NA NA 64 92 0 NA NA NA 902 153 110 NA NA NA 1479 326 497 NA NA NA
1547460000.0 518.0 21 45 0 NA NA NA 68 91 0 NA NA NA 1686 150 125 NA NA NA 29891 356 230 NA NA NA
1547460000.0 519.0 21 48 0 NA NA NA 67 93 0 NA NA NA 578 164 115 NA NA NA 841 466 332 NA NA NA
1547460000.0 520.0 21 47 0 NA NA NA 64 93 0 NA NA NA 903 165 121 NA NA NA 1490 261 242 NA NA NA
1547460000.0 521.0 20 45 0 NA NA NA 67 91 0 NA NA NA 591 165 113 NA NA NA 2189 587 253 NA NA NA
1547460000.0 522.0 21 44 0 NA NA NA 67 90 0 NA NA NA 1687 166 108 NA NA NA 32939 721 248 NA NA NA
1547460000.0 524.0 21 40 0 NA NA NA 63 94 0 NA NA NA 919 157 117 NA NA NA 1359 314 232 NA NA NA
1547460000.0 525.0 20 38 0 NA NA NA 67 93 0 NA NA NA 622 275 138 NA NA NA 2698 820 526 NA NA NA
1547460000.0 526.0 21 46 0 NA NA NA 68 93 0 NA NA NA 1685 161 119 NA NA NA 32939 274 236 NA NA NA
1547460000.0 527.0 21 40 0 NA NA NA 64 93 0 NA NA NA 914 165 113 NA NA NA 1412 398 450 NA NA NA
1547460000.0 528.0 22 44 0 NA NA NA 67 94 0 NA NA NA 519 155 132 NA NA NA 1339 284 312 NA NA NA
1547460000.0 529.0 22 43 0 NA NA NA 67 93 0 NA NA NA 2869 263 179 NA NA NA 9312 620 561 NA NA NA
1547460000.0 530.0 20 39 0 NA NA NA 68 93 0 NA NA NA 919 166 115 NA NA NA 1505 334 313 NA NA NA
1547460000.0 531.0 53 0 NA NA NA NA 195 0 NA NA NA NA 171 115 NA NA NA NA 335 262 NA NA NA NA
1547460000.0 534.0 50 0 NA NA NA NA 104 0 NA NA NA NA 214 113 NA NA NA NA 347 404 NA NA NA NA
1547460000.0 535.0 105 0 NA NA NA NA 192 0 NA NA NA NA 3489 115 NA NA NA NA 1961 225 NA NA NA NA
1547460000.0 541.0 47 0 NA NA NA NA 101 0 NA NA NA NA 184 118 NA NA NA NA 352 402 NA NA NA NA
1547460000.0 545.0 45 0 NA NA NA NA 100 0 NA NA NA NA 208 120 NA NA NA NA 401 244 NA NA NA NA
1547460000.0 552.0 19 40 0 NA NA NA 68 93 0 NA NA NA 911 170 115 NA NA NA 1661 404 229 NA NA NA
1547460000.0 554.0 20 44 0 NA NA NA 63 93 0 NA NA NA 1724 231 146 NA NA NA 2402 681 539 NA NA NA
1547460000.0 556.0 20 44 0 NA NA NA 67 94 0 NA NA NA 324 169 108 NA NA NA 1053 303 266 NA NA NA
1547460000.0 560.0 38 0 NA NA NA NA 86 0 NA NA NA NA 142 110 NA NA NA NA 299 496 NA NA NA NA
1547460000.0 561.0 46 0 NA NA NA NA 86 0 NA NA NA NA 167 108 NA NA NA NA 275 327 NA NA NA NA
