Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1546077600.0 1.0 95 102 184 NA NA NA NA NA NA 193 538 294 NA NA NA NA NA NA 2036 756 1509 NA NA NA NA NA NA 987 541 1791 NA NA NA NA NA NA
1546077600.0 10.0 NA 131 304 0 NA NA NA NA NA NA 591 471 0 NA NA NA NA NA NA 2746 4472 730 NA NA NA NA NA NA 1750 3435 886 NA NA NA NA NA
1546077600.0 1000.0 NA 320 206 0 64 NA NA NA NA NA 454 287 0 100 NA NA NA NA NA 2758 1113 731 273 NA NA NA NA NA 1534 1049 896 315 NA NA NA NA
1546077600.0 10001.0 NA 171 378 0 86 NA NA NA NA NA 609 554 0 135 NA NA NA NA NA 608 1948 1333 243 NA NA NA NA NA 449 1985 1402 340 NA NA NA NA
1546077600.0 10002.0 NA 168 366 0 86 NA NA NA NA NA 607 563 0 126 NA NA NA NA NA 666 1950 1160 320 NA NA NA NA NA 491 1956 1215 317 NA NA NA NA
1546077600.0 10003.0 NA 177 367 0 87 NA NA NA NA NA 561 545 0 127 NA NA NA NA NA 766 2036 1164 241 NA NA NA NA NA 520 1986 1228 336 NA NA NA NA
1546077600.0 10004.0 NA 176 365 0 86 NA NA NA NA NA 605 552 0 122 NA NA NA NA NA 651 2012 1243 238 NA NA NA NA NA 442 2027 1459 323 NA NA NA NA
1546077600.0 10005.0 NA 175 369 0 85 NA NA NA NA NA 607 576 0 127 NA NA NA NA NA 680 1914 1196 238 NA NA NA NA NA 430 1933 1263 340 NA NA NA NA
1546077600.0 10006.0 NA 167 365 0 77 NA NA NA NA NA 608 541 0 129 NA NA NA NA NA 678 1891 1199 244 NA NA NA NA NA 454 1942 1258 470 NA NA NA NA
1546077600.0 10007.0 NA 162 366 0 87 NA NA NA NA NA 609 569 0 129 NA NA NA NA NA 985 2027 1171 228 NA NA NA NA NA 647 1995 1237 323 NA NA NA NA
1546077600.0 10008.0 NA 179 371 0 87 NA NA NA NA NA 563 521 0 127 NA NA NA NA NA 639 1934 1234 248 NA NA NA NA NA 419 1960 1891 738 NA NA NA NA
