Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1546729200.0 1.0 99 84 174 NA NA NA NA NA 186 367 281 NA NA NA NA NA 1596 724 969 NA NA NA NA NA 1371 772 1235 NA NA NA NA NA
1546729200.0 10.0 NA 123 448 0 NA NA NA NA NA 375 549 0 NA NA NA NA NA 2403 3453 576 NA NA NA NA NA 1373 2277 687 NA NA NA NA
1546729200.0 1000.0 NA 390 159 0 50 NA NA NA NA 496 260 0 90 NA NA NA NA 2769 1329 639 277 NA NA NA NA 1794 1195 729 412 NA NA NA
1546729200.0 10001.0 NA 195 522 84 0 NA NA NA NA 474 800 135 0 NA NA NA NA 1522 2551 411 1889 NA NA NA NA 1939 5429 855 1992 NA NA NA
1546729200.0 10002.0 NA 197 594 87 0 NA NA NA NA 467 790 135 0 NA NA NA NA 1621 2274 427 1825 NA NA NA NA 1994 2297 3783 1989 NA NA NA
1546729200.0 10003.0 NA 197 634 85 0 NA NA NA NA 467 800 135 0 NA NA NA NA 1555 2445 414 1903 NA NA NA NA 2030 3414 885 2005 NA NA NA
1546729200.0 10004.0 NA 214 634 85 0 NA NA NA NA 473 794 136 0 NA NA NA NA 1508 2399 413 1888 NA NA NA NA 2770 2475 531 1997 NA NA NA
1546729200.0 10005.0 NA 190 639 84 0 NA NA NA NA 481 775 135 0 NA NA NA NA 1571 2373 409 1961 NA NA NA NA 1981 4588 1037 2095 NA NA NA
1546729200.0 10006.0 NA 211 631 90 0 NA NA NA NA 474 797 135 0 NA NA NA NA 1455 2398 420 1862 NA NA NA NA 2435 2444 514 2063 NA NA NA
1546729200.0 10007.0 NA 198 595 95 0 NA NA NA NA 476 790 146 0 NA NA NA NA 1469 2353 398 1792 NA NA NA NA 3084 2385 517 1886 NA NA NA
1546729200.0 10008.0 NA 192 635 104 0 NA NA NA NA 467 797 144 0 NA NA NA NA 1671 2243 389 1812 NA NA NA NA 2492 2245 529 1915 NA NA NA
1546729200.0 10009.0 NA 192 638 95 0 NA NA NA NA 474 805 144 0 NA NA NA NA 1612 2394 451 1967 NA NA NA NA 2496 2330 693 2816 NA NA NA
1546729200.0 1001.0 NA 361 185 0 0 0 0 0 NA 462 230 0 0 0 0 0 NA 2518 630 77 91 258 125 302 NA 1756 824 118 139 298 177 439
1546729200.0 1002.0 NA 395 69 NA NA NA NA NA NA 500 124 NA NA NA NA NA NA 3007 413 NA NA NA NA NA NA 2228 556 NA NA NA NA NA
1546729200.0 10023.0 NA 195 632 89 0 NA NA NA NA 476 797 134 0 NA NA NA NA 1425 2256 383 1807 NA NA NA NA 2333 2217 483 1886 NA NA NA
1546729200.0 10024.0 NA 229 617 103 0 NA NA NA NA 476 814 146 0 NA NA NA NA 1799 2574 407 1894 NA NA NA NA 2370 2456 484 2149 NA NA NA
1546729200.0 10024.1 NA 213 270 0 NA NA NA NA NA 475 369 0 NA NA NA NA NA 1753 871 328 NA NA NA NA NA 1993 967 408 NA NA NA NA
1546729200.0 10024.2 NA 231 653 0 NA NA NA NA NA 467 813 0 NA NA NA NA NA 1697 2600 1888 NA NA NA NA NA 2451 2410 2004 NA NA NA NA
1546729200.0 10024.3 NA 215 254 0 NA NA NA NA NA 470 350 0 NA NA NA NA NA 1701 817 286 NA NA NA NA NA 2466 879 342 NA NA NA NA
1546729200.0 10024.4 NA 238 639 0 NA NA NA NA NA 474 817 0 NA NA NA NA NA 1782 2767 1928 NA NA NA NA NA 2783 2573 2025 NA NA NA NA
1546729200.0 10024.5 NA 241 273 0 NA NA NA NA NA 467 381 0 NA NA NA NA NA 1572 906 330 NA NA NA NA NA 2015 1013 399 NA NA NA NA
1546729200.0 10024.6 NA 243 658 0 NA NA NA NA NA 468 809 0 NA NA NA NA NA 1683 2804 1880 NA NA NA NA NA 2444 2901 1989 NA NA NA NA
1546729200.0 10025.0 NA 225 305 85 0 NA NA NA NA 477 809 135 0 NA NA NA NA 1627 2885 420 1962 NA NA NA NA 4204 5853 591 2232 NA NA NA
1546729200.0 10026.0 NA 230 663 95 0 NA NA NA NA 469 818 145 0 NA NA NA NA 1703 2652 412 1837 NA NA NA NA 2274 2334 492 1965 NA NA NA
1546729200.0 1003.0 NA 317 0 NA NA NA NA NA NA 419 0 NA NA NA NA NA NA 2994 465 NA NA NA NA NA NA 1808 690 NA NA NA NA NA
1546729200.0 1004.0 NA 311 160 0 0 0 0 NA NA 403 213 0 0 0 0 NA NA 1046 316 69 84 225 247 NA NA 1541 395 116 153 288 322 NA
1546729200.0 10042.0 NA 214 642 98 0 NA NA NA NA 475 801 146 0 NA NA NA NA 1590 2388 401 1864 NA NA NA NA 2278 2378 854 1959 NA NA NA
1546729200.0 10059.0 NA 233 657 100 0 NA NA NA NA 475 830 145 0 NA NA NA NA 1744 3096 407 1945 NA NA NA NA 2261 2744 563 2085 NA NA NA
1546729200.0 10071.0 NA 206 648 85 0 NA NA NA NA 475 810 135 0 NA NA NA NA 1649 2603 415 1985 NA NA NA NA 2023 3889 961 2124 NA NA NA
1546729200.0 101.0 83 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 915 NA NA NA NA NA NA NA 2238 NA NA NA NA NA NA NA
1546729200.0 1010.0 NA 29 70 0 NA NA NA NA NA 73 121 0 NA NA NA NA NA 106 163 86 NA NA NA NA NA 1163 309 248 NA NA NA NA
1546729200.0 102.0 82 NA NA NA NA NA NA NA 151 NA NA NA NA NA NA NA 717 NA NA NA NA NA NA NA 1106 NA NA NA NA NA NA NA
1546729200.0 1020.0 NA 38 NA NA NA NA NA NA NA 114 NA NA NA NA NA NA NA 214 NA NA NA NA NA NA NA 325 NA NA NA NA NA NA
1546729200.0 10224.0 NA 417 927 0 NA NA NA NA NA 588 1155 0 NA NA NA NA NA 5838 6214 1978 NA NA NA NA NA 5338 3899 2063 NA NA NA NA
1546729200.0 10225.0 NA 392 932 0 NA NA NA NA NA 566 1103 0 NA NA NA NA NA 4825 4518 1853 NA NA NA NA NA 3133 3240 1913 NA NA NA NA
1546729200.0 103.0 44 0 0 NA NA NA NA NA 91 0 0 NA NA NA NA NA 650 206 1420 NA NA NA NA NA 1267 279 2668 NA NA NA NA NA
1546729200.0 1030.0 NA 177 46 0 NA NA NA NA NA 315 85 0 NA NA NA NA NA 9544 276 69 NA NA NA NA NA 4300 324 417 NA NA NA NA
1546729200.0 10424.0 NA 238 655 0 NA NA NA NA NA 474 816 0 NA NA NA NA NA 1594 2611 1938 NA NA NA NA NA 1943 2429 2207 NA NA NA NA
1546729200.0 105.0 99 89 26 NA NA NA NA NA 186 360 66 NA NA NA NA NA 1700 508 102 NA NA NA NA NA 2298 703 170 NA NA NA NA NA
1546729200.0 106.0 43 0 0 NA NA NA NA NA 91 0 0 NA NA NA NA NA 683 351 1461 NA NA NA NA NA 861 736 1955 NA NA NA NA NA
1546729200.0 107.0 89 95 411 NA NA NA NA NA 188 360 517 NA NA NA NA NA 4101 550 1642 NA NA NA NA NA 2468 560 1706 NA NA NA NA NA
1546729200.0 108.0 98 94 416 NA NA NA NA NA 185 368 524 NA NA NA NA NA 4195 595 1780 NA NA NA NA NA 1964 708 1896 NA NA NA NA NA
1546729200.0 10823.0 73 202 644 94 0 NA NA NA 125 470 800 134 0 NA NA NA 1607 1444 2090 365 1757 NA NA NA 2200 2579 2018 461 2100 NA NA NA
1546729200.0 10824.0 77 243 662 96 0 NA NA NA 136 460 822 146 0 NA NA NA 4719 1667 2779 442 2006 NA NA NA 2288 1756 2586 547 2215 NA NA NA
1546729200.0 10825.0 71 212 649 85 0 NA NA NA 130 467 808 135 0 NA NA NA 3246 1547 2440 393 1870 NA NA NA 2835 2421 2402 503 1935 NA NA NA
1546729200.0 10826.0 79 221 665 105 0 NA NA NA 138 460 820 145 0 NA NA NA 6586 1800 2788 405 1889 NA NA NA 3203 2271 2346 494 1967 NA NA NA
1546729200.0 10842.0 58 193 631 104 0 NA NA NA 111 459 791 146 0 NA NA NA 1107 1294 2075 412 1768 NA NA NA 2539 1901 2205 552 1839 NA NA NA
1546729200.0 109.0 108 95 421 NA NA NA NA NA 192 368 517 NA NA NA NA NA 4701 594 1821 NA NA NA NA NA 2638 752 1952 NA NA NA NA NA
1546729200.0 11.0 NA 105 477 0 64 NA NA NA NA 368 591 0 105 NA NA NA NA 2352 1909 687 264 NA NA NA NA 1309 1636 822 403 NA NA NA
1546729200.0 110.0 65 81 400 NA NA NA NA NA 126 368 505 NA NA NA NA NA 915 678 1650 NA NA NA NA NA 1254 1901 1903 NA NA NA NA NA
1546729200.0 1102.0 NA 117 457 140 74 NA NA NA NA 368 540 214 163 NA NA NA NA 2767 4109 1641 425 NA NA NA NA 2307 2361 932 310 NA NA NA
1546729200.0 111.0 91 91 408 NA NA NA NA NA 185 360 521 NA NA NA NA NA 2545 604 1851 NA NA NA NA NA 2053 1104 2115 NA NA NA NA NA
1546729200.0 112.0 99 92 406 NA NA NA NA NA 187 360 512 NA NA NA NA NA 4659 663 1876 NA NA NA NA NA 2941 1112 2058 NA NA NA NA NA
1546729200.0 11224.0 73 220 666 0 NA NA NA NA 136 459 816 0 NA NA NA NA 4524 1714 2547 1892 NA NA NA NA 2509 2303 2265 2018 NA NA NA NA
1546729200.0 113.0 99 96 410 NA NA NA NA NA 191 368 508 NA NA NA NA NA 3237 522 1626 NA NA NA NA NA 1750 616 1722 NA NA NA NA NA
1546729200.0 114.0 81 91 410 NA NA NA NA NA 183 368 512 NA NA NA NA NA 3744 535 1741 NA NA NA NA NA 1957 633 2416 NA NA NA NA NA
1546729200.0 115.0 100 74 410 NA NA NA NA NA 188 368 509 NA NA NA NA NA 4492 974 1974 NA NA NA NA NA 2540 2006 2176 NA NA NA NA NA
1546729200.0 116.0 102 90 409 NA NA NA NA NA 191 360 513 NA NA NA NA NA 4904 700 2010 NA NA NA NA NA 3170 983 2336 NA NA NA NA NA
1546729200.0 11623.0 64 199 640 83 0 NA NA NA 111 461 809 134 0 NA NA NA 1557 1592 2460 430 1985 NA NA NA 1076 2485 2404 538 2069 NA NA NA
1546729200.0 11624.0 72 219 654 101 0 NA NA NA 123 462 831 147 0 NA NA NA 3939 1835 2934 510 2012 NA NA NA 2457 3437 2716 617 2106 NA NA NA
1546729200.0 11625.0 67 209 648 90 0 NA NA NA 115 469 817 135 0 NA NA NA 2844 1640 2610 413 1868 NA NA NA 1972 4128 2791 532 1941 NA NA NA
1546729200.0 11626.0 72 239 666 104 0 NA NA NA 124 461 828 144 0 NA NA NA 5863 1961 2888 483 1868 NA NA NA 3449 1907 2396 621 1958 NA NA NA
1546729200.0 11642.0 57 218 530 95 0 NA NA NA 104 461 776 146 0 NA NA NA 1405 1518 2737 538 1995 NA NA NA 1227 4177 4822 1158 2149 NA NA NA
1546729200.0 117.0 103 91 416 NA NA NA NA NA 193 360 511 NA NA NA NA NA 5309 700 1981 NA NA NA NA NA 2762 667 2133 NA NA NA NA NA
1546729200.0 118.0 100 92 420 NA NA NA NA NA 186 368 525 NA NA NA NA NA 5647 771 2189 NA NA NA NA NA 2913 817 2602 NA NA NA NA NA
1546729200.0 119.0 98 90 417 NA NA NA NA NA 186 360 506 NA NA NA NA NA 4321 648 2004 NA NA NA NA NA 2747 955 2733 NA NA NA NA NA
1546729200.0 12.0 NA 120 443 0 NA NA NA NA NA 368 554 0 NA NA NA NA NA 2196 3528 591 NA NA NA NA NA 1345 2567 699 NA NA NA NA
1546729200.0 120.0 64 87 395 NA NA NA NA NA 146 368 525 NA NA NA NA NA 935 577 1599 NA NA NA NA NA 1403 755 2333 NA NA NA NA NA
1546729200.0 12024.0 72 225 666 0 NA NA NA NA 122 467 829 0 NA NA NA NA 3811 1757 2661 1821 NA NA NA NA 2402 2610 2380 1896 NA NA NA NA
1546729200.0 121.0 102 93 413 NA NA NA NA NA 190 360 508 NA NA NA NA NA 5771 729 2262 NA NA NA NA NA 4041 1039 2648 NA NA NA NA NA
1546729200.0 122.0 63 82 332 NA NA NA NA NA 130 369 504 NA NA NA NA NA 637 467 1669 NA NA NA NA NA 1066 807 2486 NA NA NA NA NA
1546729200.0 123.1 366 NA NA NA NA NA NA NA 502 NA NA NA NA NA NA NA 1096 NA NA NA NA NA NA NA 1150 NA NA NA NA NA NA NA
1546729200.0 123.2 364 NA NA NA NA NA NA NA 514 NA NA NA NA NA NA NA 1286 NA NA NA NA NA NA NA 1191 NA NA NA NA NA NA NA
1546729200.0 123.3 270 NA NA NA NA NA NA NA 509 NA NA NA NA NA NA NA 938 NA NA NA NA NA NA NA 1051 NA NA NA NA NA NA NA
1546729200.0 124.1 343 NA NA NA NA NA NA NA 501 NA NA NA NA NA NA NA 906 NA NA NA NA NA NA NA 1092 NA NA NA NA NA NA NA
1546729200.0 124.2 355 NA NA NA NA NA NA NA 523 NA NA NA NA NA NA NA 1112 NA NA NA NA NA NA NA 1129 NA NA NA NA NA NA NA
1546729200.0 124.4 321 NA NA NA NA NA NA NA 501 NA NA NA NA NA NA NA 1050 NA NA NA NA NA NA NA 1090 NA NA NA NA NA NA NA
1546729200.0 124.5 317 NA NA NA NA NA NA NA 501 NA NA NA NA NA NA NA 1168 NA NA NA NA NA NA NA 1303 NA NA NA NA NA NA NA
1546729200.0 124.6 273 NA NA NA NA NA NA NA 509 NA NA NA NA NA NA NA 1022 NA NA NA NA NA NA NA 1325 NA NA NA NA NA NA NA
1546729200.0 125.0 100 90 406 NA NA NA NA NA 189 360 510 NA NA NA NA NA 3561 711 2031 NA NA NA NA NA 2041 779 2422 NA NA NA NA NA
