Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1547334000.0 1001.0 NA 366 179 0 0 0 0 0 NA 462 231 0 0 0 0 0 NA 2303 607 76 91 303 123 220 NA 2474 998 169 168 652 197 313
1547334000.0 101.0 87 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 952 NA NA NA NA NA NA NA 1582 NA NA NA NA NA NA NA
1547334000.0 1010.0 NA 23 70 0 NA NA NA NA NA 73 121 0 NA NA NA NA NA 92 180 98 NA NA NA NA NA 376 459 511 NA NA NA NA
1547334000.0 102.0 82 NA NA NA NA NA NA NA 151 NA NA NA NA NA NA NA 766 NA NA NA NA NA NA NA 1776 NA NA NA NA NA NA NA
1547334000.0 1020.0 NA 38 NA NA NA NA NA NA NA 113 NA NA NA NA NA NA NA 214 NA NA NA NA NA NA NA 336 NA NA NA NA NA NA
1547334000.0 105.0 101 83 23 NA NA NA NA NA 187 360 66 NA NA NA NA NA 1701 522 101 NA NA NA NA NA 1103 619 192 NA NA NA NA NA
1547334000.0 107.0 102 95 390 NA NA NA NA NA 188 360 509 NA NA NA NA NA 3327 518 1698 NA NA NA NA NA 2171 515 3424 NA NA NA NA NA
1547334000.0 108.0 102 89 416 NA NA NA NA NA 189 360 519 NA NA NA NA NA 4266 633 1784 NA NA NA NA NA 2119 635 2246 NA NA NA NA NA
1547334000.0 109.0 104 81 262 NA NA NA NA NA 191 360 518 NA NA NA NA NA 4259 764 1943 NA NA NA NA NA 2575 1061 3067 NA NA NA NA NA
1547334000.0 111.0 101 90 376 NA NA NA NA NA 185 360 511 NA NA NA NA NA 2082 489 1820 NA NA NA NA NA 2097 1663 3353 NA NA NA NA NA
