Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1546729200.0 1.0 103 86 175 NA NA NA NA NA 186 359 290 NA NA NA NA NA 1753 500 1000 NA NA NA NA NA 985 419 1161 NA NA NA NA NA
1546729200.0 10.0 NA 122 444 0 NA NA NA NA NA 368 537 0 NA NA NA NA NA 2305 2997 471 NA NA NA NA NA 1444 1983 524 NA NA NA NA
1546729200.0 1000.0 NA 390 165 0 52 NA NA NA NA 507 258 0 89 NA NA NA NA 3032 1406 666 316 NA NA NA NA 1996 1207 754 412 NA NA NA
1546729200.0 10001.0 NA 194 632 87 0 NA NA NA NA 459 771 135 0 NA NA NA NA 3451 4574 808 2624 NA NA NA NA 5143 7752 1112 3165 NA NA NA
1546729200.0 10002.0 NA 194 634 94 0 NA NA NA NA 467 804 135 0 NA NA NA NA 1652 2390 407 1907 NA NA NA NA 3421 2356 517 2039 NA NA NA
1546729200.0 10003.0 NA 206 636 88 0 NA NA NA NA 481 804 135 0 NA NA NA NA 1820 2350 392 1873 NA NA NA NA 3197 2764 568 2059 NA NA NA
1546729200.0 10004.0 NA 189 630 83 0 NA NA NA NA 473 774 134 0 NA NA NA NA 3467 4591 784 3282 NA NA NA NA 5208 8210 1277 3782 NA NA NA
1546729200.0 10005.0 NA 213 643 92 0 NA NA NA NA 476 793 135 0 NA NA NA NA 1250 2077 351 1818 NA NA NA NA 2154 2288 405 1948 NA NA NA
1546729200.0 10006.0 NA 217 630 83 0 NA NA NA NA 474 790 134 0 NA NA NA NA 1279 2129 365 1728 NA NA NA NA 1987 2513 535 2341 NA NA NA
1546729200.0 10007.0 NA 193 522 95 0 NA NA NA NA 460 795 146 0 NA NA NA NA 1389 2367 385 1736 NA NA NA NA 3015 4540 582 1895 NA NA NA
1546729200.0 10008.0 NA 193 634 98 0 NA NA NA NA 473 797 145 0 NA NA NA NA 1410 2226 387 1753 NA NA NA NA 3011 2426 575 2016 NA NA NA
1546729200.0 10009.0 NA 209 637 101 0 NA NA NA NA 481 793 146 0 NA NA NA NA 1388 2119 389 1743 NA NA NA NA 2205 2023 572 2411 NA NA NA
1546729200.0 1001.0 NA 360 187 0 0 0 0 0 NA 444 229 0 0 0 0 0 NA 4418 794 120 151 392 203 410 NA 3168 859 167 181 440 234 430
1546729200.0 1002.0 NA 394 67 NA NA NA NA NA NA 505 122 NA NA NA NA NA NA 3039 375 NA NA NA NA NA NA 2277 389 NA NA NA NA NA
1546729200.0 10023.0 NA 190 633 83 0 NA NA NA NA 473 794 135 0 NA NA NA NA 3404 4611 796 2198 NA NA NA NA 5080 9513 1101 3751 NA NA NA
1546729200.0 10024.0 NA 218 656 106 0 NA NA NA NA 467 809 147 0 NA NA NA NA 1718 2790 435 2031 NA NA NA NA 2491 2874 648 2850 NA NA NA
1546729200.0 10024.1 NA 242 271 0 NA NA NA NA NA 473 366 0 NA NA NA NA NA 1562 880 358 NA NA NA NA NA 1589 961 444 NA NA NA NA
1546729200.0 10024.2 NA 214 636 0 NA NA NA NA NA 467 813 0 NA NA NA NA NA 3626 4305 2657 NA NA NA NA NA 6020 10469 4331 NA NA NA NA
1546729200.0 10024.3 NA 230 253 0 NA NA NA NA NA 467 344 0 NA NA NA NA NA 1640 917 291 NA NA NA NA NA 1703 1155 346 NA NA NA NA
1546729200.0 10024.4 NA 211 651 0 NA NA NA NA NA 471 814 0 NA NA NA NA NA 3848 5022 2599 NA NA NA NA NA 5627 5603 4193 NA NA NA NA
