Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1547071200.0 1.0 90 83 183 NA NA NA NA NA 186 359 270 NA NA NA NA NA 2154 434 837 NA NA NA NA NA 2564 712 1543 NA NA NA NA NA
1547071200.0 10.0 NA 124 449 0 NA NA NA NA NA 375 555 0 NA NA NA NA NA 2317 3332 515 NA NA NA NA NA 1659 2207 585 NA NA NA NA
1547071200.0 1000.0 NA 402 174 0 52 NA NA NA NA 515 261 0 89 NA NA NA NA 2635 1339 605 296 NA NA NA NA 1707 1115 723 400 NA NA NA
1547071200.0 10001.0 NA 200 635 89 0 NA NA NA NA 475 796 135 0 NA NA NA NA 1302 2073 353 1758 NA NA NA NA 1743 2038 435 1875 NA NA NA
1547071200.0 10002.0 NA 203 634 84 0 NA NA NA NA 463 793 135 0 NA NA NA NA 2470 3381 568 1959 NA NA NA NA 4331 3544 656 2003 NA NA NA
1547071200.0 10003.0 NA 200 633 84 0 NA NA NA NA 481 800 135 0 NA NA NA NA 2633 3857 632 2950 NA NA NA NA 4485 8385 1315 3336 NA NA NA
1547071200.0 10004.0 NA 200 638 93 0 NA NA NA NA 467 798 136 0 NA NA NA NA 1313 2077 349 1736 NA NA NA NA 1720 2110 439 1796 NA NA NA
1547071200.0 10005.0 NA 217 628 83 0 NA NA NA NA 458 792 135 0 NA NA NA NA 2433 4588 892 3155 NA NA NA NA 4255 9533 1803 3270 NA NA NA
1547071200.0 10006.0 NA 213 630 84 0 NA NA NA NA 482 767 134 0 NA NA NA NA 2399 4633 865 3222 NA NA NA NA 4335 9546 1853 3428 NA NA NA
1547071200.0 10007.0 NA 215 635 103 0 NA NA NA NA 473 797 144 0 NA NA NA NA 1564 2248 418 1767 NA NA NA NA 3018 3693 1147 2323 NA NA NA
1547071200.0 10008.0 NA 191 633 95 0 NA NA NA NA 466 795 145 0 NA NA NA NA 2527 3864 679 2829 NA NA NA NA 4449 8336 1350 3241 NA NA NA
1547071200.0 10009.0 NA 219 631 95 0 NA NA NA NA 463 764 144 0 NA NA NA NA 2521 4783 868 3265 NA NA NA NA 4417 9636 1386 3559 NA NA NA
1547071200.0 1001.0 NA 362 182 0 0 0 0 0 NA 465 229 0 0 0 0 0 NA 4145 732 112 144 297 180 343 NA 2791 704 139 164 319 206 366
1547071200.0 1002.0 NA 385 69 NA NA NA NA NA NA 499 123 NA NA NA NA NA NA 3172 479 NA NA NA NA NA NA 2400 417 NA NA NA NA NA
1547071200.0 10023.0 NA 194 626 83 0 NA NA NA NA 482 790 135 0 NA NA NA NA 1309 2144 351 1760 NA NA NA NA 1931 2481 453 1872 NA NA NA
1547071200.0 10024.0 NA 217 645 96 0 NA NA NA NA 467 813 146 0 NA NA NA NA 2884 4239 689 2362 NA NA NA NA 4661 8569 1377 2447 NA NA NA
1547071200.0 10024.1 NA 230 269 0 NA NA NA NA NA 485 397 0 NA NA NA NA NA 1706 872 330 NA NA NA NA NA 2097 1070 509 NA NA NA NA
1547071200.0 10024.2 NA 220 653 0 NA NA NA NA NA 473 812 0 NA NA NA NA NA 1521 2347 1774 NA NA NA NA NA 1527 2110 1824 NA NA NA NA
1547071200.0 10024.3 NA 239 245 0 NA NA NA NA NA 467 335 0 NA NA NA NA NA 1536 854 306 NA NA NA NA NA 2086 934 416 NA NA NA NA
1547071200.0 10024.4 NA 211 656 0 NA NA NA NA NA 468 788 0 NA NA NA NA NA 1564 2411 1785 NA NA NA NA NA 1826 2273 1844 NA NA NA NA
1547071200.0 10024.5 NA 168 269 0 NA NA NA NA NA 474 392 0 NA NA NA NA NA 1830 889 317 NA NA NA NA NA 1947 1178 366 NA NA NA NA
1547071200.0 10024.6 NA 239 655 0 NA NA NA NA NA 474 787 0 NA NA NA NA NA 1408 2318 1737 NA NA NA NA NA 1799 2148 1918 NA NA NA NA
1547071200.0 10025.0 NA 204 639 86 0 NA NA NA NA 467 804 135 0 NA NA NA NA 2710 3700 631 2761 NA NA NA NA 4488 4269 760 3160 NA NA NA
1547071200.0 10026.0 NA 220 656 96 0 NA NA NA NA 473 818 145 0 NA NA NA NA 2837 4541 668 2777 NA NA NA NA 4608 8836 1410 3145 NA NA NA
1547071200.0 1003.0 NA 319 0 NA NA NA NA NA NA 419 0 NA NA NA NA NA NA 2888 437 NA NA NA NA NA NA 1604 590 NA NA NA NA NA
1547071200.0 1004.0 NA 311 175 0 0 0 0 NA NA 392 213 0 0 0 0 NA NA 916 520 67 80 213 215 NA NA 940 581 129 116 242 258 NA
1547071200.0 10042.0 NA 226 644 105 0 NA NA NA NA 472 809 146 0 NA NA NA NA 2666 4387 689 2690 NA NA NA NA 4734 4366 716 2745 NA NA NA
1547071200.0 10059.0 NA 243 662 101 0 NA NA NA NA 476 822 145 0 NA NA NA NA 3036 6257 854 2611 NA NA NA NA 4727 5337 938 2652 NA NA NA
1547071200.0 10071.0 NA 230 648 94 0 NA NA NA NA 467 808 136 0 NA NA NA NA 2452 3507 690 2718 NA NA NA NA 4535 3247 894 3015 NA NA NA
1547071200.0 101.0 81 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 883 NA NA NA NA NA NA NA 1417 NA NA NA NA NA NA NA
1547071200.0 1010.0 NA 24 71 0 NA NA NA NA NA 72 121 0 NA NA NA NA NA 91 161 79 NA NA NA NA NA 406 321 129 NA NA NA NA
1547071200.0 102.0 82 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 714 NA NA NA NA NA NA NA 1172 NA NA NA NA NA NA NA
1547071200.0 1020.0 NA 36 NA NA NA NA NA NA NA 109 NA NA NA NA NA NA NA 217 NA NA NA NA NA NA NA 437 NA NA NA NA NA NA
1547071200.0 10224.0 NA 398 895 0 NA NA NA NA NA 600 1147 0 NA NA NA NA NA 4231 4769 1821 NA NA NA NA NA 2368 3033 1866 NA NA NA NA
1547071200.0 10225.0 NA 380 877 0 NA NA NA NA NA 568 1108 0 NA NA NA NA NA 4107 4371 1814 NA NA NA NA NA 4505 3162 2482 NA NA NA NA
