Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1546124400.0 1.0 94 94 169 NA NA NA NA NA 186 367 286 NA NA NA NA NA 1692 449 847 NA NA NA NA NA 1069 450 1122 NA NA NA NA NA
1546124400.0 10.0 NA 121 437 0 NA NA NA NA NA 375 538 0 NA NA NA NA NA 3392 4816 689 NA NA NA NA NA 2773 3137 739 NA NA NA NA
1546124400.0 1000.0 NA 388 160 0 46 NA NA NA NA 495 260 0 90 NA NA NA NA 4134 1721 988 364 NA NA NA NA 5416 2789 1362 521 NA NA NA
1546124400.0 10001.0 NA 214 635 87 0 NA NA NA NA 474 786 135 0 NA NA NA NA 2787 4268 727 3465 NA NA NA NA 5815 5388 776 3732 NA NA NA
1546124400.0 10002.0 NA 220 634 84 0 NA NA NA NA 467 791 135 0 NA NA NA NA 1958 3257 597 2509 NA NA NA NA 3324 3351 799 2634 NA NA NA
1546124400.0 10003.0 NA 221 641 83 0 NA NA NA NA 476 797 131 0 NA NA NA NA 2743 4878 1663 4057 NA NA NA NA 4463 5541 2814 4625 NA NA NA
1546124400.0 10004.0 NA 218 634 86 0 NA NA NA NA 471 794 135 0 NA NA NA NA 2454 4346 698 3252 NA NA NA NA 4981 6239 734 3516 NA NA NA
1546124400.0 10005.0 NA 215 638 83 0 NA NA NA NA 476 790 135 0 NA NA NA NA 2944 7723 1532 3550 NA NA NA NA 5880 9648 1711 3820 NA NA NA
1546124400.0 10006.0 NA 215 630 83 0 NA NA NA NA 459 788 133 0 NA NA NA NA 4168 5520 1018 5357 NA NA NA NA 7158 7042 1638 6810 NA NA NA
1546124400.0 10007.0 NA 216 633 99 0 NA NA NA NA 473 796 145 0 NA NA NA NA 4386 5334 1509 5040 NA NA NA NA 7232 6655 2358 6396 NA NA NA
1546124400.0 10008.0 NA 218 631 95 0 NA NA NA NA 475 798 144 0 NA NA NA NA 2526 5003 856 3229 NA NA NA NA 5074 11339 1298 3375 NA NA NA
1546124400.0 10009.0 NA 219 635 95 0 NA NA NA NA 467 794 146 0 NA NA NA NA 4523 7273 967 3691 NA NA NA NA 7308 9694 1457 4021 NA NA NA
1546124400.0 1001.0 NA 363 188 0 0 0 0 0 NA 459 230 0 0 0 0 0 NA 2273 632 64 78 219 107 223 NA 1477 971 163 130 262 210 281
1546124400.0 1002.0 NA 391 68 NA NA NA NA NA NA 486 124 NA NA NA NA NA NA 2776 400 NA NA NA NA NA NA 2234 358 NA NA NA NA NA
1546124400.0 10023.0 NA 218 626 83 0 NA NA NA NA 472 800 135 0 NA NA NA NA 1989 3630 660 2837 NA NA NA NA 3483 7633 1432 3169 NA NA NA
1546124400.0 10024.0 NA 241 651 97 0 NA NA NA NA 473 815 147 0 NA NA NA NA 2265 3436 548 2830 NA NA NA NA 3721 3277 600 2998 NA NA NA
1546124400.0 10024.1 NA 219 275 0 NA NA NA NA NA 473 357 0 NA NA NA NA NA 1551 790 304 NA NA NA NA NA 1620 924 464 NA NA NA NA
1546124400.0 10024.2 NA 242 651 0 NA NA NA NA NA 473 816 0 NA NA NA NA NA 3132 6629 3748 NA NA NA NA NA 4756 7058 4383 NA NA NA NA
1546124400.0 10024.3 NA 221 244 0 NA NA NA NA NA 475 348 0 NA NA NA NA NA 1557 770 277 NA NA NA NA NA 1483 979 530 NA NA NA NA
1546124400.0 10024.4 NA 240 654 0 NA NA NA NA NA 469 818 0 NA NA NA NA NA 2275 4027 2723 NA NA NA NA NA 3567 7663 2927 NA NA NA NA
1546124400.0 10024.5 NA 218 270 0 NA NA NA NA NA 473 391 0 NA NA NA NA NA 1558 795 295 NA NA NA NA NA 1518 870 447 NA NA NA NA
1546124400.0 10024.6 NA 242 654 0 NA NA NA NA NA 474 806 0 NA NA NA NA NA 3200 6178 4345 NA NA NA NA NA 4532 6166 4894 NA NA NA NA
1546124400.0 10025.0 NA 231 644 86 0 NA NA NA NA 467 801 136 0 NA NA NA NA 2125 3485 581 2244 NA NA NA NA 3583 3654 647 2370 NA NA NA
1546124400.0 10026.0 NA 245 654 96 0 NA NA NA NA 467 820 145 0 NA NA NA NA 2921 5894 869 3312 NA NA NA NA 5497 11894 1737 3622 NA NA NA
1546124400.0 1003.0 NA 314 0 NA NA NA NA NA NA 414 0 NA NA NA NA NA NA 2852 430 NA NA NA NA NA NA 1795 525 NA NA NA NA NA
1546124400.0 1004.0 NA 322 166 0 0 0 0 NA NA 398 213 0 0 0 0 NA NA 864 286 63 78 237 256 NA NA 1141 431 127 119 328 402 NA
1546124400.0 10042.0 NA 229 643 95 0 NA NA NA NA 476 799 147 0 NA NA NA NA 2214 3529 596 2885 NA NA NA NA 3621 3999 713 3245 NA NA NA
1546124400.0 10059.0 NA 246 667 101 0 NA NA NA NA 470 806 143 0 NA NA NA NA 4995 8796 1082 4750 NA NA NA NA 7449 8017 1706 5526 NA NA NA
1546124400.0 10071.0 NA 233 646 85 0 NA NA NA NA 475 807 136 0 NA NA NA NA 2156 3354 641 2152 NA NA NA NA 3834 3142 780 2281 NA NA NA
1546124400.0 101.0 84 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 872 NA NA NA NA NA NA NA 1027 NA NA NA NA NA NA NA
1546124400.0 1010.0 NA 27 76 0 NA NA NA NA NA 73 121 0 NA NA NA NA NA 102 174 91 NA NA NA NA NA 614 464 153 NA NA NA NA
1546124400.0 102.0 84 NA NA NA NA NA NA NA 150 NA NA NA NA NA NA NA 691 NA NA NA NA NA NA NA 863 NA NA NA NA NA NA NA
1546124400.0 1020.0 NA 37 NA NA NA NA NA NA NA 114 NA NA NA NA NA NA NA 213 NA NA NA NA NA NA NA 427 NA NA NA NA NA NA
