Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1546207200.0 1.0 84 109 222 NA NA NA NA NA NA 200 587 332 NA NA NA NA NA NA 1558 519 871 NA NA NA NA NA NA 1858 572 969 NA NA NA NA NA NA
1546207200.0 10.0 NA 128 298 0 NA NA NA NA NA NA 561 474 0 NA NA NA NA NA NA 3695 6320 1772 NA NA NA NA NA NA 3390 4936 2263 NA NA NA NA NA
1546207200.0 1000.0 NA 296 182 0 55 NA NA NA NA NA 442 269 0 103 NA NA NA NA NA 4881 2339 1503 375 NA NA NA NA NA 3654 5605 1820 590 NA NA NA NA
1546207200.0 10001.0 NA 157 344 0 67 NA NA NA NA NA 567 531 0 130 NA NA NA NA NA 1453 3462 2388 714 NA NA NA NA NA 1880 4427 2898 984 NA NA NA NA
1546207200.0 10002.0 NA 172 339 0 74 NA NA NA NA NA 611 561 0 123 NA NA NA NA NA 933 3306 2104 317 NA NA NA NA NA 778 4789 2340 611 NA NA NA NA
1546207200.0 10003.0 NA 173 349 0 79 NA NA NA NA NA 565 554 0 122 NA NA NA NA NA 1230 2862 2132 573 NA NA NA NA NA 1452 2990 2798 1433 NA NA NA NA
1546207200.0 10004.0 NA 164 342 0 68 NA NA NA NA NA 568 548 0 129 NA NA NA NA NA 1484 3348 2382 723 NA NA NA NA NA 1614 4658 2941 1065 NA NA NA NA
1546207200.0 10005.0 NA 156 347 0 72 NA NA NA NA NA 566 550 0 123 NA NA NA NA NA 1286 2979 2123 293 NA NA NA NA NA 1525 3796 2409 400 NA NA NA NA
1546207200.0 10006.0 NA 165 344 0 69 NA NA NA NA NA 478 531 0 134 NA NA NA NA NA 1677 4308 3207 1138 NA NA NA NA NA 1481 5479 3955 1364 NA NA NA NA
1546207200.0 10007.0 NA 158 343 0 76 NA NA NA NA NA 479 556 0 124 NA NA NA NA NA 1880 4447 3250 965 NA NA NA NA NA 1746 5872 4012 1200 NA NA NA NA
1546207200.0 10008.0 NA 167 344 0 69 NA NA NA NA NA 568 532 0 125 NA NA NA NA NA 1177 3183 2196 373 NA NA NA NA NA 912 3956 2547 515 NA NA NA NA
1546207200.0 10009.0 NA 177 359 0 73 NA NA NA NA NA 567 522 0 123 NA NA NA NA NA 1092 3188 2270 289 NA NA NA NA NA 1256 3649 2860 399 NA NA NA NA
1546207200.0 1001.0 NA 261 111 0 0 0 0 0 0 NA 388 183 0 0 0 0 0 0 NA 4617 1338 180 131 348 1120 339 1139 NA 6273 1673 424 294 543 1450 503 1503
1546207200.0 1001.2 NA 358 137 0 NA NA NA NA NA NA 623 213 0 NA NA NA NA NA NA 23691 2456 174 NA NA NA NA NA NA 15359 1636 298 NA NA NA NA NA
1546207200.0 1002.0 NA 307 88 NA NA NA NA NA NA NA 443 141 NA NA NA NA NA NA NA 4471 646 NA NA NA NA NA NA NA 3680 573 NA NA NA NA NA NA
1546207200.0 10023.0 NA 176 364 0 69 NA NA NA NA NA 564 569 0 131 NA NA NA NA NA 642 1520 1278 277 NA NA NA NA NA 543 1830 1821 574 NA NA NA NA
1546207200.0 10024.0 NA 181 383 0 71 NA NA NA NA NA 565 576 0 123 NA NA NA NA NA 783 1850 1386 306 NA NA NA NA NA 716 1705 1493 437 NA NA NA NA
1546207200.0 10024.1 NA 180 191 0 NA NA NA NA NA NA 610 336 0 NA NA NA NA NA NA 813 832 697 NA NA NA NA NA NA 661 944 840 NA NA NA NA NA
1546207200.0 10024.2 NA 170 365 0 NA NA NA NA NA NA 567 565 0 NA NA NA NA NA NA 2130 4426 2181 NA NA NA NA NA NA 2208 4130 2241 NA NA NA NA NA
1546207200.0 10024.3 NA 171 176 0 NA NA NA NA NA NA 525 334 0 NA NA NA NA NA NA 1254 1471 1170 NA NA NA NA NA NA 1816 3331 1806 NA NA NA NA NA
1546207200.0 10024.4 NA 178 381 0 NA NA NA NA NA NA 568 554 0 NA NA NA NA NA NA 1245 2925 2285 NA NA NA NA NA NA 1462 2637 2851 NA NA NA NA NA
1546207200.0 10024.5 NA 180 150 0 NA NA NA NA NA NA 611 234 0 NA NA NA NA NA NA 866 497 145 NA NA NA NA NA NA 631 877 342 NA NA NA NA NA
1546207200.0 10025.0 NA 173 358 0 74 NA NA NA NA NA 568 578 0 123 NA NA NA NA NA 1245 3428 2343 707 NA NA NA NA NA 5530 6155 2677 923 NA NA NA NA
1546207200.0 10026.0 NA 182 396 0 81 NA NA NA NA NA 566 566 0 129 NA NA NA NA NA 2209 5102 2291 453 NA NA NA NA NA 2238 4383 2358 458 NA NA NA NA
1546207200.0 1003.0 NA 257 0 NA NA NA NA NA NA NA 416 0 NA NA NA NA NA NA NA 11677 2064 NA NA NA NA NA NA NA 12032 3373 NA NA NA NA NA NA
1546207200.0 1004.0 NA 224 96 0 0 0 0 NA NA NA 346 156 0 0 0 0 NA NA NA 1865 859 128 330 1260 1225 NA NA NA 3049 1211 302 589 1661 1613 NA NA
1546207200.0 10042.0 NA 160 352 0 81 NA NA NA NA NA 569 527 0 125 NA NA NA NA NA 1307 3266 2319 440 NA NA NA NA NA 5809 7018 2678 638 NA NA NA NA
1546207200.0 10059.0 NA 184 383 0 77 NA NA NA NA NA 566 575 0 123 NA NA NA NA NA 1307 2702 2009 643 NA NA NA NA NA 1061 2284 2345 762 NA NA NA NA
1546207200.0 10071.0 NA 168 368 0 78 NA NA NA NA NA 565 554 0 125 NA NA NA NA NA 2007 5147 3678 978 NA NA NA NA NA 2417 5382 4740 1030 NA NA NA NA
1546207200.0 101.0 84 NA NA NA NA NA NA NA NA 164 NA NA NA NA NA NA NA NA 3266 NA NA NA NA NA NA NA NA 7490 NA NA NA NA NA NA NA NA
1546207200.0 1010.0 NA 26 35 0 NA NA NA NA NA NA 79 99 0 NA NA NA NA NA NA 484 1498 852 NA NA NA NA NA NA 1402 3026 2103 NA NA NA NA NA
1546207200.0 102.0 87 NA NA NA NA NA NA NA NA 164 NA NA NA NA NA NA NA NA 2485 NA NA NA NA NA NA NA NA 6431 NA NA NA NA NA NA NA NA
1546207200.0 1020.0 NA 68 26 0 68 NA NA NA NA NA 138 68 0 142 NA NA NA NA NA 907 508 406 1621 NA NA NA NA NA 2306 1970 1347 4433 NA NA NA NA
1546207200.0 10224.0 NA 319 632 0 NA NA NA NA NA NA 584 905 0 NA NA NA NA NA NA 6000 5307 1449 NA NA NA NA NA NA 4986 3101 1496 NA NA NA NA NA
1546207200.0 10225.0 NA 306 614 0 NA NA NA NA NA NA 540 842 0 NA NA NA NA NA NA 6038 4638 1410 NA NA NA NA NA NA 3646 2781 1485 NA NA NA NA NA
