Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1546124400.0 1.0 95 114 214 NA NA NA NA NA NA 194 589 343 NA NA NA NA NA NA 1492 475 978 NA NA NA NA NA NA 1226 409 3111 NA NA NA NA NA NA
1546124400.0 10.0 NA 134 306 0 NA NA NA NA NA NA 594 466 0 NA NA NA NA NA NA 3163 3739 1081 NA NA NA NA NA NA 2835 4141 1518 NA NA NA NA NA
1546124400.0 1000.0 NA 315 160 0 54 NA NA NA NA NA 482 295 0 100 NA NA NA NA NA 3057 1567 1005 402 NA NA NA NA NA 1871 1445 1240 483 NA NA NA NA
1546124400.0 10001.0 NA 161 350 0 76 NA NA NA NA NA 521 551 0 123 NA NA NA NA NA 925 2521 1428 370 NA NA NA NA NA 2121 3580 1525 905 NA NA NA NA
1546124400.0 10002.0 NA 177 349 0 71 NA NA NA NA NA 612 540 0 125 NA NA NA NA NA 608 1833 1392 289 NA NA NA NA NA 453 1909 1590 478 NA NA NA NA
1546124400.0 10003.0 NA 171 371 0 66 NA NA NA NA NA 569 535 0 121 NA NA NA NA NA 649 1711 1346 331 NA NA NA NA NA 822 1755 1694 798 NA NA NA NA
1546124400.0 10004.0 NA 157 355 0 79 NA NA NA NA NA 567 531 0 121 NA NA NA NA NA 883 2560 1398 429 NA NA NA NA NA 875 3123 1538 506 NA NA NA NA
1546124400.0 10005.0 NA 177 370 0 76 NA NA NA NA NA 614 562 0 129 NA NA NA NA NA 629 1916 1368 309 NA NA NA NA NA 460 4526 1527 502 NA NA NA NA
1546124400.0 10006.0 NA 171 360 0 72 NA NA NA NA NA 564 520 0 123 NA NA NA NA NA 607 1794 1271 388 NA NA NA NA NA 582 2531 1345 464 NA NA NA NA
1546124400.0 10007.0 NA 166 359 0 78 NA NA NA NA NA 607 563 0 124 NA NA NA NA NA 670 1778 1372 287 NA NA NA NA NA 819 1786 1846 417 NA NA NA NA
1546124400.0 10008.0 NA 172 368 0 72 NA NA NA NA NA 521 566 0 123 NA NA NA NA NA 710 1706 1319 282 NA NA NA NA NA 895 1780 2646 639 NA NA NA NA
1546124400.0 10009.0 NA 160 352 0 76 NA NA NA NA NA 614 563 0 123 NA NA NA NA NA 877 1953 1421 307 NA NA NA NA NA 2221 1973 1604 483 NA NA NA NA
1546124400.0 1001.0 NA 272 122 0 0 0 0 0 0 NA 395 181 0 0 0 0 0 0 NA 3464 1032 137 113 254 1069 190 928 NA 2106 1947 291 332 331 1250 502 1047
1546124400.0 1001.2 NA 359 140 0 NA NA NA NA NA NA 597 213 0 NA NA NA NA NA NA 21306 1917 127 NA NA NA NA NA NA 11602 1376 189 NA NA NA NA NA
1546124400.0 1002.0 NA 314 83 NA NA NA NA NA NA NA 447 141 NA NA NA NA NA NA NA 4877 720 NA NA NA NA NA NA NA 4658 610 NA NA NA NA NA NA
