Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1547334000.0 1.0 53 78 128 NA NA NA NA NA 98 146 183 NA NA NA NA NA 1431 259 497 NA NA NA NA NA 1457 279 520 NA NA NA NA NA
1547334000.0 10.0 NA 83 192 0 NA NA NA NA NA 151 257 0 NA NA NA NA NA 1701 1691 436 NA NA NA NA NA 1759 2186 467 NA NA NA NA
1547334000.0 1000.0 NA 223 128 0 47 NA NA NA NA 288 185 0 79 NA NA NA NA 2111 444 386 119 NA NA NA NA 2742 685 410 329 NA NA NA
1547334000.0 1001.0 NA 193 170 0 0 0 0 0 NA 254 218 0 0 0 0 0 NA 1485 387 6 43 532 34 494 NA 1527 423 16 63 545 48 511
1547334000.0 1002.0 NA 215 69 NA NA NA NA NA NA 279 99 NA NA NA NA NA NA 1679 128 NA NA NA NA NA NA 2212 267 NA NA NA NA NA
1547334000.0 10021.0 NA 92 132 0 NA NA NA NA NA 181 180 0 NA NA NA NA NA 479 604 175 NA NA NA NA NA 561 1064 195 NA NA NA NA
1547334000.0 10023.0 NA 87 131 0 NA NA NA NA NA 181 181 0 NA NA NA NA NA 571 369 183 NA NA NA NA NA 977 455 211 NA NA NA NA
1547334000.0 10024.0 NA 93 135 0 NA NA NA NA NA 181 185 0 NA NA NA NA NA 490 495 205 NA NA NA NA NA 589 583 233 NA NA NA NA
1547334000.0 10025.0 NA 89 133 0 NA NA NA NA NA 181 180 0 NA NA NA NA NA 452 393 188 NA NA NA NA NA 530 472 206 NA NA NA NA
1547334000.0 10026.0 NA 93 136 0 NA NA NA NA NA 181 185 0 NA NA NA NA NA 503 548 206 NA NA NA NA NA 591 640 226 NA NA NA NA
1547334000.0 1004.0 NA 182 133 0 0 0 0 NA NA 241 180 0 0 0 0 NA NA 405 181 5 48 290 300 NA NA 544 214 29 57 297 319 NA
1547334000.0 101.0 84 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 757 NA NA NA NA NA NA NA 770 NA NA NA NA NA NA NA
1547334000.0 10225.0 NA 128 192 0 NA NA NA NA NA 195 281 0 NA NA NA NA NA 2767 2301 250 NA NA NA NA NA 8701 7911 270 NA NA NA NA
1547334000.0 103.0 47 78 190 NA NA NA NA NA 91 148 254 NA NA NA NA NA 512 159 284 NA NA NA NA NA 530 208 341 NA NA NA NA NA
1547334000.0 105.0 54 87 24 NA NA NA NA NA 98 148 54 NA NA NA NA NA 1421 280 2 NA NA NA NA NA 1460 299 7 NA NA NA NA NA
1547334000.0 106.0 36 0 0 NA NA NA NA NA 76 0 0 NA NA NA NA NA 275 88 119 NA NA NA NA NA 287 102 136 NA NA NA NA NA
1547334000.0 107.0 52 78 194 NA NA NA NA NA 98 148 254 NA NA NA NA NA 2662 320 371 NA NA NA NA NA 2758 350 398 NA NA NA NA NA
1547334000.0 108.0 56 86 196 NA NA NA NA NA 101 152 254 NA NA NA NA NA 3357 282 447 NA NA NA NA NA 3397 303 496 NA NA NA NA NA
1547334000.0 109.0 57 80 198 NA NA NA NA NA 101 148 254 NA NA NA NA NA 3938 323 458 NA NA NA NA NA 3987 348 491 NA NA NA NA NA
1547334000.0 11.0 NA 85 205 0 60 NA NA NA NA 150 265 0 90 NA NA NA NA 1347 714 425 28 NA NA NA NA 1424 878 452 41 NA NA NA
1547334000.0 110.0 45 81 191 NA NA NA NA NA 89 148 254 NA NA NA NA NA 408 274 316 NA NA NA NA NA 426 316 353 NA NA NA NA NA
1547334000.0 1102.0 NA 92 205 117 67 NA NA NA NA 150 262 175 112 NA NA NA NA 1743 2126 1537 134 NA NA NA NA 1798 2327 1599 155 NA NA NA
1547334000.0 111.0 53 79 192 NA NA NA NA NA 98 148 254 NA NA NA NA NA 1611 222 340 NA NA NA NA NA 1639 255 429 NA NA NA NA NA
1547334000.0 112.0 54 79 194 NA NA NA NA NA 99 148 254 NA NA NA NA NA 2678 293 380 NA NA NA NA NA 2718 347 462 NA NA NA NA NA
1547334000.0 113.0 58 78 197 NA NA NA NA NA 100 149 254 NA NA NA NA NA 2692 328 376 NA NA NA NA NA 2769 358 412 NA NA NA NA NA
1547334000.0 114.0 54 87 190 NA NA NA NA NA 99 148 254 NA NA NA NA NA 2448 307 390 NA NA NA NA NA 2529 443 602 NA NA NA NA NA
1547334000.0 115.0 55 89 192 NA NA NA NA NA 100 148 254 NA NA NA NA NA 3211 281 384 NA NA NA NA NA 3254 307 456 NA NA NA NA NA
1547334000.0 116.0 55 80 193 NA NA NA NA NA 100 149 254 NA NA NA NA NA 3030 293 411 NA NA NA NA NA 3108 328 453 NA NA NA NA NA
1547334000.0 117.0 57 78 196 NA NA NA NA NA 100 148 254 NA NA NA NA NA 3984 307 453 NA NA NA NA NA 4038 329 492 NA NA NA NA NA
1547334000.0 118.0 55 89 192 NA NA NA NA NA 100 149 254 NA NA NA NA NA 3002 304 455 NA NA NA NA NA 3038 328 570 NA NA NA NA NA
1547334000.0 119.0 54 79 189 NA NA NA NA NA 99 148 254 NA NA NA NA NA 2607 290 380 NA NA NA NA NA 2640 333 434 NA NA NA NA NA
1547334000.0 12.0 NA 84 196 0 NA NA NA NA NA 150 259 0 NA NA NA NA NA 1493 1687 462 NA NA NA NA NA 1541 1771 680 NA NA NA NA
1547334000.0 120.0 45 84 190 NA NA NA NA NA 88 148 254 NA NA NA NA NA 352 246 290 NA NA NA NA NA 379 273 331 NA NA NA NA NA
1547334000.0 121.0 55 79 195 NA NA NA NA NA 100 148 254 NA NA NA NA NA 4005 328 456 NA NA NA NA NA 4092 349 482 NA NA NA NA NA
1547334000.0 122.0 52 78 191 NA NA NA NA NA 97 148 254 NA NA NA NA NA 928 187 303 NA NA NA NA NA 953 211 337 NA NA NA NA NA
1547334000.0 123.1 179 NA NA NA NA NA NA NA 237 NA NA NA NA NA NA NA 419 NA NA NA NA NA NA NA 463 NA NA NA NA NA NA NA
1547334000.0 123.2 177 NA NA NA NA NA NA NA 238 NA NA NA NA NA NA NA 484 NA NA NA NA NA NA NA 513 NA NA NA NA NA NA NA
1547334000.0 123.3 165 NA NA NA NA NA NA NA 221 NA NA NA NA NA NA NA 267 NA NA NA NA NA NA NA 291 NA NA NA NA NA NA NA
1547334000.0 124.1 167 NA NA NA NA NA NA NA 230 NA NA NA NA NA NA NA 275 NA NA NA NA NA NA NA 308 NA NA NA NA NA NA NA
1547334000.0 124.2 181 NA NA NA NA NA NA NA 237 NA NA NA NA NA NA NA 383 NA NA NA NA NA NA NA 427 NA NA NA NA NA NA NA
1547334000.0 124.4 173 NA NA NA NA NA NA NA 230 NA NA NA NA NA NA NA 275 NA NA NA NA NA NA NA 296 NA NA NA NA NA NA NA
1547334000.0 124.5 171 NA NA NA NA NA NA NA 230 NA NA NA NA NA NA NA 311 NA NA NA NA NA NA NA 338 NA NA NA NA NA NA NA
1547334000.0 124.6 163 NA NA NA NA NA NA NA 225 NA NA NA NA NA NA NA 273 NA NA NA NA NA NA NA 305 NA NA NA NA NA NA NA
1547334000.0 125.0 55 90 194 NA NA NA NA NA 100 149 254 NA NA NA NA NA 3388 281 367 NA NA NA NA NA 3492 326 397 NA NA NA NA NA
1547334000.0 126.0 46 84 189 NA NA NA NA NA 89 148 254 NA NA NA NA NA 682 272 308 NA NA NA NA NA 713 362 348 NA NA NA NA NA
1547334000.0 127.0 44 84 189 NA NA NA NA NA 85 148 254 NA NA NA NA NA 820 253 303 NA NA NA NA NA 839 267 352 NA NA NA NA NA
1547334000.0 128.0 43 75 190 NA NA NA NA NA 83 148 254 NA NA NA NA NA 345 260 295 NA NA NA NA NA 358 286 325 NA NA NA NA NA
1547334000.0 129.0 44 75 188 NA NA NA NA NA 84 148 254 NA NA NA NA NA 350 253 305 NA NA NA NA NA 370 282 355 NA NA NA NA NA
1547334000.0 13.0 NA 75 192 0 NA NA NA NA NA 150 254 0 NA NA NA NA NA 204 597 392 NA NA NA NA NA 238 640 470 NA NA NA NA
1547334000.0 130.0 53 73 189 NA NA NA NA NA 84 148 254 NA NA NA NA NA 405 266 296 NA NA NA NA NA 423 288 336 NA NA NA NA NA
1547334000.0 1301.0 59 136 174 NA NA NA NA NA 104 198 229 NA NA NA NA NA 1036 370 741 NA NA NA NA NA 1111 442 832 NA NA NA NA NA
1547334000.0 1302.0 65 144 178 NA NA NA NA NA 110 199 234 NA NA NA NA NA 4540 532 934 NA NA NA NA NA 4758 650 1021 NA NA NA NA NA
