Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1546729200.0 1.0 54 75 128 NA NA NA NA NA 98 146 183 NA NA NA NA NA 1623 285 557 NA NA NA NA NA 1655 302 598 NA NA NA NA NA
1546729200.0 10.0 NA 83 195 0 NA NA NA NA NA 151 257 0 NA NA NA NA NA 2284 2593 647 NA NA NA NA NA 2487 2818 706 NA NA NA NA
1546729200.0 1000.0 NA 222 128 0 39 NA NA NA NA 288 186 0 78 NA NA NA NA 2199 482 417 120 NA NA NA NA 2289 609 443 159 NA NA NA
1546729200.0 1001.0 NA 196 170 0 0 0 0 0 NA 254 218 0 0 0 0 0 NA 2104 666 28 86 674 64 730 NA 2373 846 43 97 701 77 761
1546729200.0 1002.0 NA 215 66 NA NA NA NA NA NA 279 100 NA NA NA NA NA NA 2341 113 NA NA NA NA NA NA 2409 125 NA NA NA NA NA
1546729200.0 10021.0 NA 90 130 0 NA NA NA NA NA 181 180 0 NA NA NA NA NA 511 554 184 NA NA NA NA NA 590 631 204 NA NA NA NA
1546729200.0 10023.0 NA 88 132 0 NA NA NA NA NA 181 181 0 NA NA NA NA NA 465 406 195 NA NA NA NA NA 564 498 212 NA NA NA NA
1546729200.0 10024.0 NA 94 134 0 NA NA NA NA NA 181 185 0 NA NA NA NA NA 526 535 215 NA NA NA NA NA 592 624 237 NA NA NA NA
1546729200.0 10025.0 NA 89 133 0 NA NA NA NA NA 181 180 0 NA NA NA NA NA 475 398 207 NA NA NA NA NA 557 479 241 NA NA NA NA
1546729200.0 10026.0 NA 94 134 0 NA NA NA NA NA 181 185 0 NA NA NA NA NA 572 625 220 NA NA NA NA NA 683 718 241 NA NA NA NA
1546729200.0 1003.0 NA 180 0 NA NA NA NA NA NA 247 0 NA NA NA NA NA NA 2376 265 NA NA NA NA NA NA 2451 280 NA NA NA NA NA
1546729200.0 1004.0 NA 180 134 0 0 0 0 NA NA 241 179 0 0 0 0 NA NA 417 208 5 44 391 373 NA NA 449 226 12 56 397 379 NA
1546729200.0 101.0 84 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 841 NA NA NA NA NA NA NA 853 NA NA NA NA NA NA NA
