Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1547200800.0 1.0 90 105 223 NA NA NA NA NA NA 187 596 343 NA NA NA NA NA NA 1496 530 886 NA NA NA NA NA NA 1559 1828 1176 NA NA NA NA NA NA
1547200800.0 10.0 NA 143 306 0 NA NA NA NA NA NA 604 468 0 NA NA NA NA NA NA 2148 3000 556 NA NA NA NA NA NA 1011 2479 658 NA NA NA NA NA
1547200800.0 1000.0 NA 289 165 0 62 NA NA NA NA NA 482 284 0 108 NA NA NA NA NA 2527 1165 735 315 NA NA NA NA NA 2432 1021 854 374 NA NA NA NA
1547200800.0 10001.0 NA 168 360 0 75 NA NA NA NA NA 620 559 0 133 NA NA NA NA NA 676 1581 886 301 NA NA NA NA NA 903 6688 961 504 NA NA NA NA
1547200800.0 10002.0 NA 166 374 0 72 NA NA NA NA NA 608 572 0 130 NA NA NA NA NA 1030 1730 1187 342 NA NA NA NA NA 2026 1783 1376 586 NA NA NA NA
1547200800.0 10003.0 NA 166 358 0 75 NA NA NA NA NA 608 575 0 131 NA NA NA NA NA 667 1659 951 347 NA NA NA NA NA 801 2334 1055 390 NA NA NA NA
1547200800.0 10004.0 NA 166 355 0 76 NA NA NA NA NA 610 559 0 131 NA NA NA NA NA 1010 2244 1255 298 NA NA NA NA NA 1262 6652 1463 436 NA NA NA NA
1547200800.0 10005.0 NA 168 344 0 71 NA NA NA NA NA 609 550 0 122 NA NA NA NA NA 1161 3088 1474 459 NA NA NA NA NA 1128 5177 1552 549 NA NA NA NA
1547200800.0 10006.0 NA 174 354 0 85 NA NA NA NA NA 608 525 0 133 NA NA NA NA NA 786 1517 1007 270 NA NA NA NA NA 975 2169 1127 411 NA NA NA NA
1547200800.0 10007.0 NA 172 357 0 80 NA NA NA NA NA 609 570 0 125 NA NA NA NA NA 745 1654 896 349 NA NA NA NA NA 924 2393 957 406 NA NA NA NA
1547200800.0 10008.0 NA 175 358 0 76 NA NA NA NA NA 611 572 0 131 NA NA NA NA NA 707 1489 965 259 NA NA NA NA NA 1142 1501 1057 389 NA NA NA NA
1547200800.0 10009.0 NA 169 365 0 86 NA NA NA NA NA 611 572 0 128 NA NA NA NA NA 709 1516 935 246 NA NA NA NA NA 793 1780 1010 348 NA NA NA NA
1547200800.0 1001.0 NA 266 118 0 0 0 0 0 0 NA 417 183 0 0 0 0 0 0 NA 2261 640 90 81 126 282 130 263 NA 1506 844 435 379 521 829 297 495
1547200800.0 1001.2 NA 366 136 0 NA NA NA NA NA NA 597 216 0 NA NA NA NA NA NA 23167 2387 180 NA NA NA NA NA NA 9204 1728 255 NA NA NA NA NA
1547200800.0 1002.0 NA 319 87 NA NA NA NA NA NA NA 478 145 NA NA NA NA NA NA NA 2626 409 NA NA NA NA NA NA NA 1804 290 NA NA NA NA NA NA
1547200800.0 10023.0 NA 171 348 0 73 NA NA NA NA NA 578 557 0 130 NA NA NA NA NA 722 1520 939 283 NA NA NA NA NA 657 2519 1022 521 NA NA NA NA
1547200800.0 10024.0 NA 176 370 0 86 NA NA NA NA NA 611 561 0 136 NA NA NA NA NA 1226 2819 1426 332 NA NA NA NA NA 1511 4652 1780 649 NA NA NA NA
1547200800.0 10024.1 NA 191 196 0 NA NA NA NA NA NA 610 337 0 NA NA NA NA NA NA 734 694 353 NA NA NA NA NA NA 475 723 675 NA NA NA NA NA
1547200800.0 10024.2 NA 172 373 0 NA NA NA NA NA NA 576 539 0 NA NA NA NA NA NA 1099 2141 1023 NA NA NA NA NA NA 1925 1872 1109 NA NA NA NA NA
1547200800.0 10024.3 NA 180 199 0 NA NA NA NA NA NA 611 344 0 NA NA NA NA NA NA 892 754 283 NA NA NA NA NA NA 1033 1126 343 NA NA NA NA NA
1547200800.0 10024.4 NA 175 373 0 NA NA NA NA NA NA 609 551 0 NA NA NA NA NA NA 1104 2183 1275 NA NA NA NA NA NA 1425 1899 1995 NA NA NA NA NA
1547200800.0 10024.5 NA 188 156 0 NA NA NA NA NA NA 610 234 0 NA NA NA NA NA NA 707 427 129 NA NA NA NA NA NA 479 557 222 NA NA NA NA NA
1547200800.0 10025.0 NA 176 369 0 77 NA NA NA NA NA 618 547 0 133 NA NA NA NA NA 723 1637 942 234 NA NA NA NA NA 559 2478 1032 415 NA NA NA NA
1547200800.0 10026.0 NA 192 333 0 78 NA NA NA NA NA 621 596 0 129 NA NA NA NA NA 738 2140 967 333 NA NA NA NA NA 529 8445 1122 602 NA NA NA NA
1547200800.0 1003.0 NA 273 0 NA NA NA NA NA NA NA 389 0 NA NA NA NA NA NA NA 2804 587 NA NA NA NA NA NA NA 1507 649 NA NA NA NA NA NA
1547200800.0 1004.0 NA 228 100 0 0 0 0 NA NA NA 364 165 0 0 0 0 NA NA NA 1754 783 177 252 560 547 NA NA NA 3065 957 496 452 817 750 NA NA
1547200800.0 10042.0 NA 180 368 0 89 NA NA NA NA NA 610 548 0 133 NA NA NA NA NA 710 1719 963 275 NA NA NA NA NA 773 6068 1054 416 NA NA NA NA
1547200800.0 10059.0 NA 178 385 0 78 NA NA NA NA NA 566 572 0 134 NA NA NA NA NA 1179 3363 1239 284 NA NA NA NA NA 1661 7299 1480 406 NA NA NA NA
1547200800.0 10071.0 NA 182 369 0 78 NA NA NA NA NA 610 566 0 132 NA NA NA NA NA 914 2631 1233 378 NA NA NA NA NA 854 5530 1486 452 NA NA NA NA
1547200800.0 101.0 90 NA NA NA NA NA NA NA NA 161 NA NA NA NA NA NA NA NA 917 NA NA NA NA NA NA NA NA 1228 NA NA NA NA NA NA NA NA
