Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1547244000.0 1.0 83 106 187 NA NA NA NA NA NA 191 591 338 NA NA NA NA NA NA 1658 663 1112 NA NA NA NA NA NA 1471 517 1839 NA NA NA NA NA NA
1547244000.0 10.0 NA 127 298 0 NA NA NA NA NA NA 600 461 0 NA NA NA NA NA NA 2502 3597 998 NA NA NA NA NA NA 1357 2213 1124 NA NA NA NA NA
1547244000.0 1000.0 NA 286 166 0 55 NA NA NA NA NA 485 276 0 103 NA NA NA NA NA 2940 1510 961 359 NA NA NA NA NA 2908 1681 1069 395 NA NA NA NA
1547244000.0 10001.0 NA 157 352 0 69 NA NA NA NA NA 570 545 0 132 NA NA NA NA NA 769 1842 1399 455 NA NA NA NA NA 1233 2600 1748 627 NA NA NA NA
1547244000.0 10002.0 NA 168 357 0 69 NA NA NA NA NA 605 546 0 125 NA NA NA NA NA 1007 2313 1420 446 NA NA NA NA NA 1006 2392 1973 1571 NA NA NA NA
1547244000.0 10003.0 NA 169 351 0 71 NA NA NA NA NA 570 576 0 125 NA NA NA NA NA 685 1801 1331 320 NA NA NA NA NA 1138 2662 1446 1314 NA NA NA NA
1547244000.0 10004.0 NA 162 359 0 76 NA NA NA NA NA 522 523 0 126 NA NA NA NA NA 732 2171 1570 319 NA NA NA NA NA 918 3855 2308 535 NA NA NA NA
1547244000.0 10005.0 NA 167 354 0 70 NA NA NA NA NA 570 567 0 126 NA NA NA NA NA 753 1790 1347 383 NA NA NA NA NA 617 2801 1489 443 NA NA NA NA
1547244000.0 10006.0 NA 157 350 0 71 NA NA NA NA NA 604 534 0 125 NA NA NA NA NA 729 1884 1352 314 NA NA NA NA NA 1220 2443 1515 572 NA NA NA NA
1547244000.0 10007.0 NA 173 365 0 70 NA NA NA NA NA 570 564 0 127 NA NA NA NA NA 752 1833 1336 324 NA NA NA NA NA 1001 2136 1714 906 NA NA NA NA
1547244000.0 10008.0 NA 163 345 0 70 NA NA NA NA NA 571 542 0 126 NA NA NA NA NA 882 2017 1422 453 NA NA NA NA NA 1143 2388 1518 929 NA NA NA NA
1547244000.0 10009.0 NA 163 362 0 76 NA NA NA NA NA 566 539 0 126 NA NA NA NA NA 808 1856 1363 325 NA NA NA NA NA 718 1888 1891 423 NA NA NA NA
1547244000.0 1001.0 NA 264 116 0 0 0 0 0 0 NA 409 187 0 0 0 0 0 0 NA 2738 809 142 83 162 743 155 742 NA 2441 1207 939 343 245 827 568 901
1547244000.0 1001.2 NA 370 127 0 NA NA NA NA NA NA 599 203 0 NA NA NA NA NA NA 19584 2492 179 NA NA NA NA NA NA 7178 1765 643 NA NA NA NA NA
1547244000.0 1002.0 NA 316 81 NA NA NA NA NA NA NA 464 134 NA NA NA NA NA NA NA 3036 478 NA NA NA NA NA NA NA 2271 352 NA NA NA NA NA NA
1547244000.0 10023.0 NA 162 348 0 65 NA NA NA NA NA 616 580 0 125 NA NA NA NA NA 737 1849 1374 452 NA NA NA NA NA 944 3104 1807 752 NA NA NA NA
1547244000.0 10024.0 NA 172 379 0 72 NA NA NA NA NA 571 555 0 126 NA NA NA NA NA 1263 2964 2023 358 NA NA NA NA NA 1874 3166 2256 548 NA NA NA NA
1547244000.0 10024.1 NA 180 189 0 NA NA NA NA NA NA 568 336 0 NA NA NA NA NA NA 738 984 770 NA NA NA NA NA NA 497 986 992 NA NA NA NA NA
1547244000.0 10024.2 NA 176 365 0 NA NA NA NA NA NA 571 556 0 NA NA NA NA NA NA 895 2366 1579 NA NA NA NA NA NA 771 3392 1842 NA NA NA NA NA
1547244000.0 10024.3 NA 178 189 0 NA NA NA NA NA NA 617 321 0 NA NA NA NA NA NA 839 863 667 NA NA NA NA NA NA 735 889 880 NA NA NA NA NA
1547244000.0 10024.4 NA 174 365 0 NA NA NA NA NA NA 568 556 0 NA NA NA NA NA NA 989 2442 1728 NA NA NA NA NA NA 1029 2154 1975 NA NA NA NA NA
1547244000.0 10024.5 NA 178 144 0 NA NA NA NA NA NA 615 225 0 NA NA NA NA NA NA 797 541 167 NA NA NA NA NA NA 845 1032 349 NA NA NA NA NA
1547244000.0 10025.0 NA 159 351 0 71 NA NA NA NA NA 524 552 0 127 NA NA NA NA NA 1096 2696 1471 413 NA NA NA NA NA 1352 2900 1658 763 NA NA NA NA
1547244000.0 10026.0 NA 180 386 0 80 NA NA NA NA NA 572 584 0 128 NA NA NA NA NA 828 2454 1518 312 NA NA NA NA NA 661 2610 1702 448 NA NA NA NA
1547244000.0 1003.0 NA 264 0 NA NA NA NA NA NA NA 383 0 NA NA NA NA NA NA NA 3039 747 NA NA NA NA NA NA NA 1783 864 NA NA NA NA NA NA
1547244000.0 1004.0 NA 222 88 0 0 0 0 NA NA NA 334 154 0 0 0 0 NA NA NA 1030 431 76 167 684 785 NA NA NA 2745 762 164 372 760 993 NA NA
1547244000.0 10042.0 NA 167 353 0 74 NA NA NA NA NA 569 555 0 125 NA NA NA NA NA 824 1956 1445 300 NA NA NA NA NA 715 3398 1652 431 NA NA NA NA
1547244000.0 10059.0 NA 179 390 0 75 NA NA NA NA NA 616 560 0 125 NA NA NA NA NA 1189 2704 1561 489 NA NA NA NA NA 1178 2328 2319 755 NA NA NA NA
1547244000.0 10071.0 NA 167 373 0 70 NA NA NA NA NA 606 556 0 122 NA NA NA NA NA 1173 3065 1687 618 NA NA NA NA NA 1395 5162 1894 715 NA NA NA NA
1547244000.0 101.0 87 NA NA NA NA NA NA NA NA 165 NA NA NA NA NA NA NA NA 891 NA NA NA NA NA NA NA NA 1133 NA NA NA NA NA NA NA NA
1547244000.0 1010.0 NA 26 38 0 NA NA NA NA NA NA 82 97 0 NA NA NA NA NA NA 121 257 195 NA NA NA NA NA NA 242 429 314 NA NA NA NA NA
1547244000.0 102.0 97 NA NA NA NA NA NA NA NA 165 NA NA NA NA NA NA NA NA 780 NA NA NA NA NA NA NA NA 1308 NA NA NA NA NA NA NA NA
1547244000.0 1020.0 NA 70 24 0 70 NA NA NA NA NA 136 68 0 136 NA NA NA NA NA 324 116 76 345 NA NA NA NA NA 630 570 305 552 NA NA NA NA
1547244000.0 10224.0 NA 330 590 0 NA NA NA NA NA NA 587 917 0 NA NA NA NA NA NA 3805 5040 1581 NA NA NA NA NA NA 1714 2818 1633 NA NA NA NA NA
1547244000.0 10225.0 NA 322 628 0 NA NA NA NA NA NA 586 836 0 NA NA NA NA NA NA 3574 4887 1460 NA NA NA NA NA NA 1634 3174 1530 NA NA NA NA NA
