Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1547157600.0 1.0 87 107 205 NA NA NA NA NA NA 186 589 312 NA NA NA NA NA NA 1482 448 945 NA NA NA NA NA NA 1193 421 1384 NA NA NA NA NA NA
1547157600.0 10.0 NA 135 315 0 NA NA NA NA NA NA 598 442 0 NA NA NA NA NA NA 3406 5687 1784 NA NA NA NA NA NA 1359 3530 2627 NA NA NA NA NA
1547157600.0 1000.0 NA 283 171 0 56 NA NA NA NA NA 489 286 0 103 NA NA NA NA NA 2848 1451 873 345 NA NA NA NA NA 2952 1518 1237 456 NA NA NA NA
1547157600.0 10001.0 NA 167 357 0 66 NA NA NA NA NA 604 545 0 122 NA NA NA NA NA 777 1913 1401 313 NA NA NA NA NA 728 3031 1738 739 NA NA NA NA
1547157600.0 10002.0 NA 163 354 0 70 NA NA NA NA NA 613 522 0 126 NA NA NA NA NA 763 1936 1395 342 NA NA NA NA NA 688 3438 1772 863 NA NA NA NA
1547157600.0 10003.0 NA 170 362 0 76 NA NA NA NA NA 571 576 0 127 NA NA NA NA NA 716 1741 1264 329 NA NA NA NA NA 627 3181 1334 436 NA NA NA NA
1547157600.0 10004.0 NA 171 368 0 75 NA NA NA NA NA 605 572 0 126 NA NA NA NA NA 646 1640 1301 320 NA NA NA NA NA 945 2633 1866 603 NA NA NA NA
1547157600.0 10005.0 NA 168 329 0 69 NA NA NA NA NA 613 544 0 127 NA NA NA NA NA 859 2298 1534 486 NA NA NA NA NA 1255 2581 1716 957 NA NA NA NA
1547157600.0 10006.0 NA 167 357 0 69 NA NA NA NA NA 606 531 0 125 NA NA NA NA NA 806 1847 1369 413 NA NA NA NA NA 738 2719 1579 519 NA NA NA NA
1547157600.0 10007.0 NA 165 349 0 77 NA NA NA NA NA 571 565 0 127 NA NA NA NA NA 1175 2954 2156 543 NA NA NA NA NA 1180 5701 2539 1464 NA NA NA NA
