Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1546898400.0 1.0 86 107 218 NA NA NA NA NA NA 192 591 329 NA NA NA NA NA NA 1469 496 945 NA NA NA NA NA NA 945 749 1742 NA NA NA NA NA NA
1546898400.0 10.0 NA 137 302 0 NA NA NA NA NA NA 600 468 0 NA NA NA NA NA NA 2303 3284 959 NA NA NA NA NA NA 1209 2068 1026 NA NA NA NA NA
1546898400.0 1000.0 NA 283 159 0 54 NA NA NA NA NA 458 268 0 105 NA NA NA NA NA 3223 1637 1074 369 NA NA NA NA NA 3369 1878 1439 437 NA NA NA NA
1546898400.0 10001.0 NA 158 347 0 66 NA NA NA NA NA 569 544 0 124 NA NA NA NA NA 830 1975 1430 447 NA NA NA NA NA 966 3226 1760 723 NA NA NA NA
1546898400.0 10002.0 NA 157 350 0 75 NA NA NA NA NA 604 563 0 127 NA NA NA NA NA 649 1694 1318 381 NA NA NA NA NA 1494 2861 1426 452 NA NA NA NA
1546898400.0 10003.0 NA 167 355 0 69 NA NA NA NA NA 568 564 0 120 NA NA NA NA NA 773 2075 1436 460 NA NA NA NA NA 1257 3065 1740 522 NA NA NA NA
1546898400.0 10004.0 NA 164 353 0 69 NA NA NA NA NA 613 553 0 123 NA NA NA NA NA 722 1582 1274 282 NA NA NA NA NA 504 1928 1507 959 NA NA NA NA
1546898400.0 10005.0 NA 165 356 0 66 NA NA NA NA NA 614 536 0 125 NA NA NA NA NA 680 1629 1278 382 NA NA NA NA NA 473 1777 1400 490 NA NA NA NA
1546898400.0 10006.0 NA 159 350 0 76 NA NA NA NA NA 525 567 0 124 NA NA NA NA NA 839 1800 1469 335 NA NA NA NA NA 984 2234 1797 897 NA NA NA NA
1546898400.0 10007.0 NA 165 358 0 65 NA NA NA NA NA 604 552 0 121 NA NA NA NA NA 857 2119 1538 355 NA NA NA NA NA 765 3211 2453 965 NA NA NA NA
