Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1547071200.0 1.0 89 117 198 NA NA NA NA NA NA 195 597 366 NA NA NA NA NA NA 1354 507 832 NA NA NA NA NA NA 1005 376 2266 NA NA NA NA NA NA
1547071200.0 10.0 NA 147 310 0 NA NA NA NA NA NA 604 461 0 NA NA NA NA NA NA 2273 3153 543 NA NA NA NA NA NA 1141 2289 622 NA NA NA NA NA
1547071200.0 1000.0 NA 322 182 0 55 NA NA NA NA NA 457 275 0 100 NA NA NA NA NA 2561 1179 673 352 NA NA NA NA NA 1552 1270 809 427 NA NA NA NA
1547071200.0 10001.0 NA 161 351 0 75 NA NA NA NA NA 607 539 0 133 NA NA NA NA NA 1780 3825 2391 643 NA NA NA NA NA 1729 5595 2900 776 NA NA NA NA
1547071200.0 10002.0 NA 184 363 0 80 NA NA NA NA NA 622 575 0 130 NA NA NA NA NA 712 1525 938 401 NA NA NA NA NA 456 1673 1021 451 NA NA NA NA
1547071200.0 10003.0 NA 167 356 0 77 NA NA NA NA NA 609 560 0 128 NA NA NA NA NA 712 1544 924 271 NA NA NA NA NA 1070 3247 1182 673 NA NA NA NA
1547071200.0 10004.0 NA 174 362 0 75 NA NA NA NA NA 611 552 0 134 NA NA NA NA NA 651 1613 1022 277 NA NA NA NA NA 986 3337 1149 446 NA NA NA NA
1547071200.0 10005.0 NA 179 375 0 78 NA NA NA NA NA 574 561 0 128 NA NA NA NA NA 811 1828 1227 329 NA NA NA NA NA 1079 2049 1410 774 NA NA NA NA
1547071200.0 10006.0 NA 165 346 0 77 NA NA NA NA NA 610 539 0 127 NA NA NA NA NA 1805 3769 2430 809 NA NA NA NA NA 1574 5580 2945 1045 NA NA NA NA
1547071200.0 10007.0 NA 178 367 0 85 NA NA NA NA NA 565 541 0 134 NA NA NA NA NA 655 1657 903 268 NA NA NA NA NA 715 1693 1031 488 NA NA NA NA
1547071200.0 10008.0 NA 173 363 0 76 NA NA NA NA NA 609 583 0 131 NA NA NA NA NA 764 1776 1160 332 NA NA NA NA NA 908 2752 1602 929 NA NA NA NA
