Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1546984800.0 1.0 81 117 226 NA NA NA NA NA NA 195 553 360 NA NA NA NA NA NA 1270 514 763 NA NA NA NA NA NA 1820 398 1244 NA NA NA NA NA NA
1546984800.0 10.0 NA 141 303 0 NA NA NA NA NA NA 558 472 0 NA NA NA NA NA NA 3256 4354 812 NA NA NA NA NA NA 2288 2879 1989 NA NA NA NA NA
1546984800.0 1000.0 NA 289 158 0 61 NA NA NA NA NA 437 278 0 100 NA NA NA NA NA 3819 1398 797 348 NA NA NA NA NA 2667 1649 1009 409 NA NA NA NA
1546984800.0 10001.0 NA 170 356 0 80 NA NA NA NA NA 609 572 0 126 NA NA NA NA NA 657 1314 858 313 NA NA NA NA NA 1226 1329 916 355 NA NA NA NA
1546984800.0 10002.0 NA 168 357 0 82 NA NA NA NA NA 610 564 0 126 NA NA NA NA NA 1034 2353 1056 391 NA NA NA NA NA 1301 3176 1458 2324 NA NA NA NA
1546984800.0 10003.0 NA 168 361 0 83 NA NA NA NA NA 572 563 0 130 NA NA NA NA NA 1040 2456 1007 422 NA NA NA NA NA 1154 5151 1107 520 NA NA NA NA
1546984800.0 10004.0 NA 172 361 0 79 NA NA NA NA NA 576 550 0 133 NA NA NA NA NA 621 1484 846 253 NA NA NA NA NA 553 3039 903 470 NA NA NA NA
1546984800.0 10005.0 NA 167 362 0 76 NA NA NA NA NA 611 550 0 131 NA NA NA NA NA 3235 5969 2849 1996 NA NA NA NA NA 4742 11645 3960 2718 NA NA NA NA
1546984800.0 10006.0 NA 177 348 0 87 NA NA NA NA NA 574 570 0 130 NA NA NA NA NA 1054 1980 1089 565 NA NA NA NA NA 1345 2143 1182 753 NA NA NA NA
1546984800.0 10007.0 NA 161 356 0 76 NA NA NA NA NA 609 552 0 132 NA NA NA NA NA 906 2352 1041 472 NA NA NA NA NA 982 3069 1349 473 NA NA NA NA
1546984800.0 10008.0 NA 173 361 0 76 NA NA NA NA NA 609 573 0 131 NA NA NA NA NA 2023 8062 2917 934 NA NA NA NA NA 2708 15881 4171 2871 NA NA NA NA
1546984800.0 10009.0 NA 171 352 0 85 NA NA NA NA NA 609 538 0 136 NA NA NA NA NA 796 1394 844 213 NA NA NA NA NA 958 2454 943 327 NA NA NA NA
1546984800.0 1001.0 NA 265 117 0 0 0 0 0 0 NA 417 181 0 0 0 0 0 0 NA 12576 3736 514 403 468 596 562 657 NA 15391 6390 1304 1045 1287 961 1415 1016
1546984800.0 1001.2 NA 369 137 0 NA NA NA NA NA NA 583 224 0 NA NA NA NA NA NA 39268 2999 736 NA NA NA NA NA NA 18750 3943 1585 NA NA NA NA NA
1546984800.0 1002.0 NA 323 95 NA NA NA NA NA NA NA 441 145 NA NA NA NA NA NA NA 2466 344 NA NA NA NA NA NA NA 2989 239 NA NA NA NA NA NA
1546984800.0 10023.0 NA 165 364 0 78 NA NA NA NA NA 611 563 0 131 NA NA NA NA NA 895 2382 1024 811 NA NA NA NA NA 1579 3886 1114 819 NA NA NA NA
1546984800.0 10024.0 NA 178 373 0 78 NA NA NA NA NA 609 575 0 136 NA NA NA NA NA 1118 2933 1131 370 NA NA NA NA NA 1067 5328 1325 578 NA NA NA NA
1546984800.0 10024.1 NA 182 192 0 NA NA NA NA NA NA 610 351 0 NA NA NA NA NA NA 732 701 332 NA NA NA NA NA NA 774 1006 450 NA NA NA NA NA
1546984800.0 10024.2 NA 180 376 0 NA NA NA NA NA NA 575 571 0 NA NA NA NA NA NA 788 1582 902 NA NA NA NA NA NA 563 1509 971 NA NA NA NA NA
1546984800.0 10024.3 NA 176 178 0 NA NA NA NA NA NA 609 337 0 NA NA NA NA NA NA 770 742 292 NA NA NA NA NA NA 843 1584 451 NA NA NA NA NA
1546984800.0 10024.4 NA 185 376 0 NA NA NA NA NA NA 566 584 0 NA NA NA NA NA NA 3191 5661 2820 NA NA NA NA NA NA 4374 8551 4059 NA NA NA NA NA
1546984800.0 10024.5 NA 174 161 0 NA NA NA NA NA NA 620 234 0 NA NA NA NA NA NA 759 496 118 NA NA NA NA NA NA 1130 965 161 NA NA NA NA NA
1546984800.0 10025.0 NA 174 358 0 84 NA NA NA NA NA 611 553 0 135 NA NA NA NA NA 967 2420 1042 399 NA NA NA NA NA 1113 4883 1134 542 NA NA NA NA
1546984800.0 10026.0 NA 193 393 0 77 NA NA NA NA NA 611 563 0 134 NA NA NA NA NA 1821 10699 3298 1326 NA NA NA NA NA 2492 15272 4884 3683 NA NA NA NA
1546984800.0 1003.0 NA 267 0 NA NA NA NA NA NA NA 401 0 NA NA NA NA NA NA NA 2565 545 NA NA NA NA NA NA NA 1743 634 NA NA NA NA NA NA
