Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1547334000.0 528.0 21 45 0 NA NA NA NA 63 93 0 NA NA NA NA 557 144 120 NA NA NA NA 1038 644 336 NA NA NA NA
1547334000.0 529.0 21 49 0 NA NA NA NA 63 93 0 NA NA NA NA 1870 141 121 NA NA NA NA 7323 298 295 NA NA NA NA
1547334000.0 530.0 21 44 0 NA NA NA NA 63 94 0 NA NA NA NA 887 157 122 NA NA NA NA 1705 430 269 NA NA NA NA
1547334000.0 531.0 52 0 NA NA NA NA NA 196 0 NA NA NA NA NA 160 112 NA NA NA NA NA 462 227 NA NA NA NA NA
1547334000.0 534.0 50 0 NA NA NA NA NA 105 0 NA NA NA NA NA 178 119 NA NA NA NA NA 469 465 NA NA NA NA NA
1547334000.0 535.0 47 0 NA NA NA NA NA 99 0 NA NA NA NA NA 646 122 NA NA NA NA NA 873 277 NA NA NA NA NA
1547334000.0 536.0 53 0 NA NA NA NA NA 105 0 NA NA NA NA NA 292 124 NA NA NA NA NA 513 270 NA NA NA NA NA
1547334000.0 541.0 55 0 NA NA NA NA NA 103 0 NA NA NA NA NA 180 126 NA NA NA NA NA 438 241 NA NA NA NA NA
1547334000.0 545.0 53 0 NA NA NA NA NA 97 0 NA NA NA NA NA 191 111 NA NA NA NA NA 315 268 NA NA NA NA NA
1547334000.0 551.0 20 41 0 NA NA NA NA 66 94 0 NA NA NA NA 913 177 111 NA NA NA NA 2085 702 233 NA NA NA NA
1547334000.0 552.0 21 44 0 NA NA NA NA 62 94 0 NA NA NA NA 888 160 114 NA NA NA NA 1822 512 256 NA NA NA NA
1547334000.0 554.0 20 42 0 NA NA NA NA 63 95 0 NA NA NA NA 1523 218 106 NA NA NA NA 1996 504 202 NA NA NA NA
1547334000.0 555.0 22 49 0 NA NA NA NA 67 93 0 NA NA NA NA 1146 150 128 NA NA NA NA 3376 342 625 NA NA NA NA
1547334000.0 556.0 21 44 0 NA NA NA NA 67 94 0 NA NA NA NA 324 166 115 NA NA NA NA 933 548 254 NA NA NA NA
1547334000.0 560.0 45 0 NA NA NA NA NA 88 0 NA NA NA NA NA 172 111 NA NA NA NA NA 314 217 NA NA NA NA NA
1547334000.0 561.0 44 0 NA NA NA NA NA 87 0 NA NA NA NA NA 181 113 NA NA NA NA NA 336 238 NA NA NA NA NA
1547334000.0 562.0 20 49 0 NA NA NA NA 67 95 0 NA NA NA NA 310 178 164 NA NA NA NA 1179 530 435 NA NA NA NA
1547334000.0 8.0 NA 118 164 54 0 NA NA NA 600 243 96 0 NA NA NA 1653 587 132 225 NA NA NA 1395 744 242 338 NA NA
