Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1547157600.0 1.0 79 112 220 NA NA NA NA NA NA 198 506 342 NA NA NA NA NA NA 1608 639 958 NA NA NA NA NA NA 1701 528 1395 NA NA NA NA NA NA
1547157600.0 10.0 NA 141 316 0 NA NA NA NA NA NA 560 452 0 NA NA NA NA NA NA 2306 2879 500 NA NA NA NA NA NA 1102 2001 659 NA NA NA NA NA
1547157600.0 1000.0 NA 292 185 0 64 NA NA NA NA NA 484 297 0 108 NA NA NA NA NA 2497 1150 655 283 NA NA NA NA NA 1444 993 777 329 NA NA NA NA
1547157600.0 10001.0 NA 175 357 0 85 NA NA NA NA NA 564 556 0 132 NA NA NA NA NA 642 1371 900 278 NA NA NA NA NA 1681 1670 1062 338 NA NA NA NA
1547157600.0 10002.0 NA 182 364 0 73 NA NA NA NA NA 607 558 0 131 NA NA NA NA NA 670 1624 1020 434 NA NA NA NA NA 615 1969 1178 510 NA NA NA NA
1547157600.0 10003.0 NA 173 362 0 77 NA NA NA NA NA 619 541 0 132 NA NA NA NA NA 607 1460 879 297 NA NA NA NA NA 513 2844 958 413 NA NA NA NA
1547157600.0 10004.0 NA 175 363 0 77 NA NA NA NA NA 575 560 0 132 NA NA NA NA NA 720 1366 912 282 NA NA NA NA NA 1145 1812 1049 344 NA NA NA NA
1547157600.0 10005.0 NA 168 358 0 76 NA NA NA NA NA 610 547 0 132 NA NA NA NA NA 710 1420 887 383 NA NA NA NA NA 787 2564 977 1449 NA NA NA NA
1547157600.0 10006.0 NA 179 357 0 85 NA NA NA NA NA 610 550 0 126 NA NA NA NA NA 657 1389 931 212 NA NA NA NA NA 627 1672 1188 331 NA NA NA NA
1547157600.0 10007.0 NA 184 365 0 76 NA NA NA NA NA 610 559 0 134 NA NA NA NA NA 617 1437 921 213 NA NA NA NA NA 1208 1491 1118 362 NA NA NA NA
1547157600.0 10008.0 NA 169 351 0 85 NA NA NA NA NA 565 534 0 136 NA NA NA NA NA 897 2010 1083 314 NA NA NA NA NA 911 3373 1217 560 NA NA NA NA
1547157600.0 10009.0 NA 174 361 0 81 NA NA NA NA NA 573 541 0 132 NA NA NA NA NA 606 1485 915 224 NA NA NA NA NA 593 3352 1003 370 NA NA NA NA
1547157600.0 1001.0 NA 270 118 0 0 0 0 0 0 NA 414 175 0 0 0 0 0 0 NA 2332 678 91 69 147 256 116 263 NA 1980 555 137 99 239 315 284 396
1547157600.0 1001.2 NA 385 145 0 NA NA NA NA NA NA 607 209 0 NA NA NA NA NA NA 16057 1833 121 NA NA NA NA NA NA 5554 1221 490 NA NA NA NA NA
1547157600.0 1002.0 NA 311 77 NA NA NA NA NA NA NA 437 143 NA NA NA NA NA NA NA 2621 411 NA NA NA NA NA NA NA 1712 314 NA NA NA NA NA NA
1547157600.0 10023.0 NA 166 356 0 82 NA NA NA NA NA 576 560 0 127 NA NA NA NA NA 585 1396 957 218 NA NA NA NA NA 1408 2807 1113 319 NA NA NA NA
1547157600.0 10024.0 NA 185 383 0 78 NA NA NA NA NA 612 569 0 135 NA NA NA NA NA 688 1636 919 226 NA NA NA NA NA 991 2016 995 352 NA NA NA NA
1547157600.0 10024.1 NA 187 197 0 NA NA NA NA NA NA 567 343 0 NA NA NA NA NA NA 660 750 328 NA NA NA NA NA NA 523 865 498 NA NA NA NA NA
1547157600.0 10024.2 NA 175 377 0 NA NA NA NA NA NA 621 582 0 NA NA NA NA NA NA 1062 2025 1037 NA NA NA NA NA NA 890 2078 1153 NA NA NA NA NA
1547157600.0 10024.3 NA 190 190 0 NA NA NA NA NA NA 619 344 0 NA NA NA NA NA NA 708 771 291 NA NA NA NA NA NA 529 953 437 NA NA NA NA NA
1547157600.0 10024.4 NA 186 384 0 NA NA NA NA NA NA 610 559 0 NA NA NA NA NA NA 684 1626 899 NA NA NA NA NA NA 919 1464 966 NA NA NA NA NA
1547157600.0 10024.5 NA 193 164 0 NA NA NA NA NA NA 612 240 0 NA NA NA NA NA NA 833 430 111 NA NA NA NA NA NA 537 1027 218 NA NA NA NA NA
1547157600.0 10025.0 NA 179 365 0 77 NA NA NA NA NA 621 561 0 131 NA NA NA NA NA 772 1456 902 281 NA NA NA NA NA 1161 1843 1001 357 NA NA NA NA
1547157600.0 10026.0 NA 186 393 0 78 NA NA NA NA NA 611 585 0 137 NA NA NA NA NA 944 1999 952 230 NA NA NA NA NA 692 2401 1146 343 NA NA NA NA
1547157600.0 1003.0 NA 268 0 NA NA NA NA NA NA NA 410 0 NA NA NA NA NA NA NA 2653 553 NA NA NA NA NA NA NA 1688 699 NA NA NA NA NA NA
1547157600.0 1004.0 NA 233 98 0 0 0 0 NA NA NA 349 158 0 0 0 0 NA NA NA 851 358 61 93 251 216 NA NA NA 1200 475 171 170 287 269 NA NA
1547157600.0 10042.0 NA 177 369 0 89 NA NA NA NA NA 571 577 0 135 NA NA NA NA NA 677 1549 947 226 NA NA NA NA NA 628 1660 1020 311 NA NA NA NA
1547157600.0 10059.0 NA 188 379 0 86 NA NA NA NA NA 612 583 0 131 NA NA NA NA NA 772 2143 953 321 NA NA NA NA NA 1069 3453 1097 357 NA NA NA NA
1547157600.0 10071.0 NA 171 367 0 73 NA NA NA NA NA 610 556 0 131 NA NA NA NA NA 722 1631 943 341 NA NA NA NA NA 868 2482 1166 1147 NA NA NA NA
1547157600.0 101.0 101 NA NA NA NA NA NA NA NA 161 NA NA NA NA NA NA NA NA 810 NA NA NA NA NA NA NA NA 1455 NA NA NA NA NA NA NA NA
1547157600.0 1010.0 NA 32 45 0 NA NA NA NA NA NA 88 99 0 NA NA NA NA NA NA 112 177 148 NA NA NA NA NA NA 266 536 280 NA NA NA NA NA
1547157600.0 102.0 95 NA NA NA NA NA NA NA NA 161 NA NA NA NA NA NA NA NA 714 NA NA NA NA NA NA NA NA 1252 NA NA NA NA NA NA NA NA
1547157600.0 1020.0 NA 62 23 0 81 NA NA NA NA NA 139 70 0 144 NA NA NA NA NA 232 85 72 220 NA NA NA NA NA 482 254 150 412 NA NA NA NA
1547157600.0 10224.0 NA 334 610 0 NA NA NA NA NA NA 623 893 0 NA NA NA NA NA NA 2820 3671 885 NA NA NA NA NA NA 1557 2382 973 NA NA NA NA NA
1547157600.0 10225.0 NA 329 589 0 NA NA NA NA NA NA 580 892 0 NA NA NA NA NA NA 3032 3685 1023 NA NA NA NA NA NA 1478 2289 1084 NA NA NA NA NA
1547157600.0 103.0 81 107 290 NA NA NA NA NA NA 176 506 435 NA NA NA NA NA NA 1518 453 1462 NA NA NA NA NA NA 1438 487 2976 NA NA NA NA NA NA
1547157600.0 1030.0 NA 188 46 0 0 NA NA NA NA NA 349 102 0 0 NA NA NA NA NA 7200 231 73 65 NA NA NA NA NA 3000 264 388 749 NA NA NA NA
1547157600.0 1040.0 NA 342 35 0 NA NA NA NA NA NA 579 75 0 NA NA NA NA NA NA 11319 134 124 NA NA NA NA NA NA 4096 909 228 NA NA NA NA NA
1547157600.0 1040.1 NA 71 33 0 NA NA NA NA NA NA 136 75 0 NA NA NA NA NA NA 463 119 115 NA NA NA NA NA NA 533 363 225 NA NA NA NA NA
1547157600.0 10424.0 NA 193 369 0 NA NA NA NA NA NA 611 525 0 NA NA NA NA NA NA 669 1645 895 NA NA NA NA NA NA 550 2641 989 NA NA NA NA NA
1547157600.0 105.0 74 117 36 NA NA NA NA NA NA 197 552 76 NA NA NA NA NA NA 2094 658 129 NA NA NA NA NA NA 1705 462 217 NA NA NA NA NA NA
1547157600.0 106.0 48 0 0 NA NA NA NA NA NA 107 0 0 NA NA NA NA NA NA 430 225 1079 NA NA NA NA NA NA 595 232 2368 NA NA NA NA NA NA
1547157600.0 107.0 112 117 290 NA NA NA NA NA NA 210 595 411 NA NA NA NA NA NA 2521 610 1465 NA NA NA NA NA NA 1097 444 1506 NA NA NA NA NA NA
1547157600.0 108.0 93 116 296 NA NA NA NA NA NA 216 550 435 NA NA NA NA NA NA 3557 659 1599 NA NA NA NA NA NA 1948 466 1489 NA NA NA NA NA NA
1547157600.0 10801.0 NA 278 389 0 83 162 NA NA NA NA 686 609 0 149 244 NA NA NA NA 1772 1660 1781 516 713 NA NA NA NA 2327 1936 2077 512 1217 NA NA NA
1547157600.0 10802.0 NA 274 390 0 87 166 NA NA NA NA 704 598 0 151 264 NA NA NA NA 1858 1770 1733 498 704 NA NA NA NA 1822 2483 1953 542 792 NA NA NA
1547157600.0 10803.0 NA 285 388 0 94 178 NA NA NA NA 692 599 0 145 259 NA NA NA NA 2298 2504 2359 593 848 NA NA NA NA 4119 3144 3006 608 1010 NA NA NA
1547157600.0 10804.0 NA 267 394 0 87 162 NA NA NA NA 602 601 0 147 258 NA NA NA NA 1799 1624 1758 414 710 NA NA NA NA 3237 2463 1858 736 1509 NA NA NA
