Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1546380000.0 1.0 77 121 210 NA NA NA NA NA NA 196 594 405 NA NA NA NA NA NA 1238 470 1046 NA NA NA NA NA NA 3096 412 4330 NA NA NA NA NA NA
1546380000.0 10.0 NA 141 333 0 NA NA NA NA NA NA 527 489 0 NA NA NA NA NA NA 3723 6221 1715 NA NA NA NA NA NA 2825 4483 1850 NA NA NA NA NA
1546380000.0 1000.0 NA 300 172 0 53 NA NA NA NA NA 479 319 0 110 NA NA NA NA NA 5227 2549 1895 697 NA NA NA NA NA 6112 2364 2548 958 NA NA NA NA
1546380000.0 10001.0 NA 177 392 0 84 NA NA NA NA NA 620 609 0 148 NA NA NA NA NA 762 2008 1489 448 NA NA NA NA NA 721 1970 1661 582 NA NA NA NA
1546380000.0 10002.0 NA 160 385 0 80 NA NA NA NA NA 620 595 0 141 NA NA NA NA NA 845 2005 1399 541 NA NA NA NA NA 1337 2051 1523 648 NA NA NA NA
1546380000.0 10003.0 NA 168 390 0 87 NA NA NA NA NA 621 571 0 144 NA NA NA NA NA 802 1892 1379 345 NA NA NA NA NA 1149 1962 1453 477 NA NA NA NA
1546380000.0 10004.0 NA 160 387 0 80 NA NA NA NA NA 623 632 0 140 NA NA NA NA NA 833 1927 1409 609 NA NA NA NA NA 1355 2025 1511 998 NA NA NA NA
1546380000.0 10005.0 NA 165 377 0 84 NA NA NA NA NA 619 609 0 153 NA NA NA NA NA 874 1949 1466 444 NA NA NA NA NA 994 2281 1585 580 NA NA NA NA
1546380000.0 10006.0 NA 172 386 0 95 NA NA NA NA NA 621 572 0 142 NA NA NA NA NA 772 1870 1469 432 NA NA NA NA NA 950 2088 1613 459 NA NA NA NA
1546380000.0 10007.0 NA 165 387 0 84 NA NA NA NA NA 573 584 0 142 NA NA NA NA NA 838 2162 1418 327 NA NA NA NA NA 1257 2092 1525 489 NA NA NA NA
1546380000.0 10008.0 NA 172 383 0 82 NA NA NA NA NA 618 609 0 152 NA NA NA NA NA 751 2074 1360 376 NA NA NA NA NA 947 2581 1473 2332 NA NA NA NA
1546380000.0 10009.0 NA 170 423 0 84 NA NA NA NA NA 618 619 0 146 NA NA NA NA NA 843 2054 1542 328 NA NA NA NA NA 1186 2719 1686 498 NA NA NA NA
1546380000.0 1001.0 NA 269 124 0 0 0 0 0 0 NA 432 208 0 0 0 0 0 0 NA 4667 1478 182 235 278 1042 247 1186 NA 6188 2949 433 485 505 1218 359 1580
1546380000.0 1001.2 NA 380 141 0 NA NA NA NA NA NA 614 241 0 NA NA NA NA NA NA 15084 1995 148 NA NA NA NA NA NA 6212 1491 394 NA NA NA NA NA
1546380000.0 1002.0 NA 348 105 NA NA NA NA NA NA NA 503 158 NA NA NA NA NA NA NA 2965 508 NA NA NA NA NA NA NA 2062 340 NA NA NA NA NA NA
1546380000.0 10023.0 NA 167 374 0 83 NA NA NA NA NA 620 559 0 145 NA NA NA NA NA 843 2037 1389 348 NA NA NA NA NA 1009 4116 1517 498 NA NA NA NA
1546380000.0 10024.0 NA 184 423 0 97 NA NA NA NA NA 575 633 0 144 NA NA NA NA NA 980 2311 1560 365 NA NA NA NA NA 1298 2926 1744 482 NA NA NA NA
1546380000.0 10024.1 NA 175 190 0 NA NA NA NA NA NA 577 356 0 NA NA NA NA NA NA 859 959 745 NA NA NA NA NA NA 707 1225 807 NA NA NA NA NA
1546380000.0 10024.2 NA 182 409 0 NA NA NA NA NA NA 624 621 0 NA NA NA NA NA NA 924 2072 1435 NA NA NA NA NA NA 807 2309 1631 NA NA NA NA NA
1546380000.0 10024.3 NA 177 190 0 NA NA NA NA NA NA 621 338 0 NA NA NA NA NA NA 818 839 663 NA NA NA NA NA NA 999 915 770 NA NA NA NA NA
1546380000.0 10024.4 NA 180 406 0 NA NA NA NA NA NA 574 572 0 NA NA NA NA NA NA 870 2073 1464 NA NA NA NA NA NA 821 2687 1727 NA NA NA NA NA
1546380000.0 10024.5 NA 194 151 0 NA NA NA NA NA NA 621 244 0 NA NA NA NA NA NA 909 566 178 NA NA NA NA NA NA 629 1069 259 NA NA NA NA NA
1546380000.0 10025.0 NA 172 374 0 92 NA NA NA NA NA 619 574 0 144 NA NA NA NA NA 881 2170 1498 370 NA NA NA NA NA 1244 2792 1644 547 NA NA NA NA
1546380000.0 10026.0 NA 180 422 0 94 NA NA NA NA NA 619 608 0 148 NA NA NA NA NA 945 2470 1486 498 NA NA NA NA NA 1527 2084 1559 485 NA NA NA NA
1546380000.0 1003.0 NA 274 0 NA NA NA NA NA NA NA 412 0 NA NA NA NA NA NA NA 3246 749 NA NA NA NA NA NA NA 2233 863 NA NA NA NA NA NA
1546380000.0 1004.0 NA 224 96 0 0 0 0 NA NA NA 366 163 0 0 0 0 NA NA NA 2168 1046 161 273 1005 1109 NA NA NA 4795 1595 272 482 1202 1205 NA NA
1546380000.0 10042.0 NA 168 393 0 83 NA NA NA NA NA 574 608 0 154 NA NA NA NA NA 914 2153 1606 405 NA NA NA NA NA 1417 2585 1987 707 NA NA NA NA
1546380000.0 10059.0 NA 181 421 0 84 NA NA NA NA NA 578 610 0 143 NA NA NA NA NA 1019 2713 1549 455 NA NA NA NA NA 1369 2215 1634 502 NA NA NA NA
1546380000.0 10071.0 NA 174 418 0 83 NA NA NA NA NA 630 609 0 145 NA NA NA NA NA 884 2316 1586 397 NA NA NA NA NA 1076 2492 1725 914 NA NA NA NA
1546380000.0 101.0 89 NA NA NA NA NA NA NA NA 172 NA NA NA NA NA NA NA NA 916 NA NA NA NA NA NA NA NA 1764 NA NA NA NA NA NA NA NA
1546380000.0 1010.0 NA 31 47 0 NA NA NA NA NA NA 92 104 0 NA NA NA NA NA NA 145 258 226 NA NA NA NA NA NA 614 501 566 NA NA NA NA NA
1546380000.0 102.0 87 NA NA NA NA NA NA NA NA 172 NA NA NA NA NA NA NA NA 795 NA NA NA NA NA NA NA NA 1561 NA NA NA NA NA NA NA NA
1546380000.0 1020.0 NA 69 29 0 74 NA NA NA NA NA 148 77 0 150 NA NA NA NA NA 388 131 103 364 NA NA NA NA NA 2053 1029 556 587 NA NA NA NA
1546380000.0 10224.0 NA 322 598 0 NA NA NA NA NA NA 636 904 0 NA NA NA NA NA NA 5972 8454 2485 NA NA NA NA NA NA 3963 4447 2847 NA NA NA NA NA
1546380000.0 10225.0 NA 322 647 0 NA NA NA NA NA NA 592 929 0 NA NA NA NA NA NA 3969 5341 1596 NA NA NA NA NA NA 3319 3183 1674 NA NA NA NA NA
1546380000.0 103.0 73 113 322 NA NA NA NA NA NA 159 597 476 NA NA NA NA NA NA 1359 423 1641 NA NA NA NA NA NA 1051 492 1928 NA NA NA NA NA NA
1546380000.0 1030.0 NA 174 52 0 0 NA NA NA NA NA 395 107 0 0 NA NA NA NA NA 8314 306 91 79 NA NA NA NA NA 5087 338 276 447 NA NA NA NA
1546380000.0 1040.0 NA 337 30 0 NA NA NA NA NA NA 569 80 0 NA NA NA NA NA NA 20560 286 236 NA NA NA NA NA NA 11023 504 567 NA NA NA NA NA
1546380000.0 1040.1 NA 89 29 0 NA NA NA NA NA NA 154 80 0 NA NA NA NA NA NA 478 143 130 NA NA NA NA NA NA 1406 433 280 NA NA NA NA NA
1546380000.0 10424.0 NA 176 336 0 NA NA NA NA NA NA 575 595 0 NA NA NA NA NA NA 832 2094 1483 NA NA NA NA NA NA 784 2492 1610 NA NA NA NA NA
1546380000.0 105.0 74 105 38 NA NA NA NA NA NA 204 597 82 NA NA NA NA NA NA 1654 650 135 NA NA NA NA NA NA 1496 547 239 NA NA NA NA NA NA
1546380000.0 106.0 45 0 0 NA NA NA NA NA NA 113 0 0 NA NA NA NA NA NA 476 336 1320 NA NA NA NA NA NA 814 271 1555 NA NA NA NA NA NA
1546380000.0 107.0 101 110 324 NA NA NA NA NA NA 223 595 479 NA NA NA NA NA NA 2469 733 1801 NA NA NA NA NA NA 1934 605 1932 NA NA NA NA NA NA
1546380000.0 108.0 94 103 320 NA NA NA NA NA NA 221 597 468 NA NA NA NA NA NA 7344 1252 3073 NA NA NA NA NA NA 4458 1898 3059 NA NA NA NA NA NA
