Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1546984800.0 1.0 75 107 256 NA NA NA NA NA NA 205 553 356 NA NA NA NA NA NA 2373 966 1337 NA NA NA NA NA NA 2511 1117 1455 NA NA NA NA NA NA
1546984800.0 10.0 NA 136 343 0 NA NA NA NA NA NA 571 515 0 NA NA NA NA NA NA 4789 7798 2149 NA NA NA NA NA NA 3607 4861 2278 NA NA NA NA NA
1546984800.0 1000.0 NA 298 188 0 63 NA NA NA NA NA 484 300 0 108 NA NA NA NA NA 2943 1570 973 372 NA NA NA NA NA 3027 1531 1051 419 NA NA NA NA
1546984800.0 10001.0 NA 166 381 0 83 NA NA NA NA NA 576 612 0 144 NA NA NA NA NA 1021 2239 1726 812 NA NA NA NA NA 1110 2756 2244 2809 NA NA NA NA
1546984800.0 10002.0 NA 160 407 0 84 NA NA NA NA NA 530 583 0 147 NA NA NA NA NA 1761 3051 3386 849 NA NA NA NA NA 2302 2855 4242 1248 NA NA NA NA
1546984800.0 10003.0 NA 166 394 0 84 NA NA NA NA NA 531 603 0 145 NA NA NA NA NA 1057 2436 1595 382 NA NA NA NA NA 1147 2881 1891 633 NA NA NA NA
1546984800.0 10004.0 NA 159 404 0 86 NA NA NA NA NA 575 610 0 148 NA NA NA NA NA 1997 3064 3252 1025 NA NA NA NA NA 2965 2898 4018 1286 NA NA NA NA
1546984800.0 10005.0 NA 157 405 0 84 NA NA NA NA NA 575 612 0 144 NA NA NA NA NA 1998 3272 3280 800 NA NA NA NA NA 2197 3066 4072 1077 NA NA NA NA
1546984800.0 10006.0 NA 159 383 0 84 NA NA NA NA NA 576 596 0 144 NA NA NA NA NA 2076 4446 3444 970 NA NA NA NA NA 2221 5607 3914 1455 NA NA NA NA
1546984800.0 10007.0 NA 165 382 0 96 NA NA NA NA NA 531 584 0 148 NA NA NA NA NA 1867 4547 3330 616 NA NA NA NA NA 2163 5331 4072 738 NA NA NA NA
1546984800.0 10008.0 NA 182 382 0 94 NA NA NA NA NA 619 599 0 145 NA NA NA NA NA 1003 2924 2392 542 NA NA NA NA NA 1136 3347 3111 842 NA NA NA NA
1546984800.0 10009.0 NA 163 386 0 92 NA NA NA NA NA 575 622 0 149 NA NA NA NA NA 2164 4588 3238 911 NA NA NA NA NA 2161 5580 3683 1172 NA NA NA NA
1546984800.0 1001.0 NA 282 135 0 0 0 0 0 0 NA 447 195 0 0 0 0 0 0 NA 2702 822 122 98 182 790 137 821 NA 2268 648 518 330 394 903 194 935
1546984800.0 1001.2 NA 375 142 0 NA NA NA NA NA NA 645 234 0 NA NA NA NA NA NA 21820 2492 197 NA NA NA NA NA NA 8489 1795 433 NA NA NA NA NA
1546984800.0 1002.0 NA 348 99 NA NA NA NA NA NA NA 504 153 NA NA NA NA NA NA NA 3001 498 NA NA NA NA NA NA NA 2025 355 NA NA NA NA NA NA
1546984800.0 10023.0 NA 171 381 0 89 NA NA NA NA NA 574 606 0 149 NA NA NA NA NA 1096 3068 2390 462 NA NA NA NA NA 958 3607 2979 1091 NA NA NA NA
1546984800.0 10024.0 NA 171 401 0 89 NA NA NA NA NA 576 584 0 144 NA NA NA NA NA 1977 5271 2721 760 NA NA NA NA NA 2740 5829 2793 1070 NA NA NA NA
1546984800.0 10024.1 NA 182 189 0 NA NA NA NA NA NA 621 331 0 NA NA NA NA NA NA 981 1109 911 NA NA NA NA NA NA 1185 1983 1083 NA NA NA NA NA
1546984800.0 10024.2 NA 178 403 0 NA NA NA NA NA NA 578 606 0 NA NA NA NA NA NA 1092 2789 1665 NA NA NA NA NA NA 1416 2886 1884 NA NA NA NA NA
1546984800.0 10024.3 NA 177 184 0 NA NA NA NA NA NA 623 342 0 NA NA NA NA NA NA 1034 990 786 NA NA NA NA NA NA 795 1939 937 NA NA NA NA NA
1546984800.0 10024.4 NA 171 402 0 NA NA NA NA NA NA 576 621 0 NA NA NA NA NA NA 2376 4301 3424 NA NA NA NA NA NA 2426 3630 4774 NA NA NA NA NA
