Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1546729200.0 1.0 94 87 139 NA NA NA NA NA 185 368 238 NA NA NA NA NA 1536 399 319 NA NA NA NA NA 1193 399 434 NA NA NA NA NA
1546729200.0 10.0 NA 129 491 0 NA NA NA NA NA 369 572 0 NA NA NA NA NA 2327 2062 387 NA NA NA NA NA 1484 1014 418 NA NA NA NA
1546729200.0 1000.0 NA 475 159 0 50 NA NA NA NA 581 249 0 90 NA NA NA NA 2287 975 537 152 NA NA NA NA 2314 652 1408 202 NA NA NA
1546729200.0 10001.0 NA 216 657 90 0 NA NA NA NA 474 810 134 0 NA NA NA NA 601 1126 211 1499 NA NA NA NA 457 1397 266 1526 NA NA NA
1546729200.0 10002.0 NA 222 655 90 0 NA NA NA NA 482 813 133 0 NA NA NA NA 748 1298 218 1684 NA NA NA NA 1051 1311 316 1734 NA NA NA
1546729200.0 10003.0 NA 212 659 85 0 NA NA NA NA 473 814 133 0 NA NA NA NA 744 1115 230 1427 NA NA NA NA 1015 985 305 1466 NA NA NA
1546729200.0 10004.0 NA 208 654 90 0 NA NA NA NA 474 812 132 0 NA NA NA NA 645 1158 212 1506 NA NA NA NA 527 1371 266 1532 NA NA NA
1546729200.0 10005.0 NA 193 656 86 0 NA NA NA NA 480 811 132 0 NA NA NA NA 662 1090 196 1448 NA NA NA NA 754 1023 293 1511 NA NA NA
1546729200.0 10006.0 NA 214 656 91 0 NA NA NA NA 474 816 133 0 NA NA NA NA 766 1019 200 1436 NA NA NA NA 914 894 225 1461 NA NA NA
1546729200.0 10007.0 NA 203 658 101 0 NA NA NA NA 482 816 144 0 NA NA NA NA 883 1144 233 1605 NA NA NA NA 948 1033 275 1626 NA NA NA
1546729200.0 10008.0 NA 220 662 94 0 NA NA NA NA 481 821 143 0 NA NA NA NA 787 1190 303 1612 NA NA NA NA 780 1608 538 1646 NA NA NA
1546729200.0 10009.0 NA 210 656 95 0 NA NA NA NA 479 818 143 0 NA NA NA NA 744 1139 247 1481 NA NA NA NA 540 1053 317 1503 NA NA NA
1546729200.0 1001.0 NA 450 384 0 0 0 0 0 NA 532 462 0 0 0 0 0 NA 2030 721 7 24 490 27 552 NA 1345 667 12 31 506 34 566
1546729200.0 1002.0 NA 480 67 NA NA NA NA NA NA 558 124 NA NA NA NA NA NA 2071 349 NA NA NA NA NA NA 1043 225 NA NA NA NA NA
1546729200.0 10023.0 NA 213 659 81 0 NA NA NA NA 483 818 132 0 NA NA NA NA 625 1032 185 1396 NA NA NA NA 642 892 220 1845 NA NA NA
1546729200.0 10024.0 NA 247 680 94 0 NA NA NA NA 473 841 144 0 NA NA NA NA 770 1347 221 1503 NA NA NA NA 609 1477 258 1557 NA NA NA
1546729200.0 10024.1 NA 225 270 0 NA NA NA NA NA 481 375 0 NA NA NA NA NA 863 479 205 NA NA NA NA NA 817 465 214 NA NA NA NA
1546729200.0 10024.2 NA 232 679 0 NA NA NA NA NA 487 834 0 NA NA NA NA NA 936 1478 1499 NA NA NA NA NA 834 1112 1536 NA NA NA NA
1546729200.0 10024.3 NA 220 251 0 NA NA NA NA NA 475 365 0 NA NA NA NA NA 846 618 173 NA NA NA NA NA 1041 881 181 NA NA NA NA
1546729200.0 10024.4 NA 243 687 0 NA NA NA NA NA 482 833 0 NA NA NA NA NA 1026 1509 1809 NA NA NA NA NA 915 1111 2686 NA NA NA NA
1546729200.0 10024.5 NA 240 269 0 NA NA NA NA NA 483 389 0 NA NA NA NA NA 904 488 216 NA NA NA NA NA 972 617 290 NA NA NA NA
1546729200.0 10024.6 NA 242 676 0 NA NA NA NA NA 491 830 0 NA NA NA NA NA 952 1460 1736 NA NA NA NA NA 1117 1090 2423 NA NA NA NA
1546729200.0 10025.0 NA 214 664 86 0 NA NA NA NA 481 822 134 0 NA NA NA NA 810 1334 224 1541 NA NA NA NA 961 1293 289 1573 NA NA NA
1546729200.0 10026.0 NA 237 681 86 0 NA NA NA NA 481 841 134 0 NA NA NA NA 909 1620 315 1489 NA NA NA NA 856 1107 593 1527 NA NA NA
