Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1546639200.0 1.0 76 116 222 NA NA NA NA NA NA 198 585 320 NA NA NA NA NA NA 2681 832 936 NA NA NA NA NA NA 2318 614 1012 NA NA NA NA NA NA
1546639200.0 10.0 NA 137 306 0 NA NA NA NA NA NA 560 474 0 NA NA NA NA NA NA 2610 3460 605 NA NA NA NA NA NA 1419 2177 671 NA NA NA NA NA
1546639200.0 1000.0 NA 320 190 0 60 NA NA NA NA NA 455 278 0 108 NA NA NA NA NA 2479 1122 650 291 NA NA NA NA NA 2618 937 768 582 NA NA NA NA
1546639200.0 10001.0 NA 167 365 0 82 NA NA NA NA NA 609 587 0 134 NA NA NA NA NA 798 1895 1089 292 NA NA NA NA NA 849 3272 1201 615 NA NA NA NA
1546639200.0 10002.0 NA 172 383 0 84 NA NA NA NA NA 611 539 0 127 NA NA NA NA NA 551 1322 939 217 NA NA NA NA NA 734 1638 1399 321 NA NA NA NA
1546639200.0 10003.0 NA 174 366 0 76 NA NA NA NA NA 621 562 0 123 NA NA NA NA NA 641 1416 897 216 NA NA NA NA NA 824 1425 940 376 NA NA NA NA
1546639200.0 10004.0 NA 175 366 0 76 NA NA NA NA NA 564 573 0 129 NA NA NA NA NA 560 1345 880 219 NA NA NA NA NA 593 1863 970 679 NA NA NA NA
1546639200.0 10005.0 NA 178 369 0 81 NA NA NA NA NA 574 548 0 130 NA NA NA NA NA 522 1382 888 211 NA NA NA NA NA 553 2253 1045 351 NA NA NA NA
1546639200.0 10006.0 NA 168 355 0 76 NA NA NA NA NA 609 541 0 133 NA NA NA NA NA 596 1381 864 217 NA NA NA NA NA 915 2188 956 541 NA NA NA NA
1546639200.0 10007.0 NA 173 371 0 76 NA NA NA NA NA 611 559 0 132 NA NA NA NA NA 590 1485 868 219 NA NA NA NA NA 631 2854 1090 329 NA NA NA NA
1546639200.0 10008.0 NA 170 365 0 77 NA NA NA NA NA 610 579 0 127 NA NA NA NA NA 665 1462 905 334 NA NA NA NA NA 881 1956 2598 509 NA NA NA NA
1546639200.0 10009.0 NA 169 372 0 81 NA NA NA NA NA 563 572 0 126 NA NA NA NA NA 677 1456 908 325 NA NA NA NA NA 679 1473 998 383 NA NA NA NA
1546639200.0 1001.0 NA 273 119 0 0 0 0 0 0 NA 419 189 0 0 0 0 0 0 NA 2181 642 77 73 106 259 95 217 NA 2259 1227 112 105 144 312 134 247
1546639200.0 1001.2 NA 379 138 0 NA NA NA NA NA NA 635 205 0 NA NA NA NA NA NA 13486 1818 102 NA NA NA NA NA NA 5480 1545 162 NA NA NA NA NA
1546639200.0 1002.0 NA 311 80 NA NA NA NA NA NA NA 438 141 NA NA NA NA NA NA NA 3920 469 NA NA NA NA NA NA NA 2919 424 NA NA NA NA NA NA
1546639200.0 10023.0 NA 178 363 0 76 NA NA NA NA NA 575 570 0 131 NA NA NA NA NA 588 1408 902 314 NA NA NA NA NA 778 2000 949 380 NA NA NA NA
1546639200.0 10024.0 NA 181 380 0 84 NA NA NA NA NA 611 564 0 131 NA NA NA NA NA 894 2160 1120 501 NA NA NA NA NA 1053 4045 1247 831 NA NA NA NA
1546639200.0 10024.1 NA 183 194 0 NA NA NA NA NA NA 565 332 0 NA NA NA NA NA NA 1042 1078 450 NA NA NA NA NA NA 822 1611 589 NA NA NA NA NA
1546639200.0 10024.2 NA 183 374 0 NA NA NA NA NA NA 611 547 0 NA NA NA NA NA NA 686 1758 891 NA NA NA NA NA NA 465 2980 1006 NA NA NA NA NA
1546639200.0 10024.3 NA 178 189 0 NA NA NA NA NA NA 611 344 0 NA NA NA NA NA NA 776 729 312 NA NA NA NA NA NA 653 763 428 NA NA NA NA NA
1546639200.0 10024.4 NA 184 371 0 NA NA NA NA NA NA 611 560 0 NA NA NA NA NA NA 849 2299 1133 NA NA NA NA NA NA 751 2962 1410 NA NA NA NA NA
