Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1546639200.0 1.0 81 110 223 NA NA NA NA NA NA 267 676 464 NA NA NA NA NA NA 1647 471 963 NA NA NA NA NA NA 1893 463 1169 NA NA NA NA NA NA
1546639200.0 10.0 NA 133 311 0 NA NA NA NA NA NA 650 632 0 NA NA NA NA NA NA 2939 3761 619 NA NA NA NA NA NA 2037 2237 714 NA NA NA NA NA
1546639200.0 1000.0 NA 301 174 0 55 NA NA NA NA NA 574 379 0 172 NA NA NA NA NA 2748 1330 850 331 NA NA NA NA NA 1718 1359 2114 616 NA NA NA NA
1546639200.0 10001.0 NA 171 360 0 75 NA NA NA NA NA 702 706 0 208 NA NA NA NA NA 867 1658 1156 462 NA NA NA NA NA 1071 1666 1301 687 NA NA NA NA
1546639200.0 10002.0 NA 169 355 0 81 NA NA NA NA NA 700 706 0 206 NA NA NA NA NA 673 1470 898 420 NA NA NA NA NA 1144 1801 962 474 NA NA NA NA
1546639200.0 10003.0 NA 177 367 0 83 NA NA NA NA NA 701 727 0 208 NA NA NA NA NA 578 1522 870 440 NA NA NA NA NA 985 2519 926 466 NA NA NA NA
1546639200.0 10004.0 NA 169 365 0 79 NA NA NA NA NA 666 717 0 208 NA NA NA NA NA 716 1813 1040 261 NA NA NA NA NA 1976 2595 1183 561 NA NA NA NA
1546639200.0 10005.0 NA 172 365 0 82 NA NA NA NA NA 700 703 0 206 NA NA NA NA NA 887 2005 1179 356 NA NA NA NA NA 1094 4538 1573 946 NA NA NA NA
1546639200.0 10006.0 NA 168 358 0 77 NA NA NA NA NA 710 736 0 202 NA NA NA NA NA 822 1708 1057 384 NA NA NA NA NA 1038 2250 1145 483 NA NA NA NA
1546639200.0 10007.0 NA 166 388 0 73 NA NA NA NA NA 702 704 0 208 NA NA NA NA NA 711 1495 862 439 NA NA NA NA NA 1616 2609 1063 663 NA NA NA NA
1546639200.0 10008.0 NA 173 373 0 80 NA NA NA NA NA 698 716 0 211 NA NA NA NA NA 644 1573 902 270 NA NA NA NA NA 851 2460 984 396 NA NA NA NA
1546639200.0 10009.0 NA 181 374 0 83 NA NA NA NA NA 701 696 0 204 NA NA NA NA NA 725 1529 900 448 NA NA NA NA NA 1028 1589 979 741 NA NA NA NA
1546639200.0 1001.0 NA 270 128 0 0 0 0 0 0 NA 543 264 0 0 0 0 0 0 NA 2320 667 83 63 110 240 121 266 NA 1432 718 134 123 183 297 202 298
1546639200.0 1001.2 NA 377 142 0 NA NA NA NA NA NA 749 295 0 NA NA NA NA NA NA 13291 1677 109 NA NA NA NA NA NA 6090 1232 273 NA NA NA NA NA
1546639200.0 1002.0 NA 314 96 NA NA NA NA NA NA NA 597 183 NA NA NA NA NA NA NA 3137 406 NA NA NA NA NA NA NA 2693 301 NA NA NA NA NA NA
1546639200.0 10023.0 NA 167 369 0 84 NA NA NA NA NA 701 728 0 205 NA NA NA NA NA 720 1451 921 235 NA NA NA NA NA 1262 1600 1151 393 NA NA NA NA
1546639200.0 10024.0 NA 176 377 0 88 NA NA NA NA NA 701 717 0 205 NA NA NA NA NA 807 1745 1005 299 NA NA NA NA NA 950 1701 1354 425 NA NA NA NA
1546639200.0 10024.1 NA 177 204 0 NA NA NA NA NA NA 702 455 0 NA NA NA NA NA NA 819 815 368 NA NA NA NA NA NA 838 1466 808 NA NA NA NA NA
1546639200.0 10024.2 NA 183 380 0 NA NA NA NA NA NA 700 719 0 NA NA NA NA NA NA 995 2143 1275 NA NA NA NA NA NA 2125 1923 1460 NA NA NA NA NA
1546639200.0 10024.3 NA 176 183 0 NA NA NA NA NA NA 667 443 0 NA NA NA NA NA NA 785 786 334 NA NA NA NA NA NA 983 1151 403 NA NA NA NA NA
