Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1547157600.0 1.0 93 110 212 NA NA NA NA NA NA 262 643 449 NA NA NA NA NA NA 1545 446 892 NA NA NA NA NA NA 1137 384 1139 NA NA NA NA NA NA
1547157600.0 10.0 NA 144 310 0 NA NA NA NA NA NA 696 622 0 NA NA NA NA NA NA 2305 3284 594 NA NA NA NA NA NA 1488 2528 719 NA NA NA NA NA
1547157600.0 1000.0 NA 304 184 0 54 NA NA NA NA NA 622 378 0 164 NA NA NA NA NA 2771 1239 759 352 NA NA NA NA NA 1892 1074 851 717 NA NA NA NA
1547157600.0 10001.0 NA 162 371 0 81 NA NA NA NA NA 701 732 0 208 NA NA NA NA NA 1145 2530 1623 393 NA NA NA NA NA 2043 3125 3515 641 NA NA NA NA
1547157600.0 10002.0 NA 163 380 0 77 NA NA NA NA NA 701 697 0 203 NA NA NA NA NA 723 1866 1056 383 NA NA NA NA NA 1041 3479 1193 449 NA NA NA NA
1547157600.0 10003.0 NA 173 369 0 75 NA NA NA NA NA 669 729 0 204 NA NA NA NA NA 1139 2514 1003 419 NA NA NA NA NA 2452 3045 2713 891 NA NA NA NA
1547157600.0 10004.0 NA 163 352 0 78 NA NA NA NA NA 655 728 0 205 NA NA NA NA NA 1085 2670 1406 568 NA NA NA NA NA 1911 5051 3302 958 NA NA NA NA
1547157600.0 10005.0 NA 160 355 0 75 NA NA NA NA NA 702 705 0 209 NA NA NA NA NA 1058 2533 997 574 NA NA NA NA NA 2594 3629 1116 619 NA NA NA NA
1547157600.0 10006.0 NA 167 352 0 87 NA NA NA NA NA 702 698 0 209 NA NA NA NA NA 761 1618 1056 267 NA NA NA NA NA 812 2927 1348 379 NA NA NA NA
1547157600.0 10007.0 NA 171 355 0 74 NA NA NA NA NA 623 744 0 210 NA NA NA NA NA 1133 2421 1254 426 NA NA NA NA NA 1711 2794 1463 694 NA NA NA NA
1547157600.0 10008.0 NA 169 358 0 73 NA NA NA NA NA 702 698 0 200 NA NA NA NA NA 1124 2681 1537 538 NA NA NA NA NA 1674 3647 2468 971 NA NA NA NA
1547157600.0 10009.0 NA 163 365 0 86 NA NA NA NA NA 701 720 0 212 NA NA NA NA NA 1054 2601 1129 508 NA NA NA NA NA 1703 3292 1959 1225 NA NA NA NA
1547157600.0 1001.0 NA 264 119 0 0 0 0 0 0 NA 544 262 0 0 0 0 0 0 NA 3611 882 92 66 142 567 185 437 NA 2718 696 152 102 211 904 341 560
1547157600.0 1001.2 NA 363 137 0 NA NA NA NA NA NA 750 286 0 NA NA NA NA NA NA 13209 1721 101 NA NA NA NA NA NA 6926 1330 151 NA NA NA NA NA
