Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1546898400.0 1.0 75 112 193 NA NA NA NA NA NA 265 641 460 NA NA NA NA NA NA 1543 547 916 NA NA NA NA NA NA 1729 412 1364 NA NA NA NA NA NA
1546898400.0 10.0 NA 138 311 0 NA NA NA NA NA NA 651 617 0 NA NA NA NA NA NA 2173 2882 544 NA NA NA NA NA NA 1589 1985 638 NA NA NA NA NA
1546898400.0 1000.0 NA 304 175 0 59 NA NA NA NA NA 564 378 0 172 NA NA NA NA NA 2531 1243 659 302 NA NA NA NA NA 1755 1877 1154 403 NA NA NA NA
1546898400.0 10001.0 NA 165 360 0 84 NA NA NA NA NA 700 728 0 199 NA NA NA NA NA 613 1452 877 229 NA NA NA NA NA 1229 1945 948 335 NA NA NA NA
1546898400.0 10002.0 NA 168 366 0 75 NA NA NA NA NA 701 717 0 201 NA NA NA NA NA 688 1452 900 356 NA NA NA NA NA 740 1558 985 809 NA NA NA NA
1546898400.0 10003.0 NA 168 366 0 75 NA NA NA NA NA 699 718 0 208 NA NA NA NA NA 662 1520 897 216 NA NA NA NA NA 687 1921 994 429 NA NA NA NA
1546898400.0 10004.0 NA 159 357 0 73 NA NA NA NA NA 702 720 0 207 NA NA NA NA NA 1133 2762 1392 516 NA NA NA NA NA 1794 5427 1537 707 NA NA NA NA
1546898400.0 10005.0 NA 170 383 0 76 NA NA NA NA NA 656 728 0 209 NA NA NA NA NA 1241 2677 1481 398 NA NA NA NA NA 2270 6043 1818 647 NA NA NA NA
1546898400.0 10006.0 NA 169 383 0 85 NA NA NA NA NA 656 707 0 201 NA NA NA NA NA 1291 2283 1335 466 NA NA NA NA NA 1551 5941 1518 582 NA NA NA NA
1546898400.0 10007.0 NA 177 372 0 72 NA NA NA NA NA 701 728 0 206 NA NA NA NA NA 671 1535 930 269 NA NA NA NA NA 760 1838 1018 718 NA NA NA NA
1546898400.0 10008.0 NA 168 362 0 75 NA NA NA NA NA 700 714 0 204 NA NA NA NA NA 674 1555 949 349 NA NA NA NA NA 1525 1816 1037 389 NA NA NA NA
1546898400.0 10009.0 NA 166 350 0 82 NA NA NA NA NA 656 727 0 208 NA NA NA NA NA 1228 2911 1419 380 NA NA NA NA NA 1730 5883 1710 623 NA NA NA NA
1546898400.0 1001.0 NA 278 129 0 0 0 0 0 0 NA 550 252 0 0 0 0 0 0 NA 3883 942 130 100 184 416 176 299 NA 6043 983 209 167 269 596 309 370
1546898400.0 1001.2 NA 370 138 0 NA NA NA NA NA NA 748 294 0 NA NA NA NA NA NA 12573 1783 110 NA NA NA NA NA NA 6361 1185 231 NA NA NA NA NA
1546898400.0 1002.0 NA 314 93 NA NA NA NA NA NA NA 588 176 NA NA NA NA NA NA NA 2761 371 NA NA NA NA NA NA NA 1956 278 NA NA NA NA NA NA
1546898400.0 10023.0 NA 173 361 0 78 NA NA NA NA NA 657 717 0 210 NA NA NA NA NA 617 1392 921 225 NA NA NA NA NA 1175 1662 1512 406 NA NA NA NA
1546898400.0 10024.0 NA 175 375 0 77 NA NA NA NA NA 701 741 0 209 NA NA NA NA NA 716 1694 909 248 NA NA NA NA NA 723 1745 963 422 NA NA NA NA
1546898400.0 10024.1 NA 186 194 0 NA NA NA NA NA NA 700 456 0 NA NA NA NA NA NA 867 827 333 NA NA NA NA NA NA 1629 853 398 NA NA NA NA NA
1546898400.0 10024.2 NA 176 373 0 NA NA NA NA NA NA 703 715 0 NA NA NA NA NA NA 759 1698 931 NA NA NA NA NA NA 722 1644 1105 NA NA NA NA NA
1546898400.0 10024.3 NA 184 186 0 NA NA NA NA NA NA 700 442 0 NA NA NA NA NA NA 993 1067 453 NA NA NA NA NA NA 692 1256 646 NA NA NA NA NA
1546898400.0 10024.4 NA 181 372 0 NA NA NA NA NA NA 700 717 0 NA NA NA NA NA NA 760 1741 952 NA NA NA NA NA NA 575 2538 1068 NA NA NA NA NA
1546898400.0 10024.5 NA 182 155 0 NA NA NA NA NA NA 667 330 0 NA NA NA NA NA NA 983 579 184 NA NA NA NA NA NA 784 850 336 NA NA NA NA NA
1546898400.0 10025.0 NA 167 370 0 72 NA NA NA NA NA 658 695 0 209 NA NA NA NA NA 699 1583 963 356 NA NA NA NA NA 2346 1608 1096 404 NA NA NA NA
1546898400.0 10026.0 NA 179 366 0 74 NA NA NA NA NA 702 740 0 208 NA NA NA NA NA 760 2089 973 300 NA NA NA NA NA 1371 2006 1092 749 NA NA NA NA
1546898400.0 1003.0 NA 280 0 NA NA NA NA NA NA NA 550 0 NA NA NA NA NA NA NA 3643 591 NA NA NA NA NA NA NA 3651 693 NA NA NA NA NA NA
1546898400.0 1004.0 NA 234 101 0 0 0 0 NA NA NA 480 233 0 0 0 0 NA NA NA 956 382 62 103 272 239 NA NA NA 1827 517 150 157 330 334 NA NA
1546898400.0 10042.0 NA 170 359 0 75 NA NA NA NA NA 711 719 0 200 NA NA NA NA NA 632 1530 897 243 NA NA NA NA NA 998 1767 991 341 NA NA NA NA
1546898400.0 10059.0 NA 178 394 0 74 NA NA NA NA NA 700 751 0 209 NA NA NA NA NA 774 2136 990 360 NA NA NA NA NA 1440 1665 1275 438 NA NA NA NA
1546898400.0 10071.0 NA 179 373 0 83 NA NA NA NA NA 667 727 0 213 NA NA NA NA NA 1370 2771 1429 343 NA NA NA NA NA 1575 2811 1575 492 NA NA NA NA
1546898400.0 101.0 93 NA NA NA NA NA NA NA NA 254 NA NA NA NA NA NA NA NA 1080 NA NA NA NA NA NA NA NA 1329 NA NA NA NA NA NA NA NA
