Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1547334000.0 135.12 333 0 139 NA NA NA NA 830 0 322 NA NA NA NA 1317 290 575 NA NA NA NA 1422 397 796 NA NA NA NA
1547334000.0 135.5 321 0 128 NA NA NA NA 874 0 315 NA NA NA NA 1181 271 563 NA NA NA NA 1352 545 758 NA NA NA NA
1547334000.0 135.7 316 0 142 NA NA NA NA 875 0 317 NA NA NA NA 1289 284 559 NA NA NA NA 1142 471 712 NA NA NA NA
1547334000.0 135.8 148 NA NA NA NA NA NA 341 NA NA NA NA NA NA 476 NA NA NA NA NA NA 737 NA NA NA NA NA NA
1547334000.0 135.9 328 0 142 NA NA NA NA 880 0 320 NA NA NA NA 1186 289 547 NA NA NA NA 1101 428 756 NA NA NA NA
1547334000.0 136.736 NA 106 366 0 NA NA NA NA 248 672 0 NA NA NA NA 507 10260 738 NA NA NA NA 514 4210 996 NA NA NA
1547334000.0 136.738 NA 87 353 0 NA NA NA NA 250 676 0 NA NA NA NA 959 16155 1207 NA NA NA NA 1414 8859 2068 NA NA NA
1547334000.0 136.742 NA 102 366 0 NA NA NA NA 237 672 0 NA NA NA NA 518 10931 754 NA NA NA NA 675 4348 1151 NA NA NA
1547334000.0 136.743 NA 95 387 0 NA NA NA NA 237 698 0 NA NA NA NA 543 10126 751 NA NA NA NA 493 4796 905 NA NA NA
1547334000.0 136.744 NA 103 422 0 NA NA NA NA 237 829 0 NA NA NA NA 526 11394 749 NA NA NA NA 692 5781 858 NA NA NA
1547334000.0 136.747 NA 94 364 0 NA NA NA NA 243 685 0 NA NA NA NA 521 10260 776 NA NA NA NA 575 4101 1065 NA NA NA
1547334000.0 136.748 NA 95 355 0 NA NA NA NA 251 706 0 NA NA NA NA 500 10378 745 NA NA NA NA 509 6024 959 NA NA NA
1547334000.0 136.749 NA 94 372 0 NA NA NA NA 245 697 0 NA NA NA NA 638 11528 750 NA NA NA NA 616 5100 837 NA NA NA
1547334000.0 136.757 NA 97 365 0 NA NA NA NA 255 664 0 NA NA NA NA 618 10380 765 NA NA NA NA 515 4432 928 NA NA NA
1547334000.0 136.76 NA 90 377 0 NA NA NA NA 253 703 0 NA NA NA NA 597 15002 771 NA NA NA NA 1016 5851 946 NA NA NA
1547334000.0 136.761 NA 100 410 0 NA NA NA NA 235 775 0 NA NA NA NA 944 25410 1043 NA NA NA NA 1083 11341 1572 NA NA NA
1547334000.0 136.7611 NA 188 0 NA NA NA NA NA 422 0 NA NA NA NA NA 6454 198 NA NA NA NA NA 7415 576 NA NA NA NA
1547334000.0 136.763 NA 105 379 0 NA NA NA NA 255 726 0 NA NA NA NA 592 15319 771 NA NA NA NA 741 6826 892 NA NA NA
1547334000.0 136.764 NA 88 378 0 NA NA NA NA 235 718 0 NA NA NA NA 554 14434 745 NA NA NA NA 759 5520 1069 NA NA NA
1547334000.0 136.771 NA 105 368 0 NA NA NA NA 243 646 0 NA NA NA NA 618 9580 811 NA NA NA NA 759 4267 1035 NA NA NA
1547334000.0 136.7721 NA 181 0 NA NA NA NA NA 407 0 NA NA NA NA NA 4477 112 NA NA NA NA NA 6127 480 NA NA NA NA
1547334000.0 136.7722 NA 169 0 NA NA NA NA NA 363 0 NA NA NA NA NA 6895 186 NA NA NA NA NA 7804 650 NA NA NA NA
1547334000.0 136.7801 NA 107 0 NA NA NA NA NA 268 0 NA NA NA NA NA 446 242 NA NA NA NA NA 841 331 NA NA NA NA
1547334000.0 136.7802 NA 89 0 NA NA NA NA NA 225 0 NA NA NA NA NA 304 157 NA NA NA NA NA 929 379 NA NA NA NA
1547334000.0 136.7803 NA 108 0 NA NA NA NA NA 273 0 NA NA NA NA NA 586 194 NA NA NA NA NA 1151 261 NA NA NA NA
1547334000.0 136.782 NA 126 418 0 NA NA NA NA 260 808 0 NA NA NA NA 705 16144 916 NA NA NA NA 815 7941 1150 NA NA NA
1547334000.0 136.784 NA 126 440 0 NA NA NA NA 269 872 0 NA NA NA NA 514 15505 996 NA NA NA NA 692 7937 1458 NA NA NA
1547334000.0 136.7952 NA 198 0 NA NA NA NA NA 395 0 NA NA NA NA NA 2823 121 NA NA NA NA NA 1929 207 NA NA NA NA
1547334000.0 136.822 NA 123 426 0 NA NA NA NA 267 813 0 NA NA NA NA 801 21699 1658 NA NA NA NA 1066 9072 2111 NA NA NA
1547334000.0 136.824 NA 126 471 0 NA NA NA NA 279 933 0 NA NA NA NA 563 20833 1055 NA NA NA NA 675 6965 1153 NA NA NA
1547334000.0 136.828 NA 113 429 0 NA NA NA NA 278 805 0 NA NA NA NA 678 18870 1082 NA NA NA NA 2288 6473 1159 NA NA NA
1547334000.0 136.83 NA 117 440 0 NA NA NA NA 277 842 0 NA NA NA NA 656 18896 1063 NA NA NA NA 618 6496 1118 NA NA NA
1547334000.0 136.8311 NA 200 0 NA NA NA NA NA 407 0 NA NA NA NA NA 1941 137 NA NA NA NA NA 1516 222 NA NA NA NA
1547334000.0 136.847 NA 126 431 0 NA NA NA NA 277 804 0 NA NA NA NA 687 17284 1040 NA NA NA NA 841 6766 1215 NA NA NA
1547334000.0 136.848 NA 127 442 0 NA NA NA NA 274 809 0 NA NA NA NA 651 18480 1058 NA NA NA NA 780 6209 1186 NA NA NA
1547334000.0 136.8521 NA 194 0 NA NA NA NA NA 391 0 NA NA NA NA NA 2188 128 NA NA NA NA NA 1575 585 NA NA NA NA
1547334000.0 144.6 NA 307 NA NA NA NA NA NA 586 NA NA NA NA NA NA 2397 NA NA NA NA NA NA 1922 NA NA NA NA NA
1547334000.0 2017.11 392 0 143 NA NA NA NA 869 0 337 NA NA NA NA 1636 296 733 NA NA NA NA 1156 389 1068 NA NA NA NA
