Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1546729200.0 1.0 77 102 218 NA NA NA NA NA NA 271 686 454 NA NA NA NA NA NA 1856 553 998 NA NA NA NA NA NA 1596 663 1404 NA NA NA NA NA NA
1546729200.0 10.0 NA 138 305 0 NA NA NA NA NA NA 695 616 0 NA NA NA NA NA NA 3460 3971 619 NA NA NA NA NA NA 3147 2610 741 NA NA NA NA NA
1546729200.0 1000.0 NA 317 191 0 61 NA NA NA NA NA 599 378 0 171 NA NA NA NA NA 2821 1323 787 351 NA NA NA NA NA 1829 1332 889 505 NA NA NA NA
1546729200.0 10001.0 NA 165 361 0 74 NA NA NA NA NA 656 705 0 209 NA NA NA NA NA 2059 3493 2305 604 NA NA NA NA NA 2199 4326 2678 925 NA NA NA NA
1546729200.0 10002.0 NA 170 352 0 84 NA NA NA NA NA 699 691 0 207 NA NA NA NA NA 615 1476 1009 351 NA NA NA NA NA 999 1913 1226 426 NA NA NA NA
1546729200.0 10003.0 NA 167 352 0 84 NA NA NA NA NA 700 728 0 208 NA NA NA NA NA 634 1541 971 315 NA NA NA NA NA 1118 1848 1530 367 NA NA NA NA
1546729200.0 10004.0 NA 165 358 0 76 NA NA NA NA NA 700 728 0 206 NA NA NA NA NA 683 1658 943 270 NA NA NA NA NA 1230 2370 1030 565 NA NA NA NA
1546729200.0 10005.0 NA 175 363 0 86 NA NA NA NA NA 656 706 0 210 NA NA NA NA NA 548 1491 987 219 NA NA NA NA NA 664 1716 1881 304 NA NA NA NA
1546729200.0 10006.0 NA 163 352 0 80 NA NA NA NA NA 657 717 0 209 NA NA NA NA NA 2077 3418 1947 730 NA NA NA NA NA 2161 4194 2057 717 NA NA NA NA
1546729200.0 10007.0 NA 184 379 0 76 NA NA NA NA NA 700 714 0 204 NA NA NA NA NA 607 1520 946 232 NA NA NA NA NA 450 2343 1409 332 NA NA NA NA
1546729200.0 10008.0 NA 174 364 0 75 NA NA NA NA NA 612 728 0 209 NA NA NA NA NA 988 1673 1050 288 NA NA NA NA NA 1347 1841 1507 993 NA NA NA NA
1546729200.0 10009.0 NA 164 360 0 82 NA NA NA NA NA 701 707 0 203 NA NA NA NA NA 2135 3680 2210 739 NA NA NA NA NA 1904 4341 2644 900 NA NA NA NA
1546729200.0 1001.0 NA 266 124 0 0 0 0 0 0 NA 566 260 0 0 0 0 0 0 NA 3500 740 100 78 136 306 139 279 NA 4956 721 230 179 261 406 196 317
1546729200.0 1001.2 NA 379 138 0 NA NA NA NA NA NA 761 290 0 NA NA NA NA NA NA 12942 1724 128 NA NA NA NA NA NA 6042 1126 1164 NA NA NA NA NA
1546729200.0 1002.0 NA 315 87 NA NA NA NA NA NA NA 598 175 NA NA NA NA NA NA NA 2842 367 NA NA NA NA NA NA NA 2227 283 NA NA NA NA NA NA
1546729200.0 10023.0 NA 169 356 0 76 NA NA NA NA NA 666 717 0 206 NA NA NA NA NA 944 1695 1076 381 NA NA NA NA NA 2379 2001 1676 435 NA NA NA NA
1546729200.0 10024.0 NA 176 385 0 77 NA NA NA NA NA 700 728 0 206 NA NA NA NA NA 1200 2067 1069 398 NA NA NA NA NA 1585 2262 1180 496 NA NA NA NA
1546729200.0 10024.1 NA 183 199 0 NA NA NA NA NA NA 703 461 0 NA NA NA NA NA NA 845 849 423 NA NA NA NA NA NA 1142 1048 558 NA NA NA NA NA
1546729200.0 10024.2 NA 176 361 0 NA NA NA NA NA NA 656 717 0 NA NA NA NA NA NA 2339 4723 2231 NA NA NA NA NA NA 2149 4812 2627 NA NA NA NA NA
1546729200.0 10024.3 NA 176 186 0 NA NA NA NA NA NA 701 442 0 NA NA NA NA NA NA 844 776 321 NA NA NA NA NA NA 1248 875 406 NA NA NA NA NA
