Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1546124400.0 1.0 98 84 142 NA NA NA NA NA 185 369 251 NA NA NA NA NA 1456 340 255 NA NA NA NA NA 1120 381 326 NA NA NA NA NA
1546124400.0 10.0 NA 123 486 0 NA NA NA NA NA 377 581 0 NA NA NA NA NA 2274 2196 382 NA NA NA NA NA 1166 1059 392 NA NA NA NA
1546124400.0 1000.0 NA 472 165 0 52 NA NA NA NA 585 247 0 91 NA NA NA NA 2186 937 511 128 NA NA NA NA 1040 650 536 170 NA NA NA
1546124400.0 10001.0 NA 195 650 81 0 NA NA NA NA 483 817 133 0 NA NA NA NA 698 1077 204 1362 NA NA NA NA 494 1225 294 1378 NA NA NA
1546124400.0 10002.0 NA 219 461 81 0 NA NA NA NA 483 814 133 0 NA NA NA NA 633 1275 201 1390 NA NA NA NA 729 2492 581 1436 NA NA NA
1546124400.0 10003.0 NA 233 661 81 0 NA NA NA NA 489 819 133 0 NA NA NA NA 606 997 192 1429 NA NA NA NA 457 835 276 1451 NA NA NA
1546124400.0 10004.0 NA 198 657 82 0 NA NA NA NA 493 812 133 0 NA NA NA NA 688 992 208 1307 NA NA NA NA 489 971 294 1341 NA NA NA
1546124400.0 10005.0 NA 214 635 90 0 NA NA NA NA 483 815 134 0 NA NA NA NA 578 1014 182 1316 NA NA NA NA 616 1265 222 1336 NA NA NA
1546124400.0 10006.0 NA 216 655 81 0 NA NA NA NA 478 818 132 0 NA NA NA NA 552 1010 188 1290 NA NA NA NA 1616 1424 497 1310 NA NA NA
1546124400.0 10007.0 NA 197 657 93 0 NA NA NA NA 481 812 144 0 NA NA NA NA 598 989 197 1382 NA NA NA NA 1732 1062 372 1409 NA NA NA
1546124400.0 10008.0 NA 199 616 92 0 NA NA NA NA 483 819 144 0 NA NA NA NA 620 1079 200 1380 NA NA NA NA 1720 1392 273 1409 NA NA NA
1546124400.0 10009.0 NA 218 657 100 0 NA NA NA NA 474 813 145 0 NA NA NA NA 633 1022 208 1351 NA NA NA NA 1212 879 260 1375 NA NA NA
1546124400.0 1001.0 NA 453 378 0 0 0 0 0 NA 533 463 0 0 0 0 0 NA 1864 597 7 22 467 24 677 NA 1000 593 14 27 473 31 701
1546124400.0 1002.0 NA 477 71 NA NA NA NA NA NA 550 125 NA NA NA NA NA NA 1890 294 NA NA NA NA NA NA 957 196 NA NA NA NA NA
1546124400.0 10023.0 NA 217 578 81 0 NA NA NA NA 482 817 133 0 NA NA NA NA 611 1218 187 1427 NA NA NA NA 739 1932 325 1448 NA NA NA
1546124400.0 10024.0 NA 225 682 102 0 NA NA NA NA 489 839 144 0 NA NA NA NA 742 1234 201 1403 NA NA NA NA 1748 928 241 1427 NA NA NA
1546124400.0 10024.1 NA 216 279 0 NA NA NA NA NA 481 374 0 NA NA NA NA NA 1018 508 231 NA NA NA NA NA 896 471 239 NA NA NA NA
1546124400.0 10024.2 NA 244 677 0 NA NA NA NA NA 475 836 0 NA NA NA NA NA 755 1252 1334 NA NA NA NA NA 622 930 1359 NA NA NA NA
1546124400.0 10024.3 NA 219 245 0 NA NA NA NA NA 483 350 0 NA NA NA NA NA 977 487 190 NA NA NA NA NA 958 442 196 NA NA NA NA
1546124400.0 10024.4 NA 246 688 0 NA NA NA NA NA 475 841 0 NA NA NA NA NA 754 1297 1386 NA NA NA NA NA 705 960 1433 NA NA NA NA
1546124400.0 10024.5 NA 246 270 0 NA NA NA NA NA 489 375 0 NA NA NA NA NA 789 493 223 NA NA NA NA NA 644 462 256 NA NA NA NA
1546124400.0 10024.6 NA 238 667 0 NA NA NA NA NA 475 830 0 NA NA NA NA NA 839 1421 1418 NA NA NA NA NA 724 1129 1452 NA NA NA NA
1546124400.0 10025.0 NA 203 609 92 0 NA NA NA NA 475 819 134 0 NA NA NA NA 779 1109 185 1333 NA NA NA NA 713 1088 268 1369 NA NA NA
1546124400.0 10026.0 NA 228 677 92 0 NA NA NA NA 475 828 134 0 NA NA NA NA 998 1637 199 1478 NA NA NA NA 802 1210 255 1508 NA NA NA
1546124400.0 1003.0 NA 422 0 NA NA NA NA NA NA 513 0 NA NA NA NA NA NA 2502 421 NA NA NA NA NA NA 1094 451 NA NA NA NA NA
1546124400.0 1004.0 NA 353 369 0 0 0 0 NA NA 444 445 0 0 0 0 NA NA 601 474 7 23 481 546 NA NA 736 426 12 31 488 555 NA
1546124400.0 10042.0 NA 212 676 102 0 NA NA NA NA 481 821 144 0 NA NA NA NA 887 1206 215 1414 NA NA NA NA 766 943 246 1439 NA NA NA
1546124400.0 10059.0 NA 220 684 95 0 NA NA NA NA 484 839 144 0 NA NA NA NA 1011 1683 198 1393 NA NA NA NA 812 1040 272 1472 NA NA NA
1546124400.0 10071.0 NA 238 676 91 0 NA NA NA NA 498 822 143 0 NA NA NA NA 845 1443 207 1450 NA NA NA NA 1334 1617 337 1477 NA NA NA
1546124400.0 101.0 83 NA NA NA NA NA NA NA 151 NA NA NA NA NA NA NA 771 NA NA NA NA NA NA NA 816 NA NA NA NA NA NA NA
1546124400.0 1010.0 NA 30 69 0 NA NA NA NA NA 74 122 0 NA NA NA NA NA 16 94 28 NA NA NA NA NA 30 127 36 NA NA NA NA
1546124400.0 102.0 84 NA NA NA NA NA NA NA 151 NA NA NA NA NA NA NA 590 NA NA NA NA NA NA NA 622 NA NA NA NA NA NA NA
1546124400.0 1020.0 NA 36 NA NA NA NA NA NA NA 108 NA NA NA NA NA NA NA 47 NA NA NA NA NA NA NA 58 NA NA NA NA NA NA
1546124400.0 10224.0 NA 361 945 0 NA NA NA NA NA 545 1122 0 NA NA NA NA NA 3423 4784 1346 NA NA NA NA NA 11881 3463 1369 NA NA NA NA
1546124400.0 10225.0 NA 332 955 0 NA NA NA NA NA 546 1168 0 NA NA NA NA NA 3462 3973 1339 NA NA NA NA NA 15312 1908 1350 NA NA NA NA
1546124400.0 103.0 43 0 0 NA NA NA NA NA 91 0 0 NA NA NA NA NA 599 251 323 NA NA NA NA NA 652 182 497 NA NA NA NA NA
1546124400.0 1030.0 NA 152 39 0 NA NA NA NA NA 268 84 0 NA NA NA NA NA 1591 44 2 NA NA NA NA NA 713 53 142 NA NA NA NA
1546124400.0 10424.0 NA 216 677 0 NA NA NA NA NA 482 834 0 NA NA NA NA NA 1064 1351 1546 NA NA NA NA NA 1152 1063 1574 NA NA NA NA
1546124400.0 105.0 100 88 31 NA NA NA NA NA 186 369 67 NA NA NA NA NA 1594 366 3 NA NA NA NA NA 866 247 7 NA NA NA NA NA
1546124400.0 106.0 43 0 0 NA NA NA NA NA 91 0 0 NA NA NA NA NA 612 342 324 NA NA NA NA NA 418 156 379 NA NA NA NA NA
1546124400.0 107.0 103 93 464 NA NA NA NA NA 188 369 542 NA NA NA NA NA 3436 383 610 NA NA NA NA NA 1837 346 551 NA NA NA NA NA
1546124400.0 108.0 102 96 465 NA NA NA NA NA 188 362 563 NA NA NA NA NA 4496 446 751 NA NA NA NA NA 2055 345 656 NA NA NA NA NA
1546124400.0 10823.0 73 190 660 85 0 NA NA NA 125 467 812 134 0 NA NA NA 1661 776 1138 203 1506 NA NA NA 1394 670 1480 368 1526 NA NA NA
1546124400.0 10824.0 77 226 688 104 0 NA NA NA 138 474 842 145 0 NA NA NA 4422 890 1326 202 1342 NA NA NA 2239 563 961 223 1367 NA NA NA
1546124400.0 10825.0 78 231 673 83 0 NA NA NA 129 474 823 134 0 NA NA NA 3383 735 1226 197 1424 NA NA NA 2513 765 967 235 1471 NA NA NA
1546124400.0 10826.0 78 236 686 94 0 NA NA NA 137 467 828 144 0 NA NA NA 6320 905 1469 198 1344 NA NA NA 3126 862 943 218 1366 NA NA NA
1546124400.0 10842.0 64 195 653 93 0 NA NA NA 120 473 825 144 0 NA NA NA 1366 602 1134 217 1459 NA NA NA 788 499 1115 266 1477 NA NA NA
1546124400.0 109.0 102 101 464 NA NA NA NA NA 191 369 577 NA NA NA NA NA 4697 406 707 NA NA NA NA NA 1727 288 608 NA NA NA NA NA
1546124400.0 11.0 NA 106 574 0 65 NA NA NA NA 377 677 0 106 NA NA NA NA 1752 1129 437 61 NA NA NA NA 824 740 452 97 NA NA NA
1546124400.0 110.0 65 88 454 NA NA NA NA NA 125 369 540 NA NA NA NA NA 554 362 523 NA NA NA NA NA 891 500 577 NA NA NA NA NA
1546124400.0 1102.0 NA 121 493 142 83 NA NA NA NA 377 582 212 164 NA NA NA NA 2481 2727 1363 278 NA NA NA NA 1635 1128 559 147 NA NA NA
1546124400.0 111.0 98 91 457 NA NA NA NA NA 184 362 555 NA NA NA NA NA 1945 330 542 NA NA NA NA NA 1231 399 587 NA NA NA NA NA
1546124400.0 112.0 104 92 460 NA NA NA NA NA 191 369 554 NA NA NA NA NA 3086 504 660 NA NA NA NA NA 1821 460 615 NA NA NA NA NA
