Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1546729200.0 1.0 85 109 197 NA NA NA NA NA NA 191 595 339 NA NA NA NA NA NA 2386 499 1093 NA NA NA NA NA NA 1734 442 3185 NA NA NA NA NA NA
1546729200.0 10.0 NA 147 316 0 NA NA NA NA NA NA 559 492 0 NA NA NA NA NA NA 3212 3667 652 NA NA NA NA NA NA 1449 2099 739 NA NA NA NA NA
1546729200.0 1000.0 NA 324 196 0 65 NA NA NA NA NA 478 285 0 109 NA NA NA NA NA 2594 1198 689 287 NA NA NA NA NA 1494 992 744 345 NA NA NA NA
1546729200.0 10001.0 NA 166 361 0 88 NA NA NA NA NA 564 561 0 126 NA NA NA NA NA 823 1826 945 243 NA NA NA NA NA 526 1843 1003 340 NA NA NA NA
1546729200.0 10002.0 NA 177 382 0 87 NA NA NA NA NA 610 539 0 134 NA NA NA NA NA 847 1521 957 243 NA NA NA NA NA 512 1553 1035 320 NA NA NA NA
1546729200.0 10003.0 NA 188 384 0 88 NA NA NA NA NA 611 559 0 126 NA NA NA NA NA 675 1543 957 243 NA NA NA NA NA 439 1629 1012 315 NA NA NA NA
1546729200.0 10004.0 NA 173 368 0 76 NA NA NA NA NA 607 563 0 132 NA NA NA NA NA 703 1574 939 250 NA NA NA NA NA 491 1614 994 340 NA NA NA NA
1546729200.0 10005.0 NA 179 379 0 76 NA NA NA NA NA 566 559 0 134 NA NA NA NA NA 646 1553 943 248 NA NA NA NA NA 441 1562 1000 344 NA NA NA NA
1546729200.0 10006.0 NA 176 360 0 78 NA NA NA NA NA 609 539 0 128 NA NA NA NA NA 632 1570 937 320 NA NA NA NA NA 470 1642 989 316 NA NA NA NA
1546729200.0 10007.0 NA 179 391 0 86 NA NA NA NA NA 565 572 0 135 NA NA NA NA NA 650 1511 946 247 NA NA NA NA NA 446 1491 996 338 NA NA NA NA
1546729200.0 10008.0 NA 185 386 0 87 NA NA NA NA NA 608 560 0 127 NA NA NA NA NA 914 1512 955 241 NA NA NA NA NA 540 1493 1041 324 NA NA NA NA
1546729200.0 10009.0 NA 181 391 0 77 NA NA NA NA NA 611 571 0 126 NA NA NA NA NA 836 1525 955 246 NA NA NA NA NA 477 1485 1014 345 NA NA NA NA
1546729200.0 1001.0 NA 268 124 0 0 0 0 0 0 NA 422 177 0 0 0 0 0 0 NA 3154 944 103 89 114 243 118 247 NA 2086 848 865 126 161 322 170 291
1546729200.0 1001.2 NA 362 143 0 NA NA NA NA NA NA 608 211 0 NA NA NA NA NA NA 20617 2008 175 NA NA NA NA NA NA 8068 1481 451 NA NA NA NA NA
1546729200.0 1002.0 NA 317 80 NA NA NA NA NA NA NA 443 134 NA NA NA NA NA NA NA 3044 409 NA NA NA NA NA NA NA 2337 1168 NA NA NA NA NA NA
1546729200.0 10023.0 NA 185 373 0 84 NA NA NA NA NA 608 574 0 132 NA NA NA NA NA 797 1510 948 333 NA NA NA NA NA 476 1541 997 346 NA NA NA NA
1546729200.0 10024.0 NA 182 376 0 80 NA NA NA NA NA 610 565 0 128 NA NA NA NA NA 868 2068 988 260 NA NA NA NA NA 540 1835 1071 357 NA NA NA NA
1546729200.0 10024.1 NA 195 198 0 NA NA NA NA NA NA 610 351 0 NA NA NA NA NA NA 983 989 377 NA NA NA NA NA NA 1089 2391 507 NA NA NA NA NA
1546729200.0 10024.2 NA 179 378 0 NA NA NA NA NA NA 610 548 0 NA NA NA NA NA NA 1197 2578 1517 NA NA NA NA NA NA 1029 3193 1771 NA NA NA NA NA
1546729200.0 10024.3 NA 187 200 0 NA NA NA NA NA NA 608 358 0 NA NA NA NA NA NA 789 842 448 NA NA NA NA NA NA 653 949 835 NA NA NA NA NA
1546729200.0 10024.4 NA 176 369 0 NA NA NA NA NA NA 572 565 0 NA NA NA NA NA NA 1129 2722 1061 NA NA NA NA NA NA 1444 3316 1158 NA NA NA NA NA
1546729200.0 10024.5 NA 179 152 0 NA NA NA NA NA NA 612 238 0 NA NA NA NA NA NA 811 514 135 NA NA NA NA NA NA 945 1138 299 NA NA NA NA NA
1546729200.0 10025.0 NA 187 395 0 87 NA NA NA NA NA 610 572 0 135 NA NA NA NA NA 726 1618 976 260 NA NA NA NA NA 472 1563 1034 348 NA NA NA NA
1546729200.0 10026.0 NA 204 419 0 90 NA NA NA NA NA 609 571 0 128 NA NA NA NA NA 731 2083 989 346 NA NA NA NA NA 432 1647 1047 355 NA NA NA NA
1546729200.0 1003.0 NA 271 0 NA NA NA NA NA NA NA 409 0 NA NA NA NA NA NA NA 2913 639 NA NA NA NA NA NA NA 1762 778 NA NA NA NA NA NA
1546729200.0 1004.0 NA 240 108 0 0 0 0 NA NA NA 353 160 0 0 0 0 NA NA NA 948 426 69 104 311 218 NA NA NA 955 410 114 137 371 269 NA NA
1546729200.0 10042.0 NA 183 384 0 86 NA NA NA NA NA 608 582 0 128 NA NA NA NA NA 888 1639 973 249 NA NA NA NA NA 514 1624 1036 338 NA NA NA NA
1546729200.0 10059.0 NA 191 421 0 90 NA NA NA NA NA 621 612 0 127 NA NA NA NA NA 818 2257 981 259 NA NA NA NA NA 509 1695 1037 333 NA NA NA NA
1546729200.0 10071.0 NA 183 402 0 79 NA NA NA NA NA 609 571 0 136 NA NA NA NA NA 721 1737 962 249 NA NA NA NA NA 478 1611 1013 326 NA NA NA NA
1546729200.0 101.0 97 NA NA NA NA NA NA NA NA 161 NA NA NA NA NA NA NA NA 846 NA NA NA NA NA NA NA NA 1102 NA NA NA NA NA NA NA NA
