Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1546596000.0 1.0 68 97 189 NA NA NA NA NA NA 120 118 228 NA NA NA NA NA NA 3407 729 1934 NA NA NA NA NA NA 3798 1615 3767 NA NA NA NA NA NA
1546596000.0 10.0 NA 107 255 0 NA NA NA NA NA NA 185 322 0 NA NA NA NA NA NA 4797 7337 1336 NA NA NA NA NA NA 5403 8559 1441 NA NA NA NA NA
1546596000.0 1000.0 NA 260 153 0 54 NA NA NA NA NA 357 264 0 86 NA NA NA NA NA 6461 3102 1931 655 NA NA NA NA NA 7645 3880 2286 812 NA NA NA NA
1546596000.0 10001.0 NA 108 313 0 92 NA NA NA NA NA 185 367 0 111 NA NA NA NA NA 977 3729 2753 595 NA NA NA NA NA 1157 4359 2954 957 NA NA NA NA
1546596000.0 10002.0 NA 110 316 0 77 NA NA NA NA NA 185 367 0 111 NA NA NA NA NA 991 3733 2753 571 NA NA NA NA NA 1186 4208 2954 762 NA NA NA NA
1546596000.0 10003.0 NA 102 304 0 71 NA NA NA NA NA 185 364 0 109 NA NA NA NA NA 928 3480 2641 523 NA NA NA NA NA 1251 4259 2887 671 NA NA NA NA
1546596000.0 10004.0 NA 101 294 0 74 NA NA NA NA NA 182 361 0 109 NA NA NA NA NA 936 3382 2554 531 NA NA NA NA NA 1305 4076 2778 658 NA NA NA NA
1546596000.0 10005.0 NA 124 316 0 76 NA NA NA NA NA 185 367 0 111 NA NA NA NA NA 995 3693 2733 571 NA NA NA NA NA 1237 4179 2940 764 NA NA NA NA
1546596000.0 10006.0 NA 123 312 0 77 NA NA NA NA NA 187 365 0 110 NA NA NA NA NA 993 3660 2761 568 NA NA NA NA NA 1208 4217 2946 763 NA NA NA NA
1546596000.0 10007.0 NA 108 297 0 72 NA NA NA NA NA 185 362 0 109 NA NA NA NA NA 1032 3539 2533 505 NA NA NA NA NA 1421 4073 2833 610 NA NA NA NA
1546596000.0 10008.0 NA 113 318 0 88 NA NA NA NA NA 187 368 0 111 NA NA NA NA NA 1054 3957 2786 571 NA NA NA NA NA 1275 4677 2996 732 NA NA NA NA
1546596000.0 10009.0 NA 102 302 0 73 NA NA NA NA NA 185 364 0 109 NA NA NA NA NA 1663 3591 2561 555 NA NA NA NA NA 2082 4305 2819 764 NA NA NA NA
1546596000.0 1001.0 NA 232 112 0 0 0 0 0 0 NA 316 150 0 0 0 0 0 0 NA 5764 1273 226 158 257 482 268 447 NA 7079 1559 321 245 330 544 353 491
1546596000.0 1001.2 NA 293 122 0 NA NA NA NA NA NA 379 163 0 NA NA NA NA NA NA 37370 4363 288 NA NA NA NA NA NA 41825 4802 346 NA NA NA NA NA
1546596000.0 1002.0 NA 269 76 NA NA NA NA NA NA NA 356 115 NA NA NA NA NA NA NA 7554 1045 NA NA NA NA NA NA NA 8293 1156 NA NA NA NA NA NA
1546596000.0 10023.0 NA 110 315 0 77 NA NA NA NA NA 185 369 0 110 NA NA NA NA NA 1016 3823 2802 589 NA NA NA NA NA 1571 4381 2988 1035 NA NA NA NA
1546596000.0 10024.0 NA 109 303 0 72 NA NA NA NA NA 189 369 0 110 NA NA NA NA NA 1224 4156 2628 554 NA NA NA NA NA 1798 5135 2935 741 NA NA NA NA
1546596000.0 10024.1 NA 115 182 0 NA NA NA NA NA NA 191 213 0 NA NA NA NA NA NA 1338 1971 945 NA NA NA NA NA NA 1599 2353 1050 NA NA NA NA NA
1546596000.0 10024.2 NA 115 320 0 NA NA NA NA NA NA 191 373 0 NA NA NA NA NA NA 1338 4492 2764 NA NA NA NA NA NA 1580 5051 2925 NA NA NA NA NA
1546596000.0 10024.3 NA 118 172 0 NA NA NA NA NA NA 191 204 0 NA NA NA NA NA NA 1447 1763 814 NA NA NA NA NA NA 2096 2218 916 NA NA NA NA NA
1546596000.0 10024.4 NA 131 318 0 NA NA NA NA NA NA 192 371 0 NA NA NA NA NA NA 1382 4555 2741 NA NA NA NA NA NA 2311 5142 2944 NA NA NA NA NA
1546596000.0 10024.5 NA 126 94 0 NA NA NA NA NA NA 191 126 0 NA NA NA NA NA NA 1352 1112 325 NA NA NA NA NA NA 1860 1487 396 NA NA NA NA NA
1546596000.0 10025.0 NA 105 302 0 78 NA NA NA NA NA 186 365 0 109 NA NA NA NA NA 1074 3621 2598 535 NA NA NA NA NA 1412 4404 2846 706 NA NA NA NA
1546596000.0 10026.0 NA 115 306 0 74 NA NA NA NA NA 196 382 0 110 NA NA NA NA NA 1310 5031 2653 576 NA NA NA NA NA 1816 5987 2881 757 NA NA NA NA
1546596000.0 1003.0 NA 233 0 NA NA NA NA NA NA NA 317 0 NA NA NA NA NA NA NA 8142 1532 NA NA NA NA NA NA NA 9693 1673 NA NA NA NA NA NA
1546596000.0 1004.0 NA 209 115 0 0 0 0 NA NA NA 274 133 0 0 0 0 NA NA NA 2146 605 128 275 561 564 NA NA NA 3041 802 489 332 627 742 NA NA
1546596000.0 10042.0 NA 104 299 0 73 NA NA NA NA NA 186 365 0 110 NA NA NA NA NA 1041 3701 2611 520 NA NA NA NA NA 1347 4351 2850 694 NA NA NA NA
1546596000.0 10059.0 NA 114 304 0 71 NA NA NA NA NA 195 380 0 109 NA NA NA NA NA 1366 5482 2730 562 NA NA NA NA NA 1756 6433 3097 729 NA NA NA NA
1546596000.0 10071.0 NA 109 306 0 72 NA NA NA NA NA 188 370 0 109 NA NA NA NA NA 1150 3997 2604 546 NA NA NA NA NA 1470 4904 2928 721 NA NA NA NA
1546596000.0 101.0 104 NA NA NA NA NA NA NA NA 146 NA NA NA NA NA NA NA NA 2010 NA NA NA NA NA NA NA NA 2565 NA NA NA NA NA NA NA NA
1546596000.0 1010.0 NA 40 52 0 NA NA NA NA NA NA 100 75 0 NA NA NA NA NA NA 239 278 210 NA NA NA NA NA NA 507 529 361 NA NA NA NA NA
1546596000.0 102.0 94 NA NA NA NA NA NA NA NA 146 NA NA NA NA NA NA NA NA 1717 NA NA NA NA NA NA NA NA 2280 NA NA NA NA NA NA NA NA
1546596000.0 1020.0 NA 55 38 0 47 NA NA NA NA NA 112 59 0 113 NA NA NA NA NA 531 211 134 522 NA NA NA NA NA 1050 658 254 817 NA NA NA NA
1546596000.0 10224.0 NA 174 374 0 NA NA NA NA NA NA 258 483 0 NA NA NA NA NA NA 6561 9167 2851 NA NA NA NA NA NA 7565 10367 3503 NA NA NA NA NA
1546596000.0 10225.0 NA 171 372 0 NA NA NA NA NA NA 255 476 0 NA NA NA NA NA NA 6377 8746 2831 NA NA NA NA NA NA 7275 10331 3505 NA NA NA NA NA
1546596000.0 103.0 53 0 0 NA NA NA NA NA NA 95 0 0 NA NA NA NA NA NA 1170 302 2914 NA NA NA NA NA NA 1364 407 3369 NA NA NA NA NA NA
1546596000.0 1030.0 NA 141 40 0 0 NA NA NA NA NA 226 80 0 0 NA NA NA NA NA 21154 578 126 109 NA NA NA NA NA 23101 650 382 125 NA NA NA NA
1546596000.0 1040.0 NA 262 28 0 NA NA NA NA NA NA 350 61 0 NA NA NA NA NA NA 30777 288 311 NA NA NA NA NA NA 33242 351 329 NA NA NA NA NA
1546596000.0 1040.1 NA 66 40 0 NA NA NA NA NA NA 142 60 0 NA NA NA NA NA NA 1030 277 355 NA NA NA NA NA NA 1387 487 531 NA NA NA NA NA
1546596000.0 10424.0 NA 107 304 0 NA NA NA NA NA NA 188 370 0 NA NA NA NA NA NA 1141 3964 2678 NA NA NA NA NA NA 1491 4924 2973 NA NA NA NA NA
1546596000.0 105.0 68 91 48 NA NA NA NA NA NA 120 120 64 NA NA NA NA NA NA 3530 892 231 NA NA NA NA NA NA 3875 1072 287 NA NA NA NA NA NA
1546596000.0 106.0 53 0 0 NA NA NA NA NA NA 95 0 0 NA NA NA NA NA NA 1218 288 2908 NA NA NA NA NA NA 1578 356 6480 NA NA NA NA NA NA
1546596000.0 107.0 65 78 254 NA NA NA NA NA NA 120 119 307 NA NA NA NA NA NA 6756 852 3290 NA NA NA NA NA NA 7726 1031 3876 NA NA NA NA NA NA
1546596000.0 108.0 66 78 249 NA NA NA NA NA NA 121 119 308 NA NA NA NA NA NA 8223 883 3650 NA NA NA NA NA NA 9000 1170 4416 NA NA NA NA NA NA
1546596000.0 10801.0 NA 188 328 0 81 128 NA NA NA NA 287 389 0 116 172 NA NA NA NA 3353 3975 5043 929 1848 NA NA NA NA 4554 4696 5560 1227 2438 NA NA NA
1546596000.0 10802.0 NA 188 328 0 81 130 NA NA NA NA 287 390 0 116 171 NA NA NA NA 3469 4028 4874 1248 1801 NA NA NA NA 3967 4958 5465 2026 2119 NA NA NA
1546596000.0 10803.0 NA 190 333 0 81 132 NA NA NA NA 289 393 0 116 172 NA NA NA NA 3547 4159 4949 1102 1788 NA NA NA NA 4116 5108 5308 1340 2121 NA NA NA
1546596000.0 10804.0 NA 188 330 0 81 126 NA NA NA NA 286 389 0 116 171 NA NA NA NA 3362 3906 4946 916 1782 NA NA NA NA 3996 4879 5330 1271 2217 NA NA NA
1546596000.0 10805.0 NA 187 328 0 81 130 NA NA NA NA 287 390 0 116 171 NA NA NA NA 3291 3929 5161 1208 1797 NA NA NA NA 3793 4797 5555 1977 2111 NA NA NA
1546596000.0 10806.0 NA 185 327 0 82 118 NA NA NA NA 287 388 0 115 164 NA NA NA NA 3649 3894 4998 919 1791 NA NA NA NA 4886 4598 5492 1206 2112 NA NA NA
1546596000.0 10807.0 NA 189 329 0 99 128 NA NA NA NA 288 390 0 127 171 NA NA NA NA 3601 4109 5098 1042 1764 NA NA NA NA 4330 5306 5386 1460 2286 NA NA NA
1546596000.0 10808.0 NA 183 329 0 91 130 NA NA NA NA 288 391 0 127 171 NA NA NA NA 3368 4176 4882 1108 1799 NA NA NA NA 4050 5586 5191 1373 2116 NA NA NA
1546596000.0 10809.0 NA 189 328 0 91 130 NA NA NA NA 288 393 0 127 172 NA NA NA NA 3389 4259 4888 1229 1818 NA NA NA NA 4035 5385 5260 1857 2247 NA NA NA
1546596000.0 10823.0 NA 189 328 0 83 123 NA NA NA NA 287 389 0 115 165 NA NA NA NA 3577 3955 4826 1086 1753 NA NA NA NA 4154 4916 5451 1571 2064 NA NA NA
1546596000.0 10824.0 NA 194 337 0 92 133 NA NA NA NA 294 399 0 128 173 NA NA NA NA 3539 4689 5001 1107 1839 NA NA NA NA 4263 5804 5319 1363 2193 NA NA NA
1546596000.0 10824.1 NA 217 188 0 NA NA NA NA NA NA 297 221 0 NA NA NA NA NA NA 4319 2121 931 NA NA NA NA NA NA 4986 2992 1058 NA NA NA NA NA
1546596000.0 10824.5 NA 232 105 0 NA NA NA NA NA NA 297 139 0 NA NA NA NA NA NA 4254 1495 343 NA NA NA NA NA NA 4772 1861 421 NA NA NA NA NA
1546596000.0 10824.6 NA 193 338 0 92 133 NA NA NA NA 294 399 0 128 173 NA NA NA NA 3663 4537 4937 1132 1840 NA NA NA NA 4338 5471 5461 1399 2164 NA NA NA
