Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1546984800.0 1.0 65 76 169 NA NA NA NA NA NA 118 116 224 NA NA NA NA NA NA 3124 771 1944 NA NA NA NA NA NA 4583 1139 2360 NA NA NA NA NA NA
1546984800.0 10.0 NA 108 256 0 NA NA NA NA NA NA 185 322 0 NA NA NA NA NA NA 4793 7417 1342 NA NA NA NA NA NA 12705 9191 1460 NA NA NA NA NA
1546984800.0 1000.0 NA 260 154 0 63 NA NA NA NA NA 357 264 0 86 NA NA NA NA NA 6264 3071 1956 676 NA NA NA NA NA 8443 3689 2204 897 NA NA NA NA
1546984800.0 10001.0 NA 124 314 0 89 NA NA NA NA NA 185 367 0 111 NA NA NA NA NA 1001 3699 2801 567 NA NA NA NA NA 1259 4228 3071 760 NA NA NA NA
1546984800.0 10002.0 NA 110 316 0 91 NA NA NA NA NA 185 367 0 111 NA NA NA NA NA 1009 3747 2776 568 NA NA NA NA NA 1251 4279 3012 761 NA NA NA NA
1546984800.0 10003.0 NA 115 318 0 89 NA NA NA NA NA 188 370 0 111 NA NA NA NA NA 1015 3945 2844 564 NA NA NA NA NA 1642 4662 3085 760 NA NA NA NA
1546984800.0 10004.0 NA 111 316 0 91 NA NA NA NA NA 185 367 0 111 NA NA NA NA NA 1005 3767 2769 574 NA NA NA NA NA 1253 4270 3025 739 NA NA NA NA
1546984800.0 10005.0 NA 124 316 0 92 NA NA NA NA NA 185 367 0 111 NA NA NA NA NA 999 3741 2781 566 NA NA NA NA NA 1217 4293 2994 727 NA NA NA NA
1546984800.0 10006.0 NA 123 311 0 88 NA NA NA NA NA 187 366 0 110 NA NA NA NA NA 1003 3669 2788 563 NA NA NA NA NA 1237 4193 3062 776 NA NA NA NA
1546984800.0 10007.0 NA 112 315 0 93 NA NA NA NA NA 187 368 0 111 NA NA NA NA NA 1083 3909 2755 579 NA NA NA NA NA 1351 4486 2965 760 NA NA NA NA
1546984800.0 10008.0 NA 111 318 0 89 NA NA NA NA NA 187 368 0 111 NA NA NA NA NA 1057 4000 2821 565 NA NA NA NA NA 1302 4548 3039 758 NA NA NA NA
1546984800.0 10009.0 NA 128 319 0 91 NA NA NA NA NA 187 370 0 111 NA NA NA NA NA 1056 4061 2820 569 NA NA NA NA NA 1292 4901 3036 756 NA NA NA NA
1546984800.0 1001.0 NA 231 112 0 0 0 0 0 0 NA 316 150 0 0 0 0 0 0 NA 5590 1266 230 159 265 487 267 442 NA 7162 1573 322 239 321 529 335 477
1546984800.0 1001.2 NA 292 122 0 NA NA NA NA NA NA 378 163 0 NA NA NA NA NA NA 37148 4440 274 NA NA NA NA NA NA 42057 5085 558 NA NA NA NA NA
1546984800.0 1002.0 NA 271 76 NA NA NA NA NA NA NA 356 115 NA NA NA NA NA NA NA 7549 1054 NA NA NA NA NA NA NA 8496 1178 NA NA NA NA NA NA
1546984800.0 10023.0 NA 109 316 0 90 NA NA NA NA NA 185 369 0 110 NA NA NA NA NA 1023 3755 2820 574 NA NA NA NA NA 1332 4359 3046 785 NA NA NA NA
1546984800.0 10024.0 NA 108 306 0 72 NA NA NA NA NA 189 369 0 110 NA NA NA NA NA 1278 4145 2632 588 NA NA NA NA NA 1584 4811 3101 834 NA NA NA NA
1546984800.0 10024.1 NA 108 170 0 NA NA NA NA NA NA 189 210 0 NA NA NA NA NA NA 1226 1789 806 NA NA NA NA NA NA 3557 2299 869 NA NA NA NA NA
1546984800.0 10024.2 NA 133 319 0 NA NA NA NA NA NA 191 373 0 NA NA NA NA NA NA 1314 4542 2819 NA NA NA NA NA NA 1577 5113 3002 NA NA NA NA NA
1546984800.0 10024.3 NA 107 163 0 NA NA NA NA NA NA 189 201 0 NA NA NA NA NA NA 1645 1705 721 NA NA NA NA NA NA 2209 1948 777 NA NA NA NA NA
