Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1546207200.0 1102.0 NA 124 267 156 99 NA NA NA 186 327 183 130 NA NA NA 6795 10616 4315 807 NA NA NA 7327 11561 4760 897 NA NA
1546207200.0 11024.0 NA 307 452 0 187 NA NA NA 389 548 0 221 NA NA NA 14355 15496 5469 2049 NA NA NA 15766 17257 5859 2372 NA NA
1546207200.0 11024.2 NA 302 462 0 184 NA NA NA 387 555 0 221 NA NA NA 14208 15316 5487 1980 NA NA NA 15736 17205 5929 2538 NA NA
1546207200.0 11024.3 NA 297 457 0 183 NA NA NA 385 550 0 221 NA NA NA 14323 15237 5489 2017 NA NA NA 15690 17321 6157 2718 NA NA
1546207200.0 11024.6 NA 304 461 0 182 NA NA NA 387 543 0 221 NA NA NA 14100 14849 5574 2002 NA NA NA 15868 17103 5934 2603 NA NA
1546207200.0 11025.0 NA 297 453 0 185 NA NA NA 386 549 0 220 NA NA NA 14173 14047 5608 2010 NA NA NA 15617 15399 5967 2315 NA NA
1546207200.0 111.0 65 77 247 NA NA NA NA 118 117 306 NA NA NA NA 2774 655 3164 NA NA NA NA 3218 861 4066 NA NA NA NA
1546207200.0 11224.0 NA 212 362 0 NA NA NA NA 292 404 0 NA NA NA NA 4205 5294 5599 NA NA NA NA 5214 6022 6173 NA NA NA
1546207200.0 11224.6 NA 212 347 0 NA NA NA NA 292 404 0 NA NA NA NA 4250 5244 5431 NA NA NA NA 5339 5921 5742 NA NA NA
1546207200.0 11624.0 69 130 325 0 80 NA NA 106 153 379 0 112 NA NA 10776 1474 4770 2907 615 NA NA 11984 1739 5536 3189 813 NA NA
1546207200.0 11625.0 66 130 324 0 89 NA NA 105 153 374 0 111 NA NA 6215 1316 4122 2950 578 NA NA 6801 1870 4850 3185 738 NA NA
1546207200.0 11626.0 78 121 329 0 92 NA NA 109 156 385 0 112 NA NA 17445 1601 5664 3015 605 NA NA 18818 1840 6545 3271 1299 NA NA
1546207200.0 11642.0 66 130 323 0 84 NA NA 104 151 374 0 112 NA NA 2948 948 3848 2872 619 NA NA 3300 1170 4537 3155 880 NA NA
1546207200.0 117.0 71 92 266 NA NA NA NA 122 121 313 NA NA NA NA 8891 1026 3889 NA NA NA NA 9402 1250 4479 NA NA NA NA
1546207200.0 119.0 64 78 247 NA NA NA NA 118 117 306 NA NA NA NA 4082 818 3382 NA NA NA NA 4474 1052 4630 NA NA NA NA
1546207200.0 12.0 NA 109 266 0 NA NA NA NA 185 329 0 NA NA NA NA 5566 8506 1587 NA NA NA NA 6023 9388 1770 NA NA NA
1546207200.0 120.0 66 78 244 NA NA NA NA 107 114 304 NA NA NA NA 1174 812 3016 NA NA NA NA 2346 1765 4066 NA NA NA NA
1546207200.0 12024.0 66 132 329 0 NA NA NA 106 153 379 0 NA NA NA 11076 1467 4821 2950 NA NA NA 12145 1724 5711 3396 NA NA NA
1546207200.0 121.0 72 86 265 NA NA NA NA 122 121 315 NA NA NA NA 8769 1058 4063 NA NA NA NA 9345 1324 4692 NA NA NA NA
