Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1546639200.0 1.0 64 93 167 NA NA NA NA NA NA 118 116 224 NA NA NA NA NA NA 3013 835 1875 NA NA NA NA NA NA 3933 1184 2131 NA NA NA NA NA NA
1546639200.0 10.0 NA 108 254 0 NA NA NA NA NA NA 185 322 0 NA NA NA NA NA NA 4782 7303 1301 NA NA NA NA NA NA 5199 8416 1433 NA NA NA NA NA
1546639200.0 1000.0 NA 260 153 0 61 NA NA NA NA NA 357 264 0 86 NA NA NA NA NA 6405 3116 1882 683 NA NA NA NA NA 7559 3881 2056 843 NA NA NA NA
1546639200.0 10001.0 NA 110 314 0 80 NA NA NA NA NA 185 367 0 111 NA NA NA NA NA 983 3695 2844 582 NA NA NA NA NA 1184 4236 3043 762 NA NA NA NA
1546639200.0 10002.0 NA 124 316 0 76 NA NA NA NA NA 185 367 0 111 NA NA NA NA NA 990 3757 2806 577 NA NA NA NA NA 1441 4152 3036 796 NA NA NA NA
1546639200.0 10003.0 NA 118 322 0 80 NA NA NA NA NA 188 370 0 111 NA NA NA NA NA 1063 3931 2843 587 NA NA NA NA NA 1292 4728 3381 779 NA NA NA NA
1546639200.0 10004.0 NA 118 315 0 76 NA NA NA NA NA 185 367 0 111 NA NA NA NA NA 981 3793 2798 598 NA NA NA NA NA 1206 4241 3033 853 NA NA NA NA
1546639200.0 10005.0 NA 107 317 0 80 NA NA NA NA NA 185 367 0 111 NA NA NA NA NA 993 3730 2787 575 NA NA NA NA NA 1210 4184 3005 796 NA NA NA NA
1546639200.0 10006.0 NA 112 310 0 77 NA NA NA NA NA 187 365 0 110 NA NA NA NA NA 979 3664 2746 590 NA NA NA NA NA 1155 4186 2970 813 NA NA NA NA
1546639200.0 10007.0 NA 111 318 0 77 NA NA NA NA NA 187 368 0 111 NA NA NA NA NA 1083 3885 2794 579 NA NA NA NA NA 2002 4406 3021 775 NA NA NA NA
1546639200.0 10008.0 NA 106 295 0 86 NA NA NA NA NA 185 362 0 109 NA NA NA NA NA 1005 3500 2617 471 NA NA NA NA NA 1472 4138 2953 1233 NA NA NA NA
1546639200.0 10009.0 NA 104 300 0 73 NA NA NA NA NA 185 364 0 109 NA NA NA NA NA 970 3626 2604 578 NA NA NA NA NA 1372 4345 2901 848 NA NA NA NA
1546639200.0 1001.0 NA 232 112 0 0 0 0 0 0 NA 316 149 0 0 0 0 0 0 NA 5740 1262 230 152 268 490 267 453 NA 7041 1573 350 204 324 548 343 502
1546639200.0 1001.2 NA 291 122 0 NA NA NA NA NA NA 378 163 0 NA NA NA NA NA NA 38007 4405 295 NA NA NA NA NA NA 42702 4845 399 NA NA NA NA NA
1546639200.0 1002.0 NA 270 82 NA NA NA NA NA NA NA 356 115 NA NA NA NA NA NA NA 7564 1024 NA NA NA NA NA NA NA 8541 1109 NA NA NA NA NA NA
1546639200.0 10023.0 NA 104 302 0 86 NA NA NA NA NA 183 363 0 108 NA NA NA NA NA 937 3418 2609 469 NA NA NA NA NA 1406 4077 2896 1212 NA NA NA NA
1546639200.0 10024.0 NA 108 304 0 73 NA NA NA NA NA 189 369 0 110 NA NA NA NA NA 1239 4162 2622 585 NA NA NA NA NA 1589 5309 2872 808 NA NA NA NA
1546639200.0 10024.1 NA 126 169 0 NA NA NA NA NA NA 189 210 0 NA NA NA NA NA NA 1193 1807 790 NA NA NA NA NA NA 1558 3043 862 NA NA NA NA NA
1546639200.0 10024.2 NA 119 320 0 NA NA NA NA NA NA 192 373 0 NA NA NA NA NA NA 1380 4521 2792 NA NA NA NA NA NA 1670 4964 2995 NA NA NA NA NA
1546639200.0 10024.3 NA 109 159 0 NA NA NA NA NA NA 189 201 0 NA NA NA NA NA NA 1266 1825 713 NA NA NA NA NA NA 1552 2189 778 NA NA NA NA NA
1546639200.0 10024.4 NA 117 316 0 NA NA NA NA NA NA 191 371 0 NA NA NA NA NA NA 1365 4521 2759 NA NA NA NA NA NA 1985 5070 2958 NA NA NA NA NA
1546639200.0 10024.5 NA 108 87 0 NA NA NA NA NA NA 189 124 0 NA NA NA NA NA NA 1222 1015 286 NA NA NA NA NA NA 2025 1239 401 NA NA NA NA NA
1546639200.0 10025.0 NA 129 322 0 80 NA NA NA NA NA 188 371 0 111 NA NA NA NA NA 1196 4054 2796 606 NA NA NA NA NA 1397 4591 3013 819 NA NA NA NA
1546639200.0 10026.0 NA 116 306 0 75 NA NA NA NA NA 196 382 0 110 NA NA NA NA NA 1295 5006 2685 563 NA NA NA NA NA 1673 6089 3023 709 NA NA NA NA
1546639200.0 1003.0 NA 246 0 NA NA NA NA NA NA NA 316 0 NA NA NA NA NA NA NA 8074 1548 NA NA NA NA NA NA NA 9894 1707 NA NA NA NA NA NA
1546639200.0 1004.0 NA 190 98 0 0 0 0 NA NA NA 271 131 0 0 0 0 NA NA NA 2058 692 154 251 454 475 NA NA NA 2558 915 200 292 496 505 NA NA
1546639200.0 10042.0 NA 104 298 0 79 NA NA NA NA NA 186 365 0 110 NA NA NA NA NA 1069 3634 2618 494 NA NA NA NA NA 1480 4222 2929 561 NA NA NA NA
1546639200.0 10059.0 NA 112 305 0 75 NA NA NA NA NA 194 380 0 109 NA NA NA NA NA 2130 5551 2752 559 NA NA NA NA NA 2514 6607 3013 727 NA NA NA NA
1546639200.0 10071.0 NA 108 304 0 72 NA NA NA NA NA 188 370 0 109 NA NA NA NA NA 1161 3966 2647 567 NA NA NA NA NA 1483 4931 2894 805 NA NA NA NA
1546639200.0 101.0 96 NA NA NA NA NA NA NA NA 149 NA NA NA NA NA NA NA NA 2318 NA NA NA NA NA NA NA NA 2972 NA NA NA NA NA NA NA NA
1546639200.0 1010.0 NA 31 43 0 NA NA NA NA NA NA 102 77 0 NA NA NA NA NA NA 199 294 200 NA NA NA NA NA NA 1405 432 963 NA NA NA NA NA
1546639200.0 102.0 96 NA NA NA NA NA NA NA NA 149 NA NA NA NA NA NA NA NA 1880 NA NA NA NA NA NA NA NA 3109 NA NA NA NA NA NA NA NA
1546639200.0 1020.0 NA 56 29 0 49 NA NA NA NA NA 114 61 0 115 NA NA NA NA NA 484 179 133 482 NA NA NA NA NA 613 2286 276 586 NA NA NA NA
1546639200.0 10224.0 NA 173 373 0 NA NA NA NA NA NA 256 480 0 NA NA NA NA NA NA 6421 9122 2824 NA NA NA NA NA NA 7530 10592 3652 NA NA NA NA NA
1546639200.0 10225.0 NA 172 370 0 NA NA NA NA NA NA 255 476 0 NA NA NA NA NA NA 6367 8643 2825 NA NA NA NA NA NA 7044 9911 3457 NA NA NA NA NA
1546639200.0 103.0 50 0 0 NA NA NA NA NA NA 93 0 0 NA NA NA NA NA NA 1057 297 2577 NA NA NA NA NA NA 1495 483 2929 NA NA NA NA NA NA
1546639200.0 1030.0 NA 142 45 0 0 NA NA NA NA NA 227 80 0 0 NA NA NA NA NA 21184 573 121 115 NA NA NA NA NA 23337 667 489 458 NA NA NA NA
1546639200.0 1040.0 NA 261 28 0 NA NA NA NA NA NA 349 61 0 NA NA NA NA NA NA 30232 279 321 NA NA NA NA NA NA 32767 368 361 NA NA NA NA NA
1546639200.0 1040.1 NA 71 32 0 NA NA NA NA NA NA 144 62 0 NA NA NA NA NA NA 1148 216 329 NA NA NA NA NA NA 1285 1812 603 NA NA NA NA NA
1546639200.0 10424.0 NA 107 299 0 NA NA NA NA NA NA 188 370 0 NA NA NA NA NA NA 1181 3991 2651 NA NA NA NA NA NA 1842 4701 3247 NA NA NA NA NA
1546639200.0 105.0 77 77 30 NA NA NA NA NA NA 118 118 63 NA NA NA NA NA NA 3002 786 218 NA NA NA NA NA NA 3759 919 333 NA NA NA NA NA NA
1546639200.0 106.0 49 0 0 NA NA NA NA NA NA 93 0 0 NA NA NA NA NA NA 1065 322 2547 NA NA NA NA NA NA 1629 931 3243 NA NA NA NA NA NA
1546639200.0 107.0 64 80 249 NA NA NA NA NA NA 120 119 307 NA NA NA NA NA NA 6822 844 3298 NA NA NA NA NA NA 7673 1098 4046 NA NA NA NA NA NA
1546639200.0 108.0 65 92 250 NA NA NA NA NA NA 121 119 308 NA NA NA NA NA NA 8225 929 3578 NA NA NA NA NA NA 8861 1216 4205 NA NA NA NA NA NA
1546639200.0 10801.0 NA 183 331 0 82 126 NA NA NA NA 287 389 0 116 172 NA NA NA NA 3335 3928 4947 929 1725 NA NA NA NA 3969 4688 5444 1196 2081 NA NA NA
1546639200.0 10802.0 NA 188 331 0 81 130 NA NA NA NA 287 390 0 116 171 NA NA NA NA 3474 3972 4971 926 1801 NA NA NA NA 4203 5220 5538 1272 2182 NA NA NA
1546639200.0 10803.0 NA 189 333 0 82 132 NA NA NA NA 289 393 0 116 172 NA NA NA NA 3436 4100 4894 1060 1851 NA NA NA NA 4107 5290 5293 1783 2150 NA NA NA
