Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1546034400.0 1301.17 270 363 559 NA NA NA 2097280 2097320 2097390 NA NA NA 3536 2282 2108 NA NA NA 1863 1327 2246 NA NA NA
1546034400.0 1302.0 280 342 560 NA NA NA 2097300 2097290 2097370 NA NA NA 6038 1342 2220 NA NA NA 3105 815 1787 NA NA NA
1546034400.0 1302.17 274 371 588 NA NA NA 2097280 2097320 2097390 NA NA NA 6226 2096 2345 NA NA NA 4082 1084 1895 NA NA NA
1546034400.0 1303.0 192 356 571 NA NA NA 2097300 2097300 2097380 NA NA NA 11569 1273 4041 NA NA NA 6892 2455 2632 NA NA NA
1546034400.0 1303.17 228 280 586 NA NA NA 2097290 2097330 2097390 NA NA NA 12341 3123 4290 NA NA NA 5940 2912 3103 NA NA NA
1546034400.0 1309.0 NA 364 739 0 NA NA NA 2097300 2097450 0 NA NA NA 1213 3670 1145 NA NA NA 963 3158 1195 NA NA
1546034400.0 131.0 254 304 620 NA NA NA 2097280 2097280 2097430 NA NA NA 2592 1130 2480 NA NA NA 1214 943 2336 NA NA NA
1546034400.0 1310.0 NA 362 602 0 NA NA NA 2097300 2097450 0 NA NA NA 1240 3963 1215 NA NA NA 953 4295 1291 NA NA
1546034400.0 1311.0 NA 355 616 0 225 NA NA 2097300 2097420 0 2097260 NA NA 1426 2631 1514 400 NA NA 1109 3344 1641 542 NA
1546034400.0 1312.0 NA 330 378 0 NA NA NA 2097300 2097450 0 NA NA NA 1521 5165 1132 NA NA NA 5116 8439 1193 NA NA
1546034400.0 1313.0 NA 376 449 0 NA NA NA 2097300 2097460 0 NA NA NA 1037 6631 1140 NA NA NA 1192 5360 1210 NA NA
1546034400.0 1314.0 NA 375 719 0 NA NA NA 2097300 2097450 0 NA NA NA 1728 4450 1415 NA NA NA 1271 3972 1600 NA NA
1546034400.0 1315.0 NA 353 685 0 NA NA NA 2097300 2097440 0 NA NA NA 1337 3569 1304 NA NA NA 1316 4134 1390 NA NA
1546034400.0 1316.0 NA 358 497 0 NA NA NA 2097300 2097450 0 NA NA NA 1085 3523 1125 NA NA NA 895 7747 1212 NA NA
1546034400.0 1317.0 NA 351 726 0 NA NA NA 2097300 2097450 0 NA NA NA 1359 3268 1362 NA NA NA 1155 3071 1441 NA NA
1546034400.0 1318.0 NA 354 559 0 NA NA NA 2097300 2097450 0 NA NA NA 1241 3579 1311 NA NA NA 1174 4659 1384 NA NA
1546034400.0 1319.0 NA 366 653 0 NA NA NA 2097300 2097450 0 NA NA NA 1199 3647 1400 NA NA NA 831 6313 1500 NA NA
1546034400.0 132.0 274 304 639 NA NA NA 2097350 2097280 2097430 NA NA NA 5913 1422 3354 NA NA NA 3925 1065 2906 NA NA NA
1546034400.0 1320.0 NA 362 496 0 NA NA NA 2097300 2097450 0 NA NA NA 1599 4575 1332 NA NA NA 1306 6234 1410 NA NA
1546034400.0 1321.0 NA 373 420 0 NA NA NA 2097300 2097450 0 NA NA NA 1463 4419 1443 NA NA NA 1268 7122 1535 NA NA
1546034400.0 1322.0 NA 346 722 0 NA NA NA 2097300 2097450 0 NA NA NA 1506 3773 1358 NA NA NA 1923 4967 1443 NA NA
1546034400.0 1323.0 NA 350 NA NA NA NA NA 2097300 NA NA NA NA NA 1139 NA NA NA NA NA 1339 NA NA NA NA
1546034400.0 1324.0 NA 380 514 0 NA NA NA 2097300 2097450 0 NA NA NA 1254 4941 1245 NA NA NA 1029 6013 1327 NA NA
1546034400.0 1325.0 NA 369 NA NA NA NA NA 2097300 NA NA NA NA NA 1286 NA NA NA NA NA 1804 NA NA NA NA
1546034400.0 1325.1 NA 369 473 0 NA NA NA 2097300 2097330 0 NA NA NA 1909 1961 685 NA NA NA 1383 1778 770 NA NA
1546034400.0 1325.2 NA 368 690 0 NA NA NA 2097300 2097460 0 NA NA NA 1767 4869 1358 NA NA NA 1277 5186 1447 NA NA
1546034400.0 1325.3 NA 333 460 0 NA NA NA 2097300 2097320 0 NA NA NA 1896 1912 626 NA NA NA 1461 1840 696 NA NA
1546034400.0 1325.4 NA 381 609 0 NA NA NA 2097300 2097450 0 NA NA NA 1244 4424 1244 NA NA NA 985 4985 1319 NA NA
1546034400.0 1325.5 NA 252 0 NA NA NA NA 2097380 0 NA NA NA NA 12336 196 NA NA NA NA 18819 275 NA NA NA
1546034400.0 1325.51 NA 349 0 NA NA NA NA 2097370 0 NA NA NA NA 5557 261 NA NA NA NA 6157 361 NA NA NA
1546034400.0 1325.6 NA 293 NA NA NA NA NA 2097380 NA NA NA NA NA 10552 NA NA NA NA NA 9644 NA NA NA NA
1546034400.0 1325.7 NA 434 0 NA NA NA NA 2097400 0 NA NA NA NA 12867 200 NA NA NA NA 14349 1152 NA NA NA
1546034400.0 1325.8 NA 475 0 NA NA NA NA 2097390 0 NA NA NA NA 11227 172 NA NA NA NA 6447 211 NA NA NA
1546034400.0 1326.0 NA 355 722 0 NA NA NA 2097300 2097450 0 NA NA NA 1079 2724 1146 NA NA NA 703 2469 1233 NA NA
1546034400.0 1327.0 NA 275 740 0 NA NA NA 2097300 2097440 0 NA NA NA 1524 2969 1211 NA NA NA 1751 2677 1272 NA NA
1546034400.0 1328.0 NA 384 710 0 NA NA NA 2097300 2097450 0 NA NA NA 1252 3529 1218 NA NA NA 1798 3224 1295 NA NA
1546034400.0 1329.0 NA 356 721 0 NA NA NA 2097300 2097450 0 NA NA NA 1341 3033 1230 NA NA NA 1038 2972 1348 NA NA
1546034400.0 1329.1 NA 401 0 NA NA NA NA 2097390 0 NA NA NA NA 16190 186 NA NA NA NA 13259 244 NA NA NA
1546034400.0 133.0 273 310 653 NA NA NA 2097350 2097280 2097440 NA NA NA 8514 1307 3523 NA NA NA 3972 883 2602 NA NA NA
1546034400.0 1330.0 NA 368 811 0 NA NA NA 2097300 2097450 0 NA NA NA 1409 3202 1211 NA NA NA 1163 2708 1326 NA NA
1546034400.0 1331.0 NA 369 713 0 NA NA NA 2097300 2097440 0 NA NA NA 1147 3005 1142 NA NA NA 795 3774 1254 NA NA
1546034400.0 1332.0 NA 359 536 0 NA NA NA 2097300 2097450 0 NA NA NA 1239 4084 1155 NA NA NA 763 5622 1218 NA NA
1546034400.0 1333.0 NA 359 738 0 NA NA NA 2097300 2097450 0 NA NA NA 1170 2760 1106 NA NA NA 761 2452 1158 NA NA
1546034400.0 1334.0 NA 356 736 0 NA NA NA 2097300 2097450 0 NA NA NA 1203 3160 1164 NA NA NA 725 2491 1229 NA NA
1546034400.0 1335.0 NA 367 741 0 NA NA NA 2097300 2097440 0 NA NA NA 1115 2721 1214 NA NA NA 696 2444 1291 NA NA
1546034400.0 1336.0 NA 403 772 0 NA NA NA 2097300 2097450 0 NA NA NA 1365 6440 1188 NA NA NA 823 3834 1245 NA NA
1546034400.0 1337.0 NA 378 777 0 NA NA NA 2097300 2097460 0 NA NA NA 1345 5268 1181 NA NA NA 777 3043 1230 NA NA
1546034400.0 1338.0 NA 360 746 0 NA NA NA 2097300 2097450 0 NA NA NA 1480 3668 1205 NA NA NA 1215 2825 1328 NA NA
1546034400.0 1339.0 NA 249 673 0 NA NA NA 2097300 2097460 0 NA NA NA 1857 5031 1210 NA NA NA 2051 3675 1279 NA NA
1546034400.0 134.701 NA 139 678 0 NA NA NA 2097250 2097450 0 NA NA NA 419 15465 2198 NA NA NA 505 7105 4723 NA NA
1546034400.0 134.702 NA 138 633 0 NA NA NA 2097250 2097450 0 NA NA NA 316 21366 2038 NA NA NA 271 12222 3897 NA NA
1546034400.0 134.703 NA 130 536 0 NA NA NA 2097260 2097460 0 NA NA NA 348 23175 1787 NA NA NA 349 31895 1875 NA NA
1546034400.0 134.704 NA 138 343 0 NA NA NA 2097250 2097450 0 NA NA NA 356 22043 1729 NA NA NA 291 25760 1822 NA NA
1546034400.0 134.705 NA 126 520 0 NA NA NA 2097260 2097460 0 NA NA NA 353 21257 1864 NA NA NA 477 9153 1936 NA NA
1546034400.0 134.706 NA 130 544 0 NA NA NA 2097260 2097460 0 NA NA NA 348 21945 2217 NA NA NA 714 10957 3925 NA NA
1546034400.0 134.707 NA 141 654 0 NA NA NA 2097260 2097450 0 NA NA NA 321 20116 1678 NA NA NA 290 9739 1774 NA NA
1546034400.0 134.708 NA 140 516 0 NA NA NA 2097250 2097450 0 NA NA NA 369 18037 1858 NA NA NA 444 9871 2962 NA NA
1546034400.0 134.709 NA 140 906 0 NA NA NA 2097260 2097540 0 NA NA NA 439 22482 2173 NA NA NA 513 8867 2261 NA NA
1546034400.0 134.71 NA 131 548 0 NA NA NA 2097250 2097440 0 NA NA NA 379 13794 2012 NA NA NA 404 7140 2158 NA NA
1546034400.0 134.801 NA 127 444 0 NA NA NA 2097260 2097450 0 NA NA NA 360 14453 1632 NA NA NA 841 13908 1715 NA NA
1546034400.0 134.802 NA 129 631 0 NA NA NA 2097260 2097450 0 NA NA NA 361 24712 1606 NA NA NA 950 12363 1776 NA NA
1546034400.0 134.803 NA 141 683 0 NA NA NA 2097260 2097450 0 NA NA NA 401 23241 2064 NA NA NA 285 8764 2188 NA NA
1546034400.0 134.804 NA 129 660 0 NA NA NA 2097260 2097460 0 NA NA NA 318 26486 1702 NA NA NA 354 15727 1820 NA NA
1546034400.0 134.805 NA 137 482 0 NA NA NA 2097260 2097460 0 NA NA NA 374 35634 1947 NA NA NA 377 36161 2043 NA NA
1546034400.0 134.806 NA 142 419 0 NA NA NA 2097260 2097460 0 NA NA NA 386 29458 1755 NA NA NA 288 16556 3019 NA NA
1546034400.0 134.807 NA 282 529 0 NA NA NA 2097280 2097460 0 NA NA NA 2214 35704 2339 NA NA NA 1713 25274 2429 NA NA
1546034400.0 134.808 NA 281 442 0 NA NA NA 2097280 2097470 0 NA NA NA 1661 28874 1897 NA NA NA 1120 22810 1956 NA NA
1546034400.0 134.809 NA 138 714 0 NA NA NA 2097260 2097450 0 NA NA NA 322 21721 1635 NA NA NA 480 8214 1694 NA NA
1546034400.0 134.81 NA 129 561 0 NA NA NA 2097260 2097450 0 NA NA NA 361 24507 1756 NA NA NA 345 13011 2826 NA NA
1546034400.0 134.811 NA 129 485 0 NA NA NA 2097260 2097460 0 NA NA NA 338 25865 1684 NA NA NA 354 14277 1790 NA NA
1546034400.0 134.812 NA 129 397 0 NA NA NA 2097260 2097450 0 NA NA NA 382 17918 2010 NA NA NA 369 11174 4030 NA NA
1546034400.0 134.813 NA 328 139 0 NA NA NA 2097350 2097270 0 NA NA NA 3321 702 687 NA NA NA 3202 1714 1051 NA NA
1546034400.0 134.901 NA 137 705 0 NA NA NA 2097260 2097450 0 NA NA NA 368 15817 1946 NA NA NA 516 6845 2047 NA NA
1546034400.0 134.902 NA 140 680 0 NA NA NA 2097260 2097450 0 NA NA NA 380 20058 1953 NA NA NA 288 8079 2047 NA NA
1546034400.0 134.903 NA 131 682 0 NA NA NA 2097260 2097450 0 NA NA NA 520 16936 2073 NA NA NA 393 7287 2177 NA NA
1546034400.0 134.904 NA 129 653 0 NA NA NA 2097260 2097450 0 NA NA NA 454 20413 1688 NA NA NA 838 8320 1827 NA NA
1546034400.0 134.905 NA 143 695 0 NA NA NA 2097260 2097450 0 NA NA NA 434 17772 2007 NA NA NA 331 7526 2087 NA NA
1546034400.0 134.906 NA 140 363 0 NA NA NA 2097260 2097450 0 NA NA NA 369 28843 1919 NA NA NA 385 26553 1999 NA NA
1546034400.0 134.907 NA 291 721 0 NA NA NA 2097280 2097460 0 NA NA NA 1440 19606 2115 NA NA NA 738 8480 2216 NA NA
1546034400.0 134.908 NA 295 669 0 NA NA NA 2097280 2097460 0 NA NA NA 1343 20495 2207 NA NA NA 786 9199 2286 NA NA
1546034400.0 134.909 NA 140 691 0 NA NA NA 2097260 2097450 0 NA NA NA 417 18256 2087 NA NA NA 319 7563 2170 NA NA
1546034400.0 134.91 NA 133 696 0 NA NA NA 2097260 2097450 0 NA NA NA 464 16155 2044 NA NA NA 329 7110 2140 NA NA
