Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1546729200.0 205.0 NA 166 193 0 NA NA 226 246 0 NA NA 677 964 651 NA NA 792 1088 708 NA
1546729200.0 21.0 NA 156 170 0 NA NA 213 218 0 NA NA 1328 1717 766 NA NA 1414 1823 820 NA
1546729200.0 22.0 NA 163 174 0 NA NA 210 219 0 NA NA 1653 2201 734 NA NA 1769 2307 785 NA
1546729200.0 23.0 NA 158 175 0 NA NA 214 221 0 NA NA 1682 2203 743 NA NA 1798 2271 773 NA
1546729200.0 24.0 NA 156 175 0 NA NA 216 224 0 NA NA 2207 2864 764 NA NA 2347 3059 812 NA
1546729200.0 25.0 NA 160 177 0 66 NA 215 226 0 89 NA 2293 3116 728 200 NA 2421 3323 806 243
1546729200.0 25200.0 NA 169 205 0 83 NA 231 264 0 115 NA 944 1287 730 129 NA 2049 2329 752 150
1546729200.0 25202.0 NA 179 203 0 82 NA 236 265 0 115 NA 962 1458 695 154 NA 1214 1696 742 204
1546729200.0 25203.0 60 167 213 0 82 97 229 259 0 116 2441 856 1160 711 148 2528 1326 1583 740 183
1546729200.0 25204.0 60 178 201 0 83 96 230 266 0 116 2834 973 1384 722 148 4215 2322 2787 753 235
1546729200.0 25205.0 NA 169 200 0 82 NA 232 266 0 115 NA 961 1466 719 152 NA 2188 2907 752 195
1546729200.0 25400.0 0 NA NA NA NA 0 NA NA NA NA 321 NA NA NA NA 432 NA NA NA NA
1546729200.0 25401.0 0 NA NA NA NA 0 NA NA NA NA 330 NA NA NA NA 549 NA NA NA NA
1546729200.0 26.0 NA 156 173 0 NA NA 214 222 0 NA NA 1523 1888 702 NA NA 1617 1964 741 NA
1546729200.0 27.0 NA 157 176 0 NA NA 213 222 0 NA NA 1563 1820 709 NA NA 1639 1920 749 NA
1546729200.0 28.0 NA 162 175 0 NA NA 215 223 0 NA NA 1655 2268 679 NA NA 2358 2448 732 NA
1546729200.0 280.0 77 155 176 0 NA 160 204 223 0 NA 2723 415 483 644 NA 2900 667 564 700 NA
1546729200.0 29.0 NA 158 174 0 54 NA 215 222 0 79 NA 1463 1925 718 69 NA 1582 2065 753 95
1546729200.0 3.0 58 151 125 NA NA 95 187 170 NA NA 9315 595 641 NA NA 9433 673 698 NA NA
1546729200.0 30.0 NA 158 180 0 NA NA 215 222 0 NA NA 1980 2312 779 NA NA 2090 2429 811 NA
1546729200.0 31.0 NA 159 175 0 NA NA 214 221 0 NA NA 1467 1747 695 NA NA 1578 1818 743 NA
1546729200.0 32.0 NA 159 182 0 NA NA 216 223 0 NA NA 1909 2204 739 NA NA 2032 2308 777 NA
1546729200.0 33.0 NA 158 172 0 NA NA 212 221 0 NA NA 1345 1732 718 NA NA 1483 1880 749 NA
1546729200.0 34.0 56 154 176 0 NA 90 204 221 0 NA 2460 430 506 651 NA 2661 752 586 719 NA
1546729200.0 35.0 NA 163 178 0 NA NA 213 223 0 NA NA 2207 2865 979 NA NA 2809 3027 1016 NA
1546729200.0 36.0 NA 160 176 0 NA NA 216 226 0 NA NA 3196 3529 800 NA NA 3287 3671 841 NA
1546729200.0 37.0 NA 160 174 0 NA NA 218 226 0 NA NA 2318 3185 758 NA NA 2433 3269 797 NA
1546729200.0 38.0 NA 163 176 0 NA NA 214 225 0 NA NA 1815 2507 680 NA NA 2598 2640 718 NA
1546729200.0 39.0 NA 165 176 0 NA NA 219 230 0 NA NA 3153 4586 839 NA NA 3759 5008 894 NA
1546729200.0 4.17 NA 103 176 0 92 NA 149 219 0 136 NA 410 2148 398 678 NA 586 2343 447 820
1546729200.0 4.22 NA 108 43 50 0 NA 158 72 86 0 NA 651 56 72 143 NA 753 111 172 197
1546729200.0 4.23 NA 167 0 NA NA NA 219 0 NA NA NA 1671 376 NA NA NA 1851 416 NA NA
1546729200.0 4.24 NA 165 0 NA NA NA 211 0 NA NA NA 1816 363 NA NA NA 1976 408 NA NA
1546729200.0 4.25 NA 162 0 NA NA NA 208 0 NA NA NA 1725 343 NA NA NA 1869 407 NA NA
1546729200.0 4.26 NA 163 0 NA NA NA 209 0 NA NA NA 2128 362 NA NA NA 2290 425 NA NA
1546729200.0 4.27 NA 163 0 NA NA NA 210 0 NA NA NA 2189 306 NA NA NA 2313 359 NA NA
1546729200.0 4.28 NA 172 0 NA NA NA 226 0 NA NA NA 1115 490 NA NA NA 1332 535 NA NA
1546729200.0 4.29 NA 104 183 0 91 NA 149 222 0 137 NA 464 2336 443 752 NA 625 2553 496 902
1546729200.0 4.34 NA 178 0 NA NA NA 229 0 NA NA NA 2186 538 NA NA NA 2452 581 NA NA
1546729200.0 4.35 NA 165 0 NA NA NA 213 0 NA NA NA 3165 357 NA NA NA 3325 421 NA NA
1546729200.0 4.36 NA 163 0 NA NA NA 209 0 NA NA NA 2257 323 NA NA NA 2408 361 NA NA
1546729200.0 4.37 NA 167 0 NA NA NA 213 0 NA NA NA 2807 339 NA NA NA 2999 405 NA NA
1546729200.0 4.4 NA 105 184 0 NA NA 152 238 0 NA NA 559 3683 489 NA NA 655 3782 520 NA
1546729200.0 4.41 NA 111 184 0 NA NA 152 238 0 NA NA 1063 4900 474 NA NA 1228 5066 537 NA
1546729200.0 4.42 NA 107 187 0 NA NA 154 238 0 NA NA 1122 5842 483 NA NA 1213 6031 541 NA
1546729200.0 4.43 NA 112 181 0 NA NA 150 239 0 NA NA 881 4336 617 NA NA 1521 4535 667 NA
1546729200.0 4.44 NA 103 181 0 NA NA 150 238 0 NA NA 872 4175 466 NA NA 939 4295 506 NA
1546729200.0 4.45 NA 105 185 0 NA NA 154 238 0 NA NA 1203 5940 499 NA NA 1329 6134 558 NA
1546729200.0 4.51 NA 105 187 0 NA NA 152 239 0 NA NA 766 5229 454 NA NA 872 5372 509 NA
1546729200.0 4.52 NA 104 189 0 NA NA 154 238 0 NA NA 1431 6979 483 NA NA 1585 7150 532 NA
1546729200.0 4.53 NA 106 187 0 NA NA 155 238 0 NA NA 1433 6228 473 NA NA 1502 6354 502 NA
1546729200.0 4.54 NA 109 192 0 NA NA 152 242 0 NA NA 1319 6383 479 NA NA 1953 6702 521 NA
1546729200.0 4.55 NA 109 188 0 NA NA 155 238 0 NA NA 1738 7116 486 NA NA 1833 7277 536 NA
1546729200.0 4.58 NA 172 0 NA NA NA 236 0 NA NA NA 3665 363 NA NA NA 3896 409 NA NA
1546729200.0 4.6 NA 158 0 NA NA NA 204 0 NA NA NA 1309 169 NA NA NA 1593 241 NA NA
1546729200.0 4.61 NA 103 193 0 NA NA 153 243 0 NA NA 869 6365 488 NA NA 1015 6502 525 NA
1546729200.0 4.62 NA 104 188 0 NA NA 154 238 0 NA NA 1257 6411 478 NA NA 1335 6589 505 NA
1546729200.0 4.63 NA 106 187 0 NA NA 153 238 0 NA NA 1543 7015 474 NA NA 1702 7172 520 NA
1546729200.0 4.64 NA 109 188 0 NA NA 153 238 0 NA NA 1398 6781 472 NA NA 1480 6903 547 NA
1546729200.0 4.65 NA 112 195 0 NA NA 157 256 0 NA NA 2096 9084 484 NA NA 2736 9528 535 NA
1546729200.0 4.68 NA 183 0 NA NA NA 235 0 NA NA NA 4880 334 NA NA NA 5151 416 NA NA
1546729200.0 4.71 NA 110 185 0 78 NA 150 238 0 112 NA 571 4532 436 357 NA 710 4832 485 414
1546729200.0 4.72 NA 103 187 0 72 NA 152 238 0 108 NA 1122 5640 464 398 NA 1240 5771 492 464
1546729200.0 4.73 NA 106 190 0 73 NA 155 244 0 112 NA 1463 6578 465 474 NA 1648 6831 552 553
1546729200.0 4.74 NA 105 185 0 72 NA 154 238 0 108 NA 1150 5669 464 466 NA 1253 5783 526 516
1546729200.0 4.75 NA 108 188 0 72 NA 154 238 0 108 NA 1436 6107 457 462 NA 1531 6257 492 532
1546729200.0 4.76 NA 175 0 NA NA NA 233 0 NA NA NA 5911 360 NA NA NA 6306 402 NA NA
1546729200.0 4.78 NA 174 0 NA NA NA 236 0 NA NA NA 4145 343 NA NA NA 4301 415 NA NA
1546729200.0 400.0 239 0 NA NA NA 302 0 NA NA NA 1183 90 NA NA NA 1280 108 NA NA NA
1546729200.0 4000.0 NA 163 177 NA NA NA 217 226 NA NA NA 2161 3017 NA NA NA 2852 3328 NA NA
1546729200.0 4001.0 NA 168 194 NA NA NA 231 252 NA NA NA 822 1197 NA NA NA 962 1328 NA NA
1546729200.0 4002.0 NA 159 173 NA NA NA 215 222 NA NA NA 1468 1929 NA NA NA 1579 2067 NA NA
1546729200.0 4003.0 NA 156 177 NA NA NA 215 222 NA NA NA 1704 2125 NA NA NA 1790 2198 NA NA
1546729200.0 4006.0 48 167 192 NA NA 81 224 250 NA NA 773 690 972 NA NA 822 859 1088 NA NA
1546729200.0 4007.0 50 166 192 NA NA 85 221 250 NA NA 467 368 429 NA NA 510 469 563 NA NA
1546729200.0 4008.0 51 171 202 NA NA 85 228 261 NA NA 547 404 541 NA NA 581 533 612 NA NA
1546729200.0 401.0 245 0 NA NA NA 313 0 NA NA NA 1291 100 NA NA NA 1603 144 NA NA NA
1546729200.0 43.0 NA 156 174 0 NA NA 213 223 0 NA NA 1734 2603 736 NA NA 1843 2691 771 NA
1546729200.0 44.0 NA 157 173 0 NA NA 215 224 0 NA NA 1852 2232 685 NA NA 1941 2366 725 NA
1546729200.0 45.0 NA 165 173 0 NA NA 215 223 0 NA NA 2199 2921 982 NA NA 2789 3133 1035 NA
1546729200.0 5.1 214 0 NA NA NA 276 0 NA NA NA 759 91 NA NA NA 835 136 NA NA NA
1546729200.0 5.2 200 0 NA NA NA 259 0 NA NA NA 562 75 NA NA NA 629 139 NA NA NA
1546729200.0 5.3 201 0 NA NA NA 259 0 NA NA NA 574 74 NA NA NA 689 120 NA NA NA
1546729200.0 5.4 213 0 NA NA NA 271 0 NA NA NA 601 81 NA NA NA 734 123 NA NA NA
1546729200.0 5.5 215 0 NA NA NA 272 0 NA NA NA 633 83 NA NA NA 710 109 NA NA NA
1546729200.0 5.6 216 0 NA NA NA 275 0 NA NA NA 734 87 NA NA NA 807 125 NA NA NA
1546729200.0 5.7 213 0 NA NA NA 271 0 NA NA NA 587 75 NA NA NA 681 102 NA NA NA
1546729200.0 50000.0 NA 106 191 NA NA NA 153 243 NA NA NA 882 6170 NA NA NA 1064 6379 NA NA
1546729200.0 501.0 24 0 NA NA NA 49 0 NA NA NA 14 11 NA NA NA 40 33 NA NA NA
1546729200.0 502.0 25 0 NA NA NA 49 0 NA NA NA 19 11 NA NA NA 47 31 NA NA NA
1546729200.0 50200.0 NA 167 205 0 83 NA 232 264 0 115 NA 851 1320 676 132 NA 1802 1551 722 181
1546729200.0 50202.0 NA 175 207 0 81 NA 235 265 0 115 NA 965 1727 711 176 NA 1201 1974 747 231
1546729200.0 50203.0 61 173 212 0 75 97 230 272 0 116 2471 930 1630 732 156 3820 1257 2082 759 190
1546729200.0 50204.0 65 168 200 0 82 96 228 264 0 116 2901 951 1388 707 176 3032 1204 1635 790 233
1546729200.0 50205.0 NA 168 201 0 78 NA 231 265 0 115 NA 906 1398 730 135 NA 2000 2625 770 194
1546729200.0 503.0 25 0 NA NA NA 51 0 NA NA NA 68 11 NA NA NA 88 30 NA NA NA
1546729200.0 504.0 26 0 NA NA NA 51 0 NA NA NA 40 11 NA NA NA 65 32 NA NA NA
1546729200.0 505.0 25 0 NA NA NA 51 0 NA NA NA 42 11 NA NA NA 64 32 NA NA NA
1546729200.0 506.0 32 0 NA NA NA 51 0 NA NA NA 39 12 NA NA NA 113 32 NA NA NA
1546729200.0 507.0 25 0 NA NA NA 51 0 NA NA NA 67 11 NA NA NA 91 30 NA NA NA
1546729200.0 508.0 31 0 NA NA NA 51 0 NA NA NA 33 11 NA NA NA 55 30 NA NA NA
1546729200.0 509.0 25 0 NA NA NA 50 0 NA NA NA 29 11 NA NA NA 56 34 NA NA NA
1546729200.0 510.0 24 0 NA NA NA 51 0 NA NA NA 120 12 NA NA NA 144 35 NA NA NA
1546729200.0 511.0 29 0 NA NA NA 55 0 NA NA NA 265 12 NA NA NA 303 44 NA NA NA
1546729200.0 512.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 90 NA NA NA NA
1546729200.0 513.0 30 0 NA NA NA 65 0 NA NA NA 31 11 NA NA NA 66 30 NA NA NA
1546729200.0 514.0 32 0 NA NA NA 51 0 NA NA NA 41 12 NA NA NA 129 53 NA NA NA
1546729200.0 515.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 119 NA NA NA NA
1546729200.0 516.0 28 0 NA NA NA 65 0 NA NA NA 31 11 NA NA NA 54 34 NA NA NA
1546729200.0 517.0 27 0 NA NA NA 51 0 NA NA NA 43 10 NA NA NA 69 32 NA NA NA
1546729200.0 518.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 88 NA NA NA NA
1546729200.0 519.0 32 0 NA NA NA 65 0 NA NA NA 32 10 NA NA NA 52 29 NA NA NA
1546729200.0 520.0 31 0 NA NA NA 51 0 NA NA NA 40 11 NA NA NA 63 29 NA NA NA
1546729200.0 522.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 124 NA NA NA NA
1546729200.0 523.0 36 0 NA NA NA 65 0 NA NA NA 34 11 NA NA NA 55 38 NA NA NA
1546729200.0 524.0 27 0 NA NA NA 51 0 NA NA NA 40 11 NA NA NA 63 35 NA NA NA
1546729200.0 525.0 30 0 NA NA NA 65 0 NA NA NA 34 11 NA NA NA 55 32 NA NA NA
1546729200.0 526.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 144 NA NA NA NA
1546729200.0 527.0 32 0 NA NA NA 52 0 NA NA NA 44 12 NA NA NA 84 36 NA NA NA
1546729200.0 528.0 27 0 NA NA NA 65 0 NA NA NA 35 11 NA NA NA 55 31 NA NA NA
