Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1546124400.0 1355.0 63 161 184 0 NA 99 210 232 0 NA 4406 525 655 724 NA 4527 680 782 762 NA
1546124400.0 14.0 NA 156 170 0 NA NA 214 222 0 NA NA 2084 3204 1052 NA NA 2318 3512 1181 NA
1546124400.0 140.51 NA 53 157 0 NA NA 89 202 0 NA NA 3238 2789 776 NA NA 3440 3564 938 NA
1546124400.0 140.52 NA 161 149 0 NA NA 209 190 0 NA NA 2603 1205 555 NA NA 3071 1353 599 NA
1546124400.0 140.53 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1546124400.0 144.6 NA 157 NA NA NA NA 204 NA NA NA NA 1393 NA NA NA NA 1571 NA NA NA
1546124400.0 15.0 NA 157 170 0 NA NA 209 217 0 NA NA 1193 1396 682 NA NA 1682 1479 717 NA
1546124400.0 16.0 NA 153 172 0 NA NA 214 220 0 NA NA 1520 1735 700 NA NA 1668 1832 735 NA
1546124400.0 17.0 NA 151 168 0 NA NA 210 218 0 NA NA 1757 2128 862 NA NA 1924 2410 932 NA
1546124400.0 18.0 NA 151 169 0 NA NA 209 217 0 NA NA 1144 1306 689 NA NA 1259 1387 749 NA
1546124400.0 19.0 NA 158 170 0 NA NA 209 217 0 NA NA 1215 1410 688 NA NA 1680 1504 721 NA
1546124400.0 2.0 54 147 121 NA NA 91 185 169 NA NA 3311 424 466 NA NA 3362 522 569 NA NA
1546124400.0 20.0 NA 152 168 0 NA NA 212 218 0 NA NA 1707 2221 1006 NA NA 1856 2458 1075 NA
1546124400.0 200.0 NA 169 195 0 NA NA 230 252 0 NA NA 833 1249 726 NA NA 944 1357 751 NA
1546124400.0 201.0 NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA
1546124400.0 202.0 NA 168 194 0 NA NA 231 252 0 NA NA 928 1319 708 NA NA 1108 1460 746 NA
1546124400.0 203.0 NA 167 194 0 NA NA 229 247 0 NA NA 845 1087 700 NA NA 1009 1224 775 NA
1546124400.0 204.0 53 164 187 0 NA 90 224 246 0 NA 4503 1033 1515 1031 NA 4797 1226 1761 1141 NA
1546124400.0 205.0 NA 166 189 0 NA NA 226 246 0 NA NA 745 1052 710 NA NA 900 1159 747 NA
1546124400.0 21.0 NA 155 168 0 NA NA 212 218 0 NA NA 1768 2507 1069 NA NA 2016 2819 1119 NA
1546124400.0 22.0 NA 151 168 0 NA NA 210 219 0 NA NA 2007 2969 935 NA NA 2241 3301 1007 NA
1546124400.0 23.0 NA 158 171 0 NA NA 214 221 0 NA NA 2093 3026 1033 NA NA 2330 3280 1109 NA
1546124400.0 24.0 NA 158 173 0 NA NA 215 224 0 NA NA 2789 4058 1078 NA NA 3044 4392 1211 NA
1546124400.0 25.0 NA 157 176 0 62 NA 215 226 0 89 NA 2238 3142 746 191 NA 2327 3282 797 239
1546124400.0 25200.0 NA 171 196 0 73 NA 231 264 0 115 NA 1192 1895 1045 203 NA 2527 3138 1218 239
1546124400.0 25202.0 NA 181 206 0 81 NA 236 265 0 115 NA 1026 1536 733 180 NA 2497 1813 764 230
1546124400.0 25203.0 60 166 195 0 72 97 229 259 0 116 3910 1203 1596 1015 210 4623 1615 2006 1147 257
1546124400.0 25204.0 63 181 210 0 75 96 229 266 0 116 2669 891 1262 719 143 4176 2016 2629 770 184
1546124400.0 25205.0 NA 168 197 0 75 NA 232 266 0 115 NA 1251 2092 1059 202 NA 3336 3508 1138 349
1546124400.0 25400.0 0 NA NA NA NA 0 NA NA NA NA 490 NA NA NA NA 584 NA NA NA NA
1546124400.0 25401.0 0 NA NA NA NA 0 NA NA NA NA 485 NA NA NA NA 722 NA NA NA NA
1546124400.0 26.0 NA 153 171 0 NA NA 214 222 0 NA NA 2186 2656 672 NA NA 2402 2820 696 NA
1546124400.0 27.0 NA 154 171 0 NA NA 212 222 0 NA NA 2137 2612 999 NA NA 2361 2868 1100 NA
1546124400.0 28.0 NA 163 174 0 NA NA 214 223 0 NA NA 1777 2419 741 NA NA 1907 2526 781 NA
1546124400.0 280.0 77 155 177 0 NA 160 204 223 0 NA 3001 450 501 701 NA 3062 558 560 767 NA
1546124400.0 29.0 NA 155 177 0 58 NA 215 222 0 79 NA 1569 2024 702 73 NA 1701 2082 725 101
1546124400.0 3.0 61 146 127 NA NA 95 187 170 NA NA 8924 577 621 NA NA 9089 673 685 NA NA
1546124400.0 30.0 NA 158 171 0 NA NA 215 222 0 NA NA 2301 3035 1016 NA NA 2413 3221 1088 NA
1546124400.0 31.0 NA 153 171 0 NA NA 214 221 0 NA NA 2106 2424 738 NA NA 2301 2593 809 NA
1546124400.0 32.0 NA 159 171 0 NA NA 216 223 0 NA NA 2301 2957 973 NA NA 2461 3223 1030 NA
1546124400.0 33.0 NA 155 173 0 NA NA 213 221 0 NA NA 1506 1804 721 NA NA 1645 1868 762 NA
1546124400.0 34.0 53 154 176 0 NA 90 204 221 0 NA 2999 444 537 696 NA 3060 553 594 742 NA
1546124400.0 35.0 NA 158 171 0 NA NA 213 223 0 NA NA 2403 3164 1031 NA NA 2686 3382 1099 NA
1546124400.0 36.0 NA 168 182 0 NA NA 216 226 0 NA NA 3217 3508 773 NA NA 3723 3718 823 NA
1546124400.0 37.0 NA 158 173 0 NA NA 218 226 0 NA NA 3044 4528 1062 NA NA 3354 4894 1129 NA
1546124400.0 38.0 NA 159 176 0 NA NA 214 225 0 NA NA 1912 2629 722 NA NA 2006 2724 753 NA
1546124400.0 39.0 NA 163 178 0 NA NA 219 230 0 NA NA 2631 3722 761 NA NA 2754 3811 796 NA
1546124400.0 4.17 NA 103 175 0 91 NA 149 218 0 136 NA 431 2350 432 729 NA 594 2490 466 819
1546124400.0 4.22 NA 110 50 57 0 NA 158 72 86 0 NA 657 58 66 129 NA 728 96 100 158
1546124400.0 4.23 NA 170 0 NA NA NA 219 0 NA NA NA 1792 402 NA NA NA 2033 463 NA NA
1546124400.0 4.24 NA 165 0 NA NA NA 211 0 NA NA NA 1946 383 NA NA NA 2134 428 NA NA
1546124400.0 4.25 NA 164 0 NA NA NA 209 0 NA NA NA 1834 372 NA NA NA 1981 419 NA NA
1546124400.0 4.26 NA 163 0 NA NA NA 209 0 NA NA NA 2283 386 NA NA NA 2412 433 NA NA
1546124400.0 4.27 NA 167 0 NA NA NA 210 0 NA NA NA 2332 334 NA NA NA 2462 382 NA NA
1546124400.0 4.28 NA 174 0 NA NA NA 226 0 NA NA NA 1215 526 NA NA NA 1552 574 NA NA
1546124400.0 4.29 NA 107 176 0 89 NA 149 222 0 137 NA 474 2503 470 748 NA 620 2677 530 893
1546124400.0 4.34 NA 179 0 NA NA NA 229 0 NA NA NA 2359 580 NA NA NA 2577 646 NA NA
1546124400.0 4.35 NA 163 0 NA NA NA 213 0 NA NA NA 4652 540 NA NA NA 5333 621 NA NA
1546124400.0 4.36 NA 164 0 NA NA NA 209 0 NA NA NA 2441 347 NA NA NA 2603 408 NA NA
1546124400.0 4.37 NA 165 0 NA NA NA 212 0 NA NA NA 3036 356 NA NA NA 3222 417 NA NA
1546124400.0 4.4 NA 104 183 0 NA NA 152 238 0 NA NA 654 5169 662 NA NA 764 5706 736 NA
1546124400.0 4.41 NA 103 185 0 NA NA 152 238 0 NA NA 1007 4893 478 NA NA 1119 5149 521 NA
1546124400.0 4.42 NA 111 186 0 NA NA 154 238 0 NA NA 1143 5845 493 NA NA 1678 6206 541 NA
1546124400.0 4.43 NA 103 180 0 NA NA 150 238 0 NA NA 824 4851 634 NA NA 995 5615 690 NA
1546124400.0 4.44 NA 101 181 0 NA NA 150 238 0 NA NA 884 4194 465 NA NA 950 4312 548 NA
1546124400.0 4.45 NA 105 185 0 NA NA 154 238 0 NA NA 1782 6205 415 NA NA 2006 6581 442 NA
1546124400.0 4.51 NA 106 187 0 NA NA 153 239 0 NA NA 750 5353 473 NA NA 825 5512 542 NA
1546124400.0 4.52 NA 106 186 0 NA NA 155 238 0 NA NA 1385 6834 475 NA NA 1473 7044 524 NA
1546124400.0 4.53 NA 106 186 0 NA NA 155 238 0 NA NA 1410 5992 462 NA NA 1491 6163 504 NA
1546124400.0 4.54 NA 104 191 0 NA NA 153 242 0 NA NA 1673 9001 707 NA NA 1828 9663 822 NA
1546124400.0 4.55 NA 116 187 0 NA NA 156 238 0 NA NA 1710 6885 474 NA NA 2271 7109 521 NA
1546124400.0 4.58 NA 170 0 NA NA NA 236 0 NA NA NA 5153 324 NA NA NA 5795 365 NA NA
1546124400.0 4.6 NA 157 0 NA NA NA 204 0 NA NA NA 1415 177 NA NA NA 1630 298 NA NA
1546124400.0 4.61 NA 103 192 0 NA NA 153 243 0 NA NA 1230 7050 410 NA NA 1468 7367 451 NA
1546124400.0 4.62 NA 114 185 0 NA NA 154 238 0 NA NA 1228 6196 463 NA NA 1326 6480 510 NA
1546124400.0 4.63 NA 107 184 0 NA NA 154 238 0 NA NA 1504 6879 464 NA NA 1615 7134 503 NA
1546124400.0 4.64 NA 109 184 0 NA NA 153 238 0 NA NA 1346 6633 456 NA NA 1446 6840 498 NA
1546124400.0 4.65 NA 115 196 0 NA NA 157 256 0 NA NA 1991 8801 465 NA NA 2680 9142 524 NA
1546124400.0 4.68 NA 175 0 NA NA NA 235 0 NA NA NA 5189 364 NA NA NA 5332 401 NA NA
1546124400.0 4.71 NA 107 184 0 70 NA 150 238 0 112 NA 559 4615 461 378 NA 637 4743 520 464
1546124400.0 4.72 NA 105 181 0 71 NA 152 238 0 108 NA 1125 5602 455 386 NA 1260 5823 499 437
1546124400.0 4.73 NA 113 187 0 79 NA 155 244 0 112 NA 1420 6491 451 452 NA 1974 6835 498 560
1546124400.0 4.74 NA 110 184 0 78 NA 154 238 0 108 NA 1104 5579 450 407 NA 1210 5920 488 473
1546124400.0 4.75 NA 106 183 0 71 NA 154 238 0 108 NA 1396 5976 445 408 NA 1487 6203 488 472
1546124400.0 4.76 NA 174 0 NA NA NA 233 0 NA NA NA 6241 369 NA NA NA 6448 456 NA NA
1546124400.0 4.78 NA 172 0 NA NA NA 236 0 NA NA NA 5817 302 NA NA NA 6538 352 NA NA
1546124400.0 400.0 241 0 NA NA NA 302 0 NA NA NA 1291 116 NA NA NA 1474 150 NA NA NA
1546124400.0 4000.0 NA 157 175 NA NA NA 215 226 NA NA NA 2249 3160 NA NA NA 2365 3311 NA NA
1546124400.0 4001.0 NA 170 196 NA NA NA 231 252 NA NA NA 907 1319 NA NA NA 1062 1443 NA NA
1546124400.0 4002.0 NA 163 173 NA NA NA 215 222 NA NA NA 1653 2071 NA NA NA 2111 2205 NA NA
1546124400.0 4003.0 NA 155 171 NA NA NA 215 222 NA NA NA 2325 2876 NA NA NA 2555 3157 NA NA
1546124400.0 4006.0 49 167 200 NA NA 81 224 250 NA NA 852 738 1046 NA NA 890 873 1247 NA NA
1546124400.0 4007.0 51 166 194 NA NA 85 221 250 NA NA 516 394 480 NA NA 542 509 558 NA NA
1546124400.0 4008.0 51 170 201 NA NA 85 228 261 NA NA 614 430 592 NA NA 654 586 658 NA NA
1546124400.0 401.0 242 0 NA NA NA 313 0 NA NA NA 1413 112 NA NA NA 1742 162 NA NA NA
1546124400.0 43.0 NA 157 173 0 NA NA 213 223 0 NA NA 1720 2646 741 NA NA 1853 2814 773 NA
1546124400.0 44.0 NA 157 177 0 NA NA 215 224 0 NA NA 1969 2173 673 NA NA 2086 2221 697 NA
1546124400.0 45.0 NA 159 172 0 NA NA 215 223 0 NA NA 2427 3236 1055 NA NA 2570 3504 1135 NA
1546124400.0 5.1 215 0 NA NA NA 276 0 NA NA NA 761 96 NA NA NA 896 143 NA NA NA
1546124400.0 5.2 199 0 NA NA NA 259 0 NA NA NA 900 115 NA NA NA 1196 138 NA NA NA
1546124400.0 5.3 200 0 NA NA NA 259 0 NA NA NA 911 117 NA NA NA 1197 140 NA NA NA
1546124400.0 5.4 209 0 NA NA NA 271 0 NA NA NA 957 129 NA NA NA 1268 149 NA NA NA
1546124400.0 5.5 210 0 NA NA NA 272 0 NA NA NA 965 128 NA NA NA 1079 148 NA NA NA
1546124400.0 5.6 213 0 NA NA NA 275 0 NA NA NA 1087 134 NA NA NA 1325 166 NA NA NA
1546124400.0 5.7 208 0 NA NA NA 271 0 NA NA NA 967 126 NA NA NA 1228 144 NA NA NA
1546124400.0 50000.0 NA 103 192 NA NA NA 153 243 NA NA NA 852 6191 NA NA NA 944 6335 NA NA
1546124400.0 501.0 29 0 NA NA NA 49 0 NA NA NA 17 13 NA NA NA 55 53 NA NA NA
1546124400.0 502.0 26 0 NA NA NA 49 0 NA NA NA 23 13 NA NA NA 116 28 NA NA NA
1546124400.0 50200.0 NA 170 203 0 75 NA 232 264 0 115 NA 914 1491 727 148 NA 1181 1706 800 201
1546124400.0 50202.0 NA 171 204 0 78 NA 235 265 0 115 NA 992 1720 731 150 NA 2718 2097 784 207
1546124400.0 50203.0 59 168 205 0 73 97 230 272 0 116 3868 1246 2244 1073 214 5080 1415 2629 1188 275
1546124400.0 50204.0 60 169 201 0 77 96 228 264 0 116 2658 832 1401 713 138 2793 1074 1803 767 187
1546124400.0 50205.0 NA 165 197 0 74 NA 231 265 0 115 NA 1137 2111 1037 199 NA 3285 3297 1133 299
1546124400.0 503.0 25 0 NA NA NA 51 0 NA NA NA 93 13 NA NA NA 137 26 NA NA NA
1546124400.0 504.0 25 0 NA NA NA 51 0 NA NA NA 46 9 NA NA NA 68 83 NA NA NA
1546124400.0 505.0 25 0 NA NA NA 51 0 NA NA NA 55 13 NA NA NA 150 27 NA NA NA
1546124400.0 506.0 29 0 NA NA NA 51 0 NA NA NA 37 11 NA NA NA 72 32 NA NA NA
1546124400.0 507.0 24 0 NA NA NA 51 0 NA NA NA 94 13 NA NA NA 124 27 NA NA NA
1546124400.0 508.0 25 0 NA NA NA 51 0 NA NA NA 41 13 NA NA NA 63 26 NA NA NA
1546124400.0 509.0 24 0 NA NA NA 50 0 NA NA NA 36 11 NA NA NA 59 23 NA NA NA
1546124400.0 510.0 24 0 NA NA NA 51 0 NA NA NA 146 10 NA NA NA 198 23 NA NA NA
1546124400.0 511.0 29 0 NA NA NA 55 0 NA NA NA 553 13 NA NA NA 585 26 NA NA NA
1546124400.0 512.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 103 NA NA NA NA
1546124400.0 513.0 28 0 NA NA NA 65 0 NA NA NA 38 10 NA NA NA 157 22 NA NA NA
1546124400.0 514.0 29 0 NA NA NA 51 0 NA NA NA 37 11 NA NA NA 72 31 NA NA NA
1546124400.0 515.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 100 NA NA NA NA
1546124400.0 516.0 28 0 NA NA NA 65 0 NA NA NA 38 12 NA NA NA 61 23 NA NA NA
1546124400.0 517.0 25 0 NA NA NA 51 0 NA NA NA 54 12 NA NA NA 78 27 NA NA NA
1546124400.0 518.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 140 NA NA NA NA
1546124400.0 519.0 28 0 NA NA NA 65 0 NA NA NA 30 9 NA NA NA 52 27 NA NA NA
1546124400.0 520.0 26 0 NA NA NA 51 0 NA NA NA 42 11 NA NA NA 90 38 NA NA NA
1546124400.0 522.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 132 NA NA NA NA
1546124400.0 523.0 28 0 NA NA NA 65 0 NA NA NA 41 13 NA NA NA 64 27 NA NA NA
1546124400.0 524.0 25 0 NA NA NA 51 0 NA NA NA 52 11 NA NA NA 76 21 NA NA NA
1546124400.0 525.0 28 0 NA NA NA 65 0 NA NA NA 39 9 NA NA NA 61 51 NA NA NA
1546124400.0 526.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 183 NA NA NA NA
