Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1546729200.0 1317.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1318.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1319.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 132.0 53 78 190 NA NA NA NA NA 96 149 254 NA NA NA NA NA 2912 399 520 NA NA NA NA NA 2969 429 598 NA NA NA NA NA
1546729200.0 1320.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1321.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1322.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1323.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1324.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1325.0 NA 170 252 0 74 NA NA NA NA 229 316 0 110 NA NA NA NA 733 1562 1808 152 NA NA NA NA 814 1655 1831 225 NA NA NA
1546729200.0 1326.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1327.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1328.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1329.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 133.0 58 78 191 NA NA NA NA NA 102 149 255 NA NA NA NA NA 4755 361 601 NA NA NA NA NA 4881 407 879 NA NA NA NA NA
1546729200.0 1330.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1331.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1332.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1333.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1334.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1335.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1336.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1337.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1338.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1339.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 134.0 NA 215 38 0 NA NA NA NA NA 282 71 0 NA NA NA NA NA 2958 8 10 NA NA NA NA NA 3036 19 129 NA NA NA NA
1546729200.0 134.701 NA 45 238 0 NA NA NA NA NA 85 307 0 NA NA NA NA NA 131 3648 375 NA NA NA NA NA 150 3770 398 NA NA NA NA
1546729200.0 134.702 NA 44 229 0 NA NA NA NA NA 82 303 0 NA NA NA NA NA 159 5068 399 NA NA NA NA NA 209 5301 450 NA NA NA NA
1546729200.0 134.703 NA 36 236 0 NA NA NA NA NA 87 314 0 NA NA NA NA NA 151 5129 503 NA NA NA NA NA 173 5385 521 NA NA NA NA
1546729200.0 134.704 NA 44 230 0 NA NA NA NA NA 83 307 0 NA NA NA NA NA 153 4869 414 NA NA NA NA NA 179 5157 441 NA NA NA NA
1546729200.0 134.705 NA 48 227 0 NA NA NA NA NA 87 315 0 NA NA NA NA NA 152 5567 433 NA NA NA NA NA 270 6444 497 NA NA NA NA
1546729200.0 134.706 NA 40 244 0 NA NA NA NA NA 86 316 0 NA NA NA NA NA 150 5177 423 NA NA NA NA NA 177 5384 460 NA NA NA NA
1546729200.0 134.707 NA 47 225 0 NA NA NA NA NA 85 301 0 NA NA NA NA NA 147 4965 398 NA NA NA NA NA 314 5722 429 NA NA NA NA
1546729200.0 134.708 NA 36 234 0 NA NA NA NA NA 84 303 0 NA NA NA NA NA 184 4750 392 NA NA NA NA NA 238 4940 412 NA NA NA NA
1546729200.0 134.709 NA 41 227 0 NA NA NA NA NA 87 314 0 NA NA NA NA NA 150 4968 430 NA NA NA NA NA 196 5401 458 NA NA NA NA
1546729200.0 134.71 NA 35 228 0 NA NA NA NA NA 79 295 0 NA NA NA NA NA 124 3191 420 NA NA NA NA NA 153 3378 446 NA NA NA NA
1546729200.0 134.801 NA 42 228 0 NA NA NA NA NA 84 308 0 NA NA NA NA NA 141 4247 499 NA NA NA NA NA 167 4705 534 NA NA NA NA
1546729200.0 134.802 NA 44 229 0 NA NA NA NA NA 87 313 0 NA NA NA NA NA 183 6402 493 NA NA NA NA NA 403 7141 572 NA NA NA NA
1546729200.0 134.803 NA 44 228 0 NA NA NA NA NA 87 312 0 NA NA NA NA NA 177 5902 437 NA NA NA NA NA 213 6470 464 NA NA NA NA
1546729200.0 134.804 NA 44 220 0 NA NA NA NA NA 86 315 0 NA NA NA NA NA 195 6547 413 NA NA NA NA NA 219 6961 438 NA NA NA NA
1546729200.0 134.805 NA 43 240 0 NA NA NA NA NA 88 316 0 NA NA NA NA NA 212 6186 395 NA NA NA NA NA 240 6709 413 NA NA NA NA
1546729200.0 134.806 NA 41 244 0 NA NA NA NA NA 85 316 0 NA NA NA NA NA 244 7008 461 NA NA NA NA NA 274 7454 500 NA NA NA NA
1546729200.0 134.807 NA 88 244 0 NA NA NA NA NA 147 330 0 NA NA NA NA NA 681 6660 444 NA NA NA NA NA 764 6960 467 NA NA NA NA
1546729200.0 134.808 NA 81 251 0 NA NA NA NA NA 146 329 0 NA NA NA NA NA 558 5619 367 NA NA NA NA NA 592 5924 392 NA NA NA NA
1546729200.0 134.809 NA 34 231 0 NA NA NA NA NA 83 307 0 NA NA NA NA NA 188 5868 408 NA NA NA NA NA 207 6074 425 NA NA NA NA
1546729200.0 134.81 NA 43 228 0 NA NA NA NA NA 83 315 0 NA NA NA NA NA 179 6201 401 NA NA NA NA NA 216 6692 445 NA NA NA NA
1546729200.0 134.811 NA 44 228 0 NA NA NA NA NA 85 309 0 NA NA NA NA NA 197 6293 366 NA NA NA NA NA 215 6788 385 NA NA NA NA
1546729200.0 134.812 NA 39 227 0 NA NA NA NA NA 83 294 0 NA NA NA NA NA 150 4192 484 NA NA NA NA NA 294 4589 514 NA NA NA NA
1546729200.0 134.813 NA 117 57 0 NA NA NA NA NA 198 96 0 NA NA NA NA NA 534 61 133 NA NA NA NA NA 610 81 151 NA NA NA NA
1546729200.0 134.901 NA 43 227 0 NA NA NA NA NA 84 303 0 NA NA NA NA NA 156 4463 517 NA NA NA NA NA 189 4738 538 NA NA NA NA
1546729200.0 134.902 NA 37 233 0 NA NA NA NA NA 88 297 0 NA NA NA NA NA 183 4392 378 NA NA NA NA NA 220 4495 399 NA NA NA NA
1546729200.0 134.903 NA 46 223 0 NA NA NA NA NA 88 298 0 NA NA NA NA NA 168 4422 447 NA NA NA NA NA 323 5346 475 NA NA NA NA
1546729200.0 134.904 NA 43 225 0 NA NA NA NA NA 86 301 0 NA NA NA NA NA 178 5320 397 NA NA NA NA NA 214 6153 419 NA NA NA NA
1546729200.0 134.905 NA 40 222 0 NA NA NA NA NA 86 299 0 NA NA NA NA NA 178 5266 540 NA NA NA NA NA 202 5535 562 NA NA NA NA
1546729200.0 134.906 NA 44 223 0 NA NA NA NA NA 86 302 0 NA NA NA NA NA 162 5106 388 NA NA NA NA NA 202 5512 409 NA NA NA NA
1546729200.0 134.907 NA 79 252 0 NA NA NA NA NA 146 315 0 NA NA NA NA NA 474 4564 424 NA NA NA NA NA 507 4739 450 NA NA NA NA
1546729200.0 134.908 NA 80 249 0 NA NA NA NA NA 148 322 0 NA NA NA NA NA 491 4790 432 NA NA NA NA NA 516 5011 452 NA NA NA NA
1546729200.0 134.909 NA 39 226 0 NA NA NA NA NA 87 294 0 NA NA NA NA NA 180 5638 474 NA NA NA NA NA 204 5974 492 NA NA NA NA
1546729200.0 134.91 NA 42 227 0 NA NA NA NA NA 86 291 0 NA NA NA NA NA 169 4960 477 NA NA NA NA NA 336 5464 502 NA NA NA NA
1546729200.0 134.911 NA 36 226 0 NA NA NA NA NA 85 301 0 NA NA NA NA NA 189 5380 502 NA NA NA NA NA 210 5837 537 NA NA NA NA
1546729200.0 134.912 NA 34 227 0 NA NA NA NA NA 83 288 0 NA NA NA NA NA 170 3922 482 NA NA NA NA NA 289 4346 533 NA NA NA NA
1546729200.0 134.99601 NA 37 201 0 NA NA NA NA NA 85 311 0 NA NA NA NA NA 194 6958 398 NA NA NA NA NA 217 7563 418 NA NA NA NA
1546729200.0 134.99602 NA 34 227 0 NA NA NA NA NA 86 299 0 NA NA NA NA NA 170 4021 417 NA NA NA NA NA 225 4267 457 NA NA NA NA
1546729200.0 134.99603 NA 45 223 0 NA NA NA NA NA 86 311 0 NA NA NA NA NA 197 5721 383 NA NA NA NA NA 231 6235 402 NA NA NA NA
1546729200.0 134.99901 NA 41 228 0 NA NA NA NA NA 86 298 0 NA NA NA NA NA 164 5024 466 NA NA NA NA NA 203 5499 489 NA NA NA NA
1546729200.0 1340.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1341.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1343.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1344.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1345.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1347.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1348.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 135.1 223 0 105 NA NA NA NA NA 303 0 154 NA NA NA NA NA 789 239 472 NA NA NA NA NA 965 277 741 NA NA NA NA NA
1546729200.0 135.11 227 0 110 NA NA NA NA NA 308 0 160 NA NA NA NA NA 1030 325 484 NA NA NA NA NA 1313 372 613 NA NA NA NA NA
1546729200.0 135.12 221 0 109 NA NA NA NA NA 298 0 158 NA NA NA NA NA 813 300 438 NA NA NA NA NA 931 323 515 NA NA NA NA NA
1546729200.0 135.2 206 0 107 NA NA NA NA NA 279 0 149 NA NA NA NA NA 502 215 361 NA NA NA NA NA 656 266 438 NA NA NA NA NA
1546729200.0 135.3 206 0 107 NA NA NA NA NA 279 0 157 NA NA NA NA NA 509 223 371 NA NA NA NA NA 673 257 447 NA NA NA NA NA
1546729200.0 135.4 231 0 109 NA NA NA NA NA 299 0 157 NA NA NA NA NA 877 286 480 NA NA NA NA NA 984 305 554 NA NA NA NA NA
1546729200.0 135.5 220 0 109 NA NA NA NA NA 297 0 154 NA NA NA NA NA 799 312 391 NA NA NA NA NA 900 338 512 NA NA NA NA NA
1546729200.0 135.6 223 0 108 NA NA NA NA NA 299 0 158 NA NA NA NA NA 663 228 441 NA NA NA NA NA 735 251 581 NA NA NA NA NA
1546729200.0 135.7 220 0 110 NA NA NA NA NA 298 0 157 NA NA NA NA NA 615 228 382 NA NA NA NA NA 778 245 486 NA NA NA NA NA
1546729200.0 135.8 82 NA NA NA NA NA NA NA 139 NA NA NA NA NA NA NA 158 NA NA NA NA NA NA NA 203 NA NA NA NA NA NA NA
1546729200.0 135.9 217 0 109 NA NA NA NA NA 300 0 157 NA NA NA NA NA 617 246 407 NA NA NA NA NA 891 327 522 NA NA NA NA NA
1546729200.0 1350.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1351.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1352.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1353.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1354.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1355.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1546729200.0 1356.0 63 155 256 0 113 NA NA NA 109 219 328 0 166 NA NA NA 3233 485 1560 1066 375 NA NA NA 3298 658 1665 1078 412 NA NA NA
1546729200.0 136.721 NA 156 214 0 NA NA NA NA NA 231 320 0 NA NA NA NA NA 2331 5577 635 NA NA NA NA NA 2416 6273 650 NA NA NA NA
1546729200.0 136.722 NA 158 233 0 NA NA NA NA NA 241 351 0 NA NA NA NA NA 2901 6539 642 NA NA NA NA NA 2981 7609 661 NA NA NA NA
1546729200.0 136.723 NA 167 243 0 NA NA NA NA NA 235 324 0 NA NA NA NA NA 2480 6032 660 NA NA NA NA NA 2540 6799 672 NA NA NA NA
1546729200.0 136.724 NA 163 241 0 NA NA NA NA NA 240 347 0 NA NA NA NA NA 3697 7293 643 NA NA NA NA NA 5368 8373 678 NA NA NA NA
1546729200.0 136.725 NA 160 255 0 NA NA NA NA NA 235 355 0 NA NA NA NA NA 2773 6387 689 NA NA NA NA NA 2901 7101 723 NA NA NA NA
1546729200.0 136.726 NA 162 246 0 NA NA NA NA NA 235 336 0 NA NA NA NA NA 3064 6751 639 NA NA NA NA NA 3204 8161 656 NA NA NA NA
