Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1546639200.0 1.0 72 97 185 NA NA NA NA NA NA 194 585 304 NA NA NA NA NA NA 1372 556 1018 NA NA NA NA NA NA 1505 1296 2353 NA NA NA NA NA NA
1546639200.0 10.0 NA 143 307 0 NA NA NA NA NA NA 601 455 0 NA NA NA NA NA NA 2511 3282 637 NA NA NA NA NA NA 1516 2080 786 NA NA NA NA NA
1546639200.0 1000.0 NA 316 183 0 55 NA NA NA NA NA 453 286 0 99 NA NA NA NA NA 2832 1288 768 381 NA NA NA NA NA 1657 1262 881 699 NA NA NA NA
1546639200.0 10001.0 NA 166 370 0 71 NA NA NA NA NA 610 527 0 122 NA NA NA NA NA 637 1480 985 404 NA NA NA NA NA 784 2339 1319 611 NA NA NA NA
1546639200.0 10002.0 NA 163 361 0 80 NA NA NA NA NA 563 561 0 122 NA NA NA NA NA 652 1598 1002 479 NA NA NA NA NA 710 2052 1602 1076 NA NA NA NA
1546639200.0 10003.0 NA 172 371 0 71 NA NA NA NA NA 563 535 0 119 NA NA NA NA NA 909 2334 1257 479 NA NA NA NA NA 929 3188 1394 825 NA NA NA NA
1546639200.0 10004.0 NA 169 353 0 78 NA NA NA NA NA 608 516 0 120 NA NA NA NA NA 678 1541 972 257 NA NA NA NA NA 1003 1880 1224 364 NA NA NA NA
1546639200.0 10005.0 NA 166 358 0 71 NA NA NA NA NA 608 572 0 129 NA NA NA NA NA 673 1643 987 242 NA NA NA NA NA 609 3228 1099 451 NA NA NA NA
1546639200.0 10006.0 NA 166 358 0 74 NA NA NA NA NA 607 545 0 120 NA NA NA NA NA 791 1616 1005 292 NA NA NA NA NA 912 2671 1180 459 NA NA NA NA
1546639200.0 10007.0 NA 169 351 0 83 NA NA NA NA NA 564 582 0 126 NA NA NA NA NA 764 1583 952 314 NA NA NA NA NA 610 4714 1059 341 NA NA NA NA
