Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1547460000.0 10024.5 NA 166 160 0 NA NA NA 610 233 0 NA NA NA 851 525 142 NA NA NA 1165 1262 289 NA NA
1547460000.0 1003.0 NA 262 0 NA NA NA NA 386 0 NA NA NA NA 2734 599 NA NA NA NA 2016 805 NA NA NA
1547460000.0 10059.0 NA 192 379 0 76 NA NA 564 599 0 133 NA NA 830 2384 1000 321 NA NA 515 2192 1166 735 NA
1547460000.0 101.0 92 NA NA NA NA NA 161 NA NA NA NA NA 888 NA NA NA NA NA 1271 NA NA NA NA NA
1547460000.0 1010.0 NA 34 43 0 NA NA NA 89 99 0 NA NA NA 134 226 145 NA NA NA 350 783 295 NA NA
1547460000.0 102.0 91 NA NA NA NA NA 161 NA NA NA NA NA 793 NA NA NA NA NA 1013 NA NA NA NA NA
1547460000.0 10224.0 NA 324 611 0 NA NA NA 581 874 0 NA NA NA 2689 4019 1003 NA NA NA 2272 2608 1079 NA NA
1547460000.0 10225.0 NA 322 635 0 NA NA NA 577 840 0 NA NA NA 2702 3668 941 NA NA NA 1899 2555 989 NA NA
1547460000.0 103.0 70 107 271 NA NA NA 166 584 414 NA NA NA 2311 507 2367 NA NA NA 2175 631 4045 NA NA NA
1547460000.0 1040.0 NA 338 38 0 NA NA NA 557 76 0 NA NA NA 13455 160 144 NA NA NA 5466 279 304 NA NA
1547460000.0 1040.1 NA 80 34 0 NA NA NA 147 76 0 NA NA NA 711 129 131 NA NA NA 1085 218 328 NA NA
1547460000.0 10424.0 NA 171 362 0 NA NA NA 563 548 0 NA NA NA 782 1991 1010 NA NA NA 906 3328 1229 NA NA
1547460000.0 105.0 92 104 42 NA NA NA 186 586 77 NA NA NA 1709 597 118 NA NA NA 997 653 230 NA NA NA
1547460000.0 106.0 59 0 0 NA NA NA 106 0 0 NA NA NA 641 415 1798 NA NA NA 1161 508 2865 NA NA NA
1547460000.0 107.0 104 110 295 NA NA NA 207 584 432 NA NA NA 3715 736 2207 NA NA NA 2302 732 3241 NA NA NA
1547460000.0 108.0 97 104 290 NA NA NA 211 585 435 NA NA NA 3269 606 1770 NA NA NA 1844 424 2627 NA NA NA
1547460000.0 10801.0 NA 287 414 0 98 166 NA 689 598 0 149 226 NA 1901 1873 1734 398 837 NA 1502 1854 1975 392 876
1547460000.0 10802.0 NA 269 401 0 100 174 NA 683 558 0 143 230 NA 1772 2063 1592 351 788 NA 1526 2165 1641 407 812
1547460000.0 10803.0 NA 307 415 0 102 169 NA 685 610 0 147 246 NA 1707 1958 1551 359 809 NA 1374 1841 1603 415 833
1547460000.0 10804.0 NA 292 404 0 100 154 NA 663 596 0 147 212 NA 1778 1870 1678 393 819 NA 1561 1772 1715 360 830
1547460000.0 10805.0 NA 268 392 0 95 173 NA 676 587 0 147 244 NA 1788 1959 1614 353 788 NA 1489 1922 1678 425 813
1547460000.0 10806.0 NA 270 391 0 87 131 NA 676 558 0 148 198 NA 1699 1849 1684 332 799 NA 1394 1786 1730 358 831
1547460000.0 10807.0 NA 303 415 0 103 154 NA 672 563 0 157 213 NA 1827 1897 1566 374 790 NA 1388 1831 1634 435 816
1547460000.0 10808.0 NA 313 415 0 109 169 NA 672 571 0 157 227 NA 1600 1941 1702 416 810 NA 1303 1830 1743 562 822
1547460000.0 10809.0 NA 275 413 0 108 177 NA 712 572 0 158 232 NA 1833 2001 1747 350 835 NA 1650 1923 1795 386 865
1547460000.0 10823.0 NA 287 392 0 94 131 NA 716 610 0 144 203 NA 1783 1844 1716 337 799 NA 1676 1763 1753 375 820
1547460000.0 10824.0 NA 302 407 0 108 175 NA 692 582 0 156 234 NA 1792 2111 1778 364 828 NA 1630 1879 1840 383 849
1547460000.0 10824.1 NA 281 217 0 NA NA NA 702 360 0 NA NA NA 2758 891 369 NA NA NA 3411 1164 437 NA NA
1547460000.0 10824.5 NA 290 176 0 NA NA NA 692 253 0 NA NA NA 1802 519 114 NA NA NA 1832 1117 169 NA NA
1547460000.0 10824.6 NA 290 413 0 107 158 NA 682 571 0 163 232 NA 1836 2063 1752 361 818 NA 1440 1829 1797 394 820
1547460000.0 10825.0 NA 306 409 0 95 174 NA 685 598 0 149 237 NA 1649 1931 1626 395 767 NA 1291 1816 1680 540 783
1547460000.0 10826.0 NA 313 425 0 101 170 NA 711 611 0 152 230 NA 1810 2478 1763 378 847 NA 1391 2307 1812 403 857
1547460000.0 10842.0 NA 290 409 0 108 170 NA 672 608 0 156 235 NA 1787 1970 1576 353 880 NA 1380 1828 1632 407 1025
1547460000.0 10859.0 NA 329 424 0 108 167 NA 707 596 0 156 237 NA 1811 2607 1904 425 822 NA 1352 2165 1948 392 847
1547460000.0 10871.0 NA 287 420 0 102 169 NA 650 608 0 151 231 NA 2007 2177 1624 361 791 NA 1581 1928 1678 441 810
1547460000.0 109.0 95 105 283 NA NA NA 209 540 427 NA NA NA 2800 582 1770 NA NA NA 1546 457 1841 NA NA NA
1547460000.0 110.0 70 113 291 NA NA NA 136 586 428 NA NA NA 879 472 1609 NA NA NA 708 368 2145 NA NA NA
1547460000.0 1102.0 NA 133 313 149 133 NA NA 594 450 236 177 NA NA 2457 4003 1639 276 NA NA 1169 2562 868 281 NA
1547460000.0 11024.0 NA 496 742 0 141 NA NA 789 1143 0 232 NA NA 8666 7113 2051 1383 NA NA 5404 4023 2197 1879 NA
1547460000.0 11024.2 NA 488 751 0 160 NA NA 784 1026 0 231 NA NA 8382 7518 2386 1080 NA NA 5954 4685 3659 1141 NA
1547460000.0 11024.3 NA 487 753 0 160 NA NA 779 1079 0 245 NA NA 5606 5845 1871 979 NA NA 3698 3450 1971 1437 NA
1547460000.0 11024.6 NA 485 733 0 165 NA NA 794 1089 0 244 NA NA 8601 6705 2078 1107 NA NA 5246 3842 2165 1221 NA
1547460000.0 111.0 91 117 280 NA NA NA 192 583 434 NA NA NA 1718 387 2201 NA NA NA 1911 397 2651 NA NA NA
1547460000.0 112.0 117 121 267 NA NA NA 210 585 443 NA NA NA 3120 631 2615 NA NA NA 1450 456 5336 NA NA NA
1547460000.0 11224.0 NA 267 408 0 NA NA NA 628 600 0 NA NA NA 2044 2544 1939 NA NA NA 2698 3030 2500 NA NA
1547460000.0 11224.6 NA 265 401 0 NA NA NA 641 592 0 NA NA NA 2833 3885 2276 NA NA NA 3449 6001 2516 NA NA
1547460000.0 113.0 106 113 276 NA NA NA 223 540 438 NA NA NA 3401 532 2146 NA NA NA 2713 422 2418 NA NA NA
1547460000.0 114.0 108 114 275 NA NA NA 209 541 427 NA NA NA 2733 865 2869 NA NA NA 2170 781 5496 NA NA NA
1547460000.0 115.0 106 109 265 NA NA NA 215 583 423 NA NA NA 3450 607 2618 NA NA NA 1582 456 4990 NA NA NA
1547460000.0 116.0 111 111 288 NA NA NA 225 585 439 NA NA NA 4299 693 2460 NA NA NA 2585 865 3616 NA NA NA
1547460000.0 11623.0 67 173 385 0 86 NA 126 513 583 0 132 NA 1405 762 1886 956 269 NA 750 506 2146 1008 426 NA
1547460000.0 11624.0 77 188 384 0 78 NA 132 603 537 0 135 NA 2778 777 1988 997 304 NA 995 473 1788 1037 319 NA
1547460000.0 11625.0 79 182 372 0 87 NA 127 606 569 0 125 NA 1960 724 1753 983 293 NA 838 462 1770 1039 298 NA
1547460000.0 11626.0 78 191 386 0 88 NA 136 604 595 0 127 NA 4581 797 2227 1009 291 NA 1558 470 1862 1046 285 NA
1547460000.0 11642.0 68 180 367 0 87 NA 125 604 564 0 128 NA 1424 771 2097 906 223 NA 986 512 2332 958 320 NA
1547460000.0 117.0 99 119 284 NA NA NA 215 585 421 NA NA NA 4719 684 2446 NA NA NA 2063 507 2682 NA NA NA
1547460000.0 118.0 90 120 287 NA NA NA 210 584 430 NA NA NA 3073 575 1711 NA NA NA 1618 390 1690 NA NA NA
1547460000.0 119.0 89 115 278 NA NA NA 210 584 434 NA NA NA 3390 811 2288 NA NA NA 1622 894 2634 NA NA NA
1547460000.0 120.0 62 104 262 NA NA NA 136 541 419 NA NA NA 1366 615 2226 NA NA NA 1263 533 2995 NA NA NA
1547460000.0 12024.0 72 179 370 0 NA NA 133 604 572 0 NA NA 2994 854 2087 1053 NA NA 1331 819 2105 1247 NA NA
1547460000.0 121.0 109 112 294 NA NA NA 208 586 429 NA NA NA 5052 660 2796 NA NA NA 2510 477 5701 NA NA NA
1547460000.0 122.0 49 0 0 NA NA NA 108 0 0 NA NA NA 1185 362 2283 NA NA NA 1322 770 4368 NA NA NA
1547460000.0 123.1 304 NA NA NA NA NA 685 NA NA NA NA NA 1335 NA NA NA NA NA 1601 NA NA NA NA NA
1547460000.0 123.2 294 NA NA NA NA NA 687 NA NA NA NA NA 1394 NA NA NA NA NA 1387 NA NA NA NA NA
1547460000.0 123.3 227 NA NA NA NA NA 686 NA NA NA NA NA 1180 NA NA NA NA NA 2084 NA NA NA NA NA
1547460000.0 124.1 268 NA NA NA NA NA 687 NA NA NA NA NA 1206 NA NA NA NA NA 1194 NA NA NA NA NA
1547460000.0 124.2 279 NA NA NA NA NA 686 NA NA NA NA NA 1239 NA NA NA NA NA 1604 NA NA NA NA NA
1547460000.0 124.4 300 NA NA NA NA NA 684 NA NA NA NA NA 1161 NA NA NA NA NA 1587 NA NA NA NA NA
1547460000.0 124.5 285 NA NA NA NA NA 688 NA NA NA NA NA 1162 NA NA NA NA NA 1087 NA NA NA NA NA
1547460000.0 124.6 238 NA NA NA NA NA 688 NA NA NA NA NA 1022 NA NA NA NA NA 1369 NA NA NA NA NA
1547460000.0 125.0 112 106 282 NA NA NA 210 540 429 NA NA NA 3109 677 2263 NA NA NA 2067 953 3722 NA NA NA
1547460000.0 126.0 71 116 280 NA NA NA 139 539 410 NA NA NA 2069 453 2306 NA NA NA 1720 358 3310 NA NA NA
1547460000.0 127.0 69 99 280 NA NA NA 136 541 433 NA NA NA 1832 634 2004 NA NA NA 1741 694 2297 NA NA NA
1547460000.0 128.0 69 113 273 NA NA NA 133 586 396 NA NA NA 1242 618 2124 NA NA NA 1551 441 2752 NA NA NA
1547460000.0 129.0 69 100 287 NA NA NA 137 584 406 NA NA NA 742 612 1858 NA NA NA 1566 741 2071 NA NA NA
1547460000.0 13.0 NA 107 292 0 NA NA NA 591 434 0 NA NA NA 460 2184 525 NA NA NA 1052 2332 642 NA NA
1547460000.0 130.0 69 110 271 NA NA NA 149 583 435 NA NA NA 862 665 2036 NA NA NA 1612 644 2611 NA NA NA
1547460000.0 1301.0 96 138 238 NA NA NA 169 592 340 NA NA NA 1432 519 1186 NA NA NA 961 380 2171 NA NA NA
1547460000.0 1301.17 74 161 209 NA NA NA 143 555 372 NA NA NA 1223 618 1488 NA NA NA 1063 850 2383 NA NA NA
1547460000.0 1302.0 87 140 205 NA NA NA 179 590 361 NA NA NA 4330 723 1851 NA NA NA 2457 577 2727 NA NA NA
1547460000.0 1302.17 80 160 223 NA NA NA 151 590 367 NA NA NA 5240 897 1620 NA NA NA 2382 1681 1634 NA NA NA
1547460000.0 1303.0 96 146 208 NA NA NA 175 590 361 NA NA NA 5291 531 1585 NA NA NA 2791 399 1638 NA NA NA
1547460000.0 1303.17 81 180 243 NA NA NA 155 601 381 NA NA NA 5726 642 1559 NA NA NA 2924 446 1567 NA NA NA
1547460000.0 1306.0 NA 147 323 0 NA NA NA 518 484 0 NA NA NA 786 2798 921 NA NA NA 1248 5178 1060 NA NA
1547460000.0 1309.0 NA 146 354 0 NA NA NA 604 508 0 NA NA NA 559 1901 601 NA NA NA 669 1909 706 NA NA
1547460000.0 131.0 71 114 283 NA NA NA 135 584 431 NA NA NA 1896 529 2180 NA NA NA 1304 416 2594 NA NA NA
1547460000.0 1310.0 NA 146 351 0 NA NA NA 611 494 0 NA NA NA 530 1800 584 NA NA NA 585 2479 677 NA NA
1547460000.0 1312.0 NA 145 360 0 NA NA NA 609 494 0 NA NA NA 491 1935 588 NA NA NA 392 1861 751 NA NA
1547460000.0 1313.0 NA 147 356 0 NA NA NA 519 501 0 NA NA NA 490 2211 602 NA NA NA 723 3035 737 NA NA
1547460000.0 1314.0 NA 145 354 0 NA NA NA 564 481 0 NA NA NA 916 2681 914 NA NA NA 2132 3200 1076 NA NA
1547460000.0 1315.0 NA 145 336 0 NA NA NA 611 461 0 NA NA NA 495 1719 595 NA NA NA 421 2371 700 NA NA
1547460000.0 1316.0 NA 137 336 0 NA NA NA 607 492 0 NA NA NA 519 1754 583 NA NA NA 698 2172 659 NA NA
1547460000.0 1317.0 NA 131 338 0 NA NA NA 564 484 0 NA NA NA 852 2636 747 NA NA NA 1159 3567 927 NA NA
1547460000.0 1318.0 NA 122 346 0 NA NA NA 564 494 0 NA NA NA 941 2681 777 NA NA NA 1472 3845 1069 NA NA
1547460000.0 132.0 103 100 282 NA NA NA 202 585 420 NA NA NA 3899 673 2289 NA NA NA 2331 1217 2601 NA NA NA
1547460000.0 1320.0 NA 133 345 0 NA NA NA 562 451 0 NA NA NA 538 1763 588 NA NA NA 577 2496 725 NA NA
1547460000.0 1321.0 NA 135 312 0 NA NA NA 561 460 0 NA NA NA 515 1705 590 NA NA NA 735 2660 727 NA NA
1547460000.0 1322.0 NA 129 336 0 NA NA NA 609 492 0 NA NA NA 481 1682 574 NA NA NA 648 1913 704 NA NA
1547460000.0 1323.0 NA 141 320 0 NA NA NA 561 447 0 NA NA NA 472 1613 582 NA NA NA 591 2640 721 NA NA
1547460000.0 1324.0 NA 152 347 0 NA NA NA 565 505 0 NA NA NA 829 2997 940 NA NA NA 707 3209 1119 NA NA
1547460000.0 1325.1 NA 150 169 0 NA NA NA 608 283 0 NA NA NA 652 770 313 NA NA NA 923 1227 445 NA NA
1547460000.0 1325.2 NA 148 349 0 NA NA NA 608 492 0 NA NA NA 564 1923 596 NA NA NA 706 1941 682 NA NA
1547460000.0 1325.3 NA 149 170 0 NA NA NA 610 266 0 NA NA NA 558 836 297 NA NA NA 575 1535 388 NA NA
1547460000.0 1325.4 NA 155 348 0 NA NA NA 563 471 0 NA NA NA 843 2639 693 NA NA NA 1309 2831 820 NA NA
1547460000.0 1325.5 NA 177 0 NA NA NA NA 274 0 NA NA NA NA 4986 127 NA NA NA NA 5699 587 NA NA NA
1547460000.0 1325.51 NA 161 0 NA NA NA NA 263 0 NA NA NA NA 2738 187 NA NA NA NA 2962 313 NA NA NA
1547460000.0 1325.6 NA 177 NA NA NA NA NA 283 NA NA NA NA NA 3232 NA NA NA NA NA 4658 NA NA NA NA
1547460000.0 1325.7 NA 161 0 NA NA NA NA 271 0 NA NA NA NA 3317 108 NA NA NA NA 5809 215 NA NA NA
1547460000.0 1325.8 NA 158 0 NA NA NA NA 257 0 NA NA NA NA 3334 166 NA NA NA NA 5406 499 NA NA NA
1547460000.0 1325.9 NA 162 0 NA NA NA NA 243 0 NA NA NA NA 2315 140 NA NA NA NA 1640 411 NA NA NA
1547460000.0 1326.0 NA 143 340 0 NA NA NA 564 513 0 NA NA NA 851 2673 995 NA NA NA 1525 3173 2083 NA NA
1547460000.0 1327.0 NA 137 339 0 NA NA NA 610 503 0 NA NA NA 533 1846 593 NA NA NA 597 2538 709 NA NA
1547460000.0 1329.0 NA 125 324 0 NA NA NA 564 493 0 NA NA NA 1007 2898 781 NA NA NA 1543 4765 895 NA NA
1547460000.0 1329.1 NA 186 0 NA NA NA NA 279 0 NA NA NA NA 2087 182 NA NA NA NA 2067 557 NA NA NA
1547460000.0 133.0 108 114 291 NA NA NA 214 586 424 NA NA NA 3050 459 1776 NA NA NA 1706 309 2914 NA NA NA
1547460000.0 1330.0 NA 140 393 0 NA NA NA 562 524 0 NA NA NA 870 2417 799 NA NA NA 1447 2857 906 NA NA
1547460000.0 1331.0 NA 136 339 0 NA NA NA 564 458 0 NA NA NA 566 1794 587 NA NA NA 719 2032 667 NA NA
1547460000.0 1332.0 NA 142 348 0 NA NA NA 565 510 0 NA NA NA 846 2453 666 NA NA NA 1429 2596 770 NA NA
1547460000.0 1333.0 NA 143 352 0 NA NA NA 611 470 0 NA NA NA 667 2521 749 NA NA NA 1206 4594 846 NA NA
1547460000.0 1334.0 NA 143 353 0 NA NA NA 608 492 0 NA NA NA 905 2492 762 NA NA NA 967 2443 875 NA NA
1547460000.0 1335.0 NA 131 339 0 NA NA NA 563 492 0 NA NA NA 841 2783 1040 NA NA NA 1779 3885 1346 NA NA
1547460000.0 1336.0 NA 142 353 0 NA NA NA 562 469 0 NA NA NA 703 2265 650 NA NA NA 899 1910 851 NA NA
1547460000.0 1337.0 NA 154 361 0 NA NA NA 562 492 0 NA NA NA 667 2275 610 NA NA NA 637 2046 911 NA NA
1547460000.0 1338.0 NA 140 353 0 NA NA NA 609 484 0 NA NA NA 539 1882 606 NA NA NA 746 2541 704 NA NA
1547460000.0 1339.0 NA 155 353 0 NA NA NA 563 477 0 NA NA NA 626 2036 575 NA NA NA 589 2067 728 NA NA
1547460000.0 134.0 NA 308 42 0 NA NA NA 466 90 0 NA NA NA 3477 151 82 NA NA NA 2897 370 329 NA NA
1547460000.0 134.702 NA 47 330 0 NA NA NA 107 481 0 NA NA NA 310 5732 631 NA NA NA 631 3383 763 NA NA
1547460000.0 134.703 NA 43 352 0 NA NA NA 110 447 0 NA NA NA 275 5593 678 NA NA NA 389 2834 795 NA NA
1547460000.0 134.707 NA 52 330 0 NA NA NA 110 482 0 NA NA NA 268 5589 630 NA NA NA 345 3399 731 NA NA
1547460000.0 134.708 NA 49 329 0 NA NA NA 104 477 0 NA NA NA 290 5323 657 NA NA NA 530 2984 752 NA NA
1547460000.0 134.71 NA 37 343 0 NA NA NA 100 478 0 NA NA NA 380 5173 795 NA NA NA 760 4183 889 NA NA
1547460000.0 134.801 NA 39 333 0 NA NA NA 104 480 0 NA NA NA 217 4224 637 NA NA NA 348 2875 757 NA NA
1547460000.0 134.802 NA 38 339 0 NA NA NA 111 483 0 NA NA NA 326 6780 628 NA NA NA 362 3187 726 NA NA
1547460000.0 134.804 NA 47 341 0 NA NA NA 110 478 0 NA NA NA 246 6573 608 NA NA NA 439 3110 685 NA NA
1547460000.0 134.805 NA 43 348 0 NA NA NA 118 495 0 NA NA NA 250 6430 646 NA NA NA 458 3022 752 NA NA
1547460000.0 134.806 NA 45 357 0 NA NA NA 105 500 0 NA NA NA 254 6965 641 NA NA NA 440 3565 739 NA NA
1547460000.0 134.807 NA 102 374 0 NA NA NA 230 556 0 NA NA NA 1061 7224 797 NA NA NA 759 3854 961 NA NA
1547460000.0 134.808 NA 117 370 0 NA NA NA 224 549 0 NA NA NA 1207 7631 738 NA NA NA 878 3620 884 NA NA
1547460000.0 134.809 NA 43 339 0 NA NA NA 111 498 0 NA NA NA 264 6161 639 NA NA NA 306 3042 799 NA NA
1547460000.0 134.81 NA 46 343 0 NA NA NA 107 468 0 NA NA NA 271 6252 622 NA NA NA 475 3020 733 NA NA
1547460000.0 134.811 NA 45 346 0 NA NA NA 109 492 0 NA NA NA 248 6488 602 NA NA NA 270 3329 680 NA NA
1547460000.0 134.812 NA 37 325 0 NA NA NA 100 481 0 NA NA NA 227 4233 644 NA NA NA 338 2777 753 NA NA
1547460000.0 134.813 NA 164 75 0 NA NA NA 278 116 0 NA NA NA 1102 222 284 NA NA NA 1050 687 553 NA NA
1547460000.0 134.905 NA 51 335 0 NA NA NA 111 459 0 NA NA NA 245 4981 639 NA NA NA 229 3139 784 NA NA
1547460000.0 134.906 NA 46 340 0 NA NA NA 108 471 0 NA NA NA 247 5613 610 NA NA NA 274 2912 700 NA NA
1547460000.0 134.907 NA 98 356 0 NA NA NA 221 522 0 NA NA NA 894 5598 658 NA NA NA 637 2807 767 NA NA
1547460000.0 134.908 NA 109 371 0 NA NA NA 230 564 0 NA NA NA 905 5660 655 NA NA NA 607 3336 766 NA NA
1547460000.0 134.909 NA 45 333 0 NA NA NA 102 460 0 NA NA NA 335 6189 808 NA NA NA 1012 3275 1186 NA NA
1547460000.0 134.911 NA 43 345 0 NA NA NA 112 495 0 NA NA NA 324 5159 657 NA NA NA 583 3888 800 NA NA
1547460000.0 134.912 NA 40 326 0 NA NA NA 105 454 0 NA NA NA 369 5134 743 NA NA NA 924 3831 840 NA NA
1547460000.0 134.99601 NA 41 341 0 NA NA NA 115 457 0 NA NA NA 267 7191 617 NA NA NA 624 3668 718 NA NA
1547460000.0 134.99602 NA 41 327 0 NA NA NA 106 466 0 NA NA NA 238 4638 602 NA NA NA 539 2612 703 NA NA
1547460000.0 134.99603 NA 52 354 0 NA NA NA 112 495 0 NA NA NA 263 5944 629 NA NA NA 349 3717 725 NA NA
1547460000.0 1340.0 NA 138 340 0 NA NA NA 562 463 0 NA NA NA 809 2842 735 NA NA NA 855 4215 825 NA NA
1547460000.0 1341.0 NA 145 350 0 NA NA NA 563 511 0 NA NA NA 651 2068 616 NA NA NA 688 2365 797 NA NA
1547460000.0 1343.0 NA 143 353 0 NA NA NA 561 486 0 NA NA NA 810 2522 681 NA NA NA 761 2979 758 NA NA
1547460000.0 1344.0 NA 140 343 0 NA NA NA 607 487 0 NA NA NA 573 1869 617 NA NA NA 522 2363 687 NA NA
1547460000.0 1345.0 NA 147 356 0 NA NA NA 607 485 0 NA NA NA 734 2807 847 NA NA NA 1049 4376 1926 NA NA
1547460000.0 1347.0 NA 150 342 0 NA NA NA 564 465 0 NA NA NA 793 2576 769 NA NA NA 1155 2883 934 NA NA
1547460000.0 1348.0 NA 144 336 0 NA NA NA 563 458 0 NA NA NA 443 1727 601 NA NA NA 560 2245 724 NA NA
1547460000.0 135.1 306 0 136 NA NA NA 689 0 220 NA NA NA 1396 316 1070 NA NA NA 2045 530 1352 NA NA NA
1547460000.0 135.11 359 0 137 NA NA NA 688 0 215 NA NA NA 1694 306 1134 NA NA NA 1225 423 1236 NA NA NA
1547460000.0 135.12 314 0 132 NA NA NA 690 0 206 NA NA NA 1175 308 953 NA NA NA 1870 736 1137 NA NA NA
1547460000.0 135.13 335 0 NA NA NA NA 692 0 NA NA NA NA 1270 321 NA NA NA NA 1748 542 NA NA NA NA
1547460000.0 135.2 271 0 129 NA NA NA 643 0 207 NA NA NA 1137 282 929 NA NA NA 1612 613 1489 NA NA NA
1547460000.0 135.3 263 0 134 NA NA NA 692 0 212 NA NA NA 916 218 815 NA NA NA 968 400 944 NA NA NA
1547460000.0 135.4 307 0 130 NA NA NA 690 0 217 NA NA NA 1004 234 800 NA NA NA 1409 352 1265 NA NA NA
1547460000.0 135.5 310 0 139 NA NA NA 688 0 221 NA NA NA 1200 289 1045 NA NA NA 1115 684 1455 NA NA NA
1547460000.0 135.6 318 0 131 NA NA NA 689 0 224 NA NA NA 1331 290 950 NA NA NA 1247 468 1498 NA NA NA
1547460000.0 135.7 304 0 132 NA NA NA 689 0 223 NA NA NA 1187 291 918 NA NA NA 1801 740 1270 NA NA NA
1547460000.0 135.8 150 NA NA NA NA NA 256 NA NA NA NA NA 500 NA NA NA NA NA 594 NA NA NA NA NA
1547460000.0 135.9 308 0 131 NA NA NA 687 0 215 NA NA NA 1606 366 1021 NA NA NA 1707 937 1230 NA NA NA
1547460000.0 1350.0 NA 146 352 0 NA NA NA 565 481 0 NA NA NA 559 1858 622 NA NA NA 600 2111 812 NA NA
1547460000.0 1351.0 NA 136 352 0 NA NA NA 565 492 0 NA NA NA 520 1847 568 NA NA NA 894 2120 678 NA NA
1547460000.0 1352.0 NA 136 347 0 NA NA NA 561 502 0 NA NA NA 929 2470 842 NA NA NA 1736 3010 971 NA NA
1547460000.0 1353.0 NA 144 344 0 NA NA NA 561 476 0 NA NA NA 511 1893 595 NA NA NA 930 1967 677 NA NA
1547460000.0 1354.0 NA 150 349 0 NA NA NA 608 466 0 NA NA NA 452 1782 605 NA NA NA 425 2422 718 NA NA
1547460000.0 1355.0 NA 141 350 0 NA NA NA 563 501 0 NA NA NA 972 3083 861 NA NA NA 1227 5434 1344 NA NA
1547460000.0 1356.0 89 141 362 0 155 NA 171 547 522 0 217 NA 1933 459 1656 525 718 NA 974 321 1612 595 781 NA
1547460000.0 136.721 NA 86 340 0 NA NA NA 161 490 0 NA NA NA 477 6398 769 NA NA NA 682 3060 1027 NA NA
1547460000.0 136.722 NA 87 363 0 NA NA NA 157 558 0 NA NA NA 460 7125 739 NA NA NA 647 3641 871 NA NA
1547460000.0 136.723 NA 89 343 0 NA NA NA 164 487 0 NA NA NA 498 6837 800 NA NA NA 604 3331 1012 NA NA
1547460000.0 136.724 NA 88 366 0 NA NA NA 162 536 0 NA NA NA 488 7891 788 NA NA NA 476 3600 995 NA NA
1547460000.0 136.725 NA 88 377 0 NA NA NA 158 610 0 NA NA NA 502 7161 761 NA NA NA 859 3616 870 NA NA
1547460000.0 136.726 NA 92 357 0 NA NA NA 170 508 0 NA NA NA 560 7882 782 NA NA NA 937 3612 1079 NA NA
